antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Best Cinematography', 'Best Director', 'Best Supporting Actor'})",frozenset({'Best Actor'}),0.04942339373970346,0.2531576057111477,0.027457440966501923,0.5555555555555556,2.194504699927694,1.0,0.014945532941239268,1.6803953871499175,0.5726169844020798,0.09980039920159682,0.4049019607843138,0.3320077127018559
"frozenset({'Best Cinematography', 'Best Supporting Actor', 'Best Actor'})",frozenset({'Best Director'}),0.034047226798462386,0.2591982427237781,0.027457440966501923,0.8064516129032258,3.1113313285948605,1.0,0.018632459610722546,3.8274757459271456,0.7025127913587266,0.10330578512396696,0.738731198737416,0.45619190814652816
"frozenset({'Best Director', 'Best Actor', 'Best Supporting Actor'})",frozenset({'Best Cinematography'}),0.046677649643053265,0.34925864909390447,0.027457440966501923,0.5882352941176471,1.6842397336293007,1.0,0.011154868109290568,1.5803718522005177,0.4261520737327189,0.07451564828614009,0.3672375279225614,0.33342582315945246
"frozenset({'Best Cinematography', 'Best Director'})","frozenset({'Best Supporting Actor', 'Best Actor'})",0.11916529379461833,0.071389346512905,0.027457440966501923,0.23041474654377883,3.227578872740163,1.0,0.018950308515485785,1.2066377952496983,0.7835411471321696,0.16835016835016836,0.1712508890929753,0.3075150655795817
"frozenset({'Best Cinematography', 'Best Actor'})","frozenset({'Best Director', 'Best Supporting Actor'})",0.07742998352553541,0.09060955518945635,0.027457440966501923,0.35460992907801425,3.9136041263700845,1.0,0.020441544600926224,1.4090555243767766,0.8069642857142856,0.1953125,0.29030475896803376,0.3288201160541586
"frozenset({'Best Cinematography', 'Best Supporting Actor'})","frozenset({'Best Director', 'Best Actor'})",0.07742998352553541,0.11257550796265788,0.027457440966501923,0.35460992907801425,3.1499740529320195,1.0,0.018740721239574543,1.3750203667831347,0.7398214285714285,0.16891891891891894,0.27273804508110394,0.29925618405120225
"frozenset({'Best Director', 'Best Actor'})","frozenset({'Best Cinematography', 'Best Supporting Actor'})",0.11257550796265788,0.07742998352553541,0.027457440966501923,0.24390243902439027,3.149974052932019,1.0,0.018740721239574543,1.2201732475952596,0.769121287128713,0.16891891891891894,0.18044425087108018,0.29925618405120225
"frozenset({'Best Director', 'Best Supporting Actor'})","frozenset({'Best Cinematography', 'Best Actor'})",0.09060955518945635,0.07742998352553541,0.027457440966501923,0.30303030303030304,3.913604126370084,1.0,0.020441544600926224,1.323687414941623,0.818659420289855,0.1953125,0.24453463203463205,0.3288201160541586
"frozenset({'Best Supporting Actor', 'Best Actor'})","frozenset({'Best Cinematography', 'Best Director'})",0.071389346512905,0.11916529379461833,0.027457440966501923,0.3846153846153846,3.227578872740163,1.0,0.018950308515485785,1.431356397583745,0.7432288586635126,0.16835016835016836,0.3013619796662191,0.3075150655795817
frozenset({'Best Cinematography'}),"frozenset({'Best Director', 'Best Actor', 'Best Supporting Actor'})",0.34925864909390447,0.046677649643053265,0.027457440966501923,0.07861635220125786,1.6842397336293007,1.0,0.011154868109290568,1.034663847827676,0.6243037974683545,0.07451564828614009,0.03350252151986784,0.33342582315945246
frozenset({'Best Director'}),"frozenset({'Best Cinematography', 'Best Supporting Actor', 'Best Actor'})",0.2591982427237781,0.034047226798462386,0.027457440966501923,0.10593220338983052,3.1113313285948605,1.0,0.018632459610722546,1.0804021539126203,0.9160266864343958,0.10330578512396696,0.0744187278981702,0.45619190814652816
frozenset({'Best Actor'}),"frozenset({'Best Cinematography', 'Best Director', 'Best Supporting Actor'})",0.2531576057111477,0.04942339373970346,0.027457440966501923,0.1084598698481562,2.194504699927694,1.0,0.014945532941239268,1.066218529163009,0.7288235294117648,0.09980039920159682,0.062105963601093266,0.3320077127018559
frozenset({'Best Supporting Actor'}),"frozenset({'Best Cinematography', 'Best Director', 'Best Actor'})",0.22679846238330587,0.054914881933003847,0.027457440966501923,0.12106537530266345,2.2046004842615012,1.0,0.015002830182135867,1.075262131574847,0.7066761363636364,0.10799136069114472,0.069994217563132,0.31053268765133174
"frozenset({'Best Supporting Actress', 'Best Cinematography', 'Best Director'})",frozenset({'Best Actor'}),0.040087863811092805,0.2531576057111477,0.02416254805052169,0.6027397260273972,2.3808872908804566,1.0,0.01401400043003087,1.8799825787271107,0.6042100062408987,0.08979591836734695,0.46808017727639,0.3490922057468873
"frozenset({'Best Supporting Actress', 'Best Cinematography', 'Best Actor'})",frozenset({'Best Director'}),0.029654036243822075,0.2591982427237781,0.02416254805052169,0.8148148148148148,3.143596986817326,1.0,0.016476273966455783,4.000329489291597,0.7027319030714617,0.09128630705394192,0.7500205913845647,0.4540175768989328
"frozenset({'Best Supporting Actress', 'Best Director', 'Best Actor'})",frozenset({'Best Cinematography'}),0.044481054365733116,0.34925864909390447,0.02416254805052169,0.5432098765432098,1.5553226182156998,1.0,0.00862715509247322,1.4245959303619928,0.37366771159874596,0.06537890044576522,0.2980465697765275,0.3061961332401584
"frozenset({'Best Cinematography', 'Best Director', 'Best Actor'})",frozenset({'Best Supporting Actress'}),0.054914881933003847,0.2213069741900055,0.02416254805052169,0.43999999999999995,1.9881885856079402,1.0,0.012009501691927209,1.39052326037499,0.5259098832602609,0.09586056644880173,0.28084626234132576,0.27459057071960297
"frozenset({'Best Supporting Actress', 'Best Cinematography'})","frozenset({'Best Director', 'Best Actor'})",0.06809445359692477,0.11257550796265788,0.02416254805052169,0.3548387096774193,3.152006294256491,1.0,0.016496780347408247,1.3755079626578801,0.732629774468313,0.1543859649122807,0.27299584797189397,0.2847364280094414
"frozenset({'Best Supporting Actress', 'Best Director'})","frozenset({'Best Cinematography', 'Best Actor'})",0.08182317408017573,0.07742998352553541,0.02416254805052169,0.29530201342281875,3.8137940882478936,1.0,0.01782698102948667,1.3091707852828116,0.8035423010004351,0.1788617886178862,0.23615771812080533,0.30367937550573565
"frozenset({'Best Supporting Actress', 'Best Actor'})","frozenset({'Best Cinematography', 'Best Director'})",0.071389346512905,0.11916529379461833,0.02416254805052169,0.3384615384615384,2.8402694080113435,1.0,0.015655415599505555,1.3314943233337162,0.6977313047685609,0.14521452145214522,0.2489641281411855,0.27061325771003186
"frozenset({'Best Cinematography', 'Best Director'})","frozenset({'Best Supporting Actress', 'Best Actor'})",0.11916529379461833,0.071389346512905,0.02416254805052169,0.20276497695852536,2.8402694080113435,1.0,0.015655415599505555,1.164789085587859,0.7355758331444118,0.14521452145214522,0.14147547193463905,0.27061325771003186
"frozenset({'Best Cinematography', 'Best Actor'})","frozenset({'Best Supporting Actress', 'Best Director'})",0.07742998352553541,0.08182317408017573,0.02416254805052169,0.3120567375886525,3.813794088247894,1.0,0.01782698102948667,1.3346694067494353,0.7997159090909092,0.1788617886178862,0.25075078896467473,0.30367937550573565
"frozenset({'Best Director', 'Best Actor'})","frozenset({'Best Supporting Actress', 'Best Cinematography'})",0.11257550796265788,0.06809445359692477,0.02416254805052169,0.2146341463414634,3.152006294256491,1.0,0.016496780347408247,1.1865878075318659,0.7693519351935193,0.1543859649122807,0.15724736622734525,0.2847364280094414
frozenset({'Best Supporting Actress'}),"frozenset({'Best Cinematography', 'Best Director', 'Best Actor'})",0.2213069741900055,0.054914881933003847,0.02416254805052169,0.10918114143920594,1.9881885856079402,1.0,0.012009501691927209,1.0609172773843996,0.6382869598666496,0.09586056644880173,0.05741944134851483,0.27459057071960297
frozenset({'Best Cinematography'}),"frozenset({'Best Supporting Actress', 'Best Director', 'Best Actor'})",0.34925864909390447,0.044481054365733116,0.02416254805052169,0.0691823899371069,1.5553226182156996,1.0,0.00862715509247322,1.0265372456476245,0.5486766398158801,0.06537890044576522,0.025851225330730844,0.3061961332401584
frozenset({'Best Director'}),"frozenset({'Best Supporting Actress', 'Best Cinematography', 'Best Actor'})",0.2591982427237781,0.029654036243822075,0.02416254805052169,0.09322033898305085,3.1435969868173257,1.0,0.016476273966455783,1.0701011562918596,0.9204798166992385,0.09128630705394192,0.06550890621852609,0.4540175768989328
frozenset({'Best Actor'}),"frozenset({'Best Supporting Actress', 'Best Cinematography', 'Best Director'})",0.2531576057111477,0.040087863811092805,0.02416254805052169,0.09544468546637744,2.3808872908804566,1.0,0.01401400043003087,1.061197829216034,0.7765875668449199,0.08979591836734695,0.057668634001300526,0.3490922057468873
"frozenset({'Best Cinematography', 'Best Actor', 'Best Picture'})",frozenset({'Best Original Screenplay'}),0.060955518945634266,0.19769357495881384,0.017023613399231193,0.2792792792792793,1.4126876876876877,1.0,0.004973098945399048,1.113200164744646,0.311092246745897,0.07045454545454545,0.10168895795179166,0.18269519519519523
"frozenset({'Best Cinematography', 'Best Actor', 'Best Original Screenplay'})",frozenset({'Best Picture'}),0.018121911037891267,0.31466227347611203,0.017023613399231193,0.9393939393939396,2.9854037759796928,1.0,0.011321331672316477,11.308072487644184,0.677311106300065,0.05391304347826087,0.9115675990675991,0.4967475805172141
"frozenset({'Best Cinematography', 'Best Picture', 'Best Original Screenplay'})",frozenset({'Best Actor'}),0.028555738605161998,0.2531576057111477,0.017023613399231193,0.5961538461538463,2.3548723510762564,1.0,0.009794510984634994,1.8493240239533488,0.5922609821477417,0.06431535269709546,0.4592618778280545,0.33169948272985156
"frozenset({'Best Actor', 'Best Picture', 'Best Original Screenplay'})",frozenset({'Best Cinematography'}),0.03459637561779242,0.34925864909390447,0.017023613399231193,0.49206349206349215,1.4088799041629232,1.0,0.004940529987415718,1.2811470345963756,0.3006165363866565,0.04640718562874251,0.21944946755073347,0.270402815214136
"frozenset({'Best Cinematography', 'Best Actor'})","frozenset({'Best Picture', 'Best Original Screenplay'})",0.07742998352553541,0.07358594179022515,0.017023613399231193,0.21985815602836883,2.987773896475072,1.0,0.011325855138703052,1.1874943837052567,0.7211405529953917,0.12704918032786885,0.15789075407685813,0.22560071980522922
"frozenset({'Best Cinematography', 'Best Picture'})","frozenset({'Best Actor', 'Best Original Screenplay'})",0.13618890719384955,0.04503020318506315,0.017023613399231193,0.125,2.7759146341463414,1.0,0.01089099923674044,1.091394053502785,0.7406230133502861,0.10367892976588629,0.08374065554916618,0.2515243902439025
"frozenset({'Best Cinematography', 'Best Original Screenplay'})","frozenset({'Best Actor', 'Best Picture'})",0.03789126853377265,0.13289401427786932,0.017023613399231193,0.44927536231884063,3.380704275961193,1.0,0.011988090617697431,1.5744819214428163,0.7319376933274415,0.11071428571428572,0.3648704463474406,0.2886872679362798
"frozenset({'Best Actor', 'Best Picture'})","frozenset({'Best Cinematography', 'Best Original Screenplay'})",0.13289401427786932,0.03789126853377265,0.017023613399231193,0.128099173553719,3.3807042759611927,1.0,0.011988090617697431,1.103461199122403,0.8121309934830131,0.11071428571428572,0.09376061360806068,0.2886872679362798
"frozenset({'Best Actor', 'Best Original Screenplay'})","frozenset({'Best Cinematography', 'Best Picture'})",0.04503020318506315,0.13618890719384955,0.017023613399231193,0.37804878048780494,2.7759146341463414,1.0,0.01089099923674044,1.3888727374530265,0.6699252443933296,0.10367892976588629,0.27999162699827895,0.2515243902439025
"frozenset({'Best Picture', 'Best Original Screenplay'})","frozenset({'Best Cinematography', 'Best Actor'})",0.07358594179022515,0.07742998352553541,0.017023613399231193,0.23134328358208958,2.987773896475072,1.0,0.011325855138703052,1.2002367204619249,0.7181482685431287,0.12704918032786885,0.16683102345415785,0.22560071980522922
frozenset({'Best Cinematography'}),"frozenset({'Best Actor', 'Best Picture', 'Best Original Screenplay'})",0.34925864909390447,0.03459637561779242,0.017023613399231193,0.04874213836477988,1.4088799041629232,1.0,0.004940529987415718,1.014870586953858,0.4459779501837486,0.04640718562874251,0.014652692811299294,0.270402815214136
frozenset({'Best Actor'}),"frozenset({'Best Cinematography', 'Best Picture', 'Best Original Screenplay'})",0.2531576057111477,0.028555738605161998,0.017023613399231193,0.06724511930585685,2.3548723510762564,1.0,0.009794510984634994,1.041478615123303,0.7703747628083494,0.06431535269709546,0.03982666040472884,0.33169948272985156
frozenset({'Best Picture'}),"frozenset({'Best Cinematography', 'Best Actor', 'Best Original Screenplay'})",0.31466227347611203,0.018121911037891267,0.017023613399231193,0.05410122164048866,2.9854037759796928,1.0,0.011321331672316477,1.0380371678510854,0.9703784119106699,0.05391304347826087,0.03664335828150439,0.4967475805172141
frozenset({'Best Original Screenplay'}),"frozenset({'Best Cinematography', 'Best Actor', 'Best Picture'})",0.19769357495881384,0.060955518945634266,0.017023613399231193,0.08611111111111111,1.4126876876876877,1.0,0.004973098945399048,1.0275258759257497,0.3641120752467378,0.07045454545454545,0.02678849902534113,0.18269519519519523
"frozenset({'Best Cinematography', 'Best Supporting Actor', 'Best Actor'})",frozenset({'Best Picture'}),0.034047226798462386,0.31466227347611203,0.02800658978583196,0.8225806451612903,2.6141699037324773,1.0,0.01729321199587098,3.8628126404073675,0.6392335217202287,0.08732876712328767,0.7411212779156326,0.45579294038169227
"frozenset({'Best Cinematography', 'Best Supporting Actor', 'Best Picture'})",frozenset({'Best Actor'}),0.05326743547501373,0.2531576057111477,0.02800658978583196,0.5257731958762887,2.0768611490037348,1.0,0.014521533358604432,1.574863309696058,0.5476775396933716,0.10059171597633138,0.3650242571255307,0.318201131560704
"frozenset({'Best Cinematography', 'Best Actor', 'Best Picture'})",frozenset({'Best Supporting Actor'}),0.060955518945634266,0.22679846238330587,0.02800658978583196,0.4594594594594595,2.025849093645704,1.0,0.01418197181518564,1.430422844590884,0.539250085999312,0.10782241014799156,0.3009060196560197,0.2914730711340881
"frozenset({'Best Supporting Actor', 'Best Actor', 'Best Picture'})",frozenset({'Best Cinematography'}),0.051070840197693576,0.34925864909390447,0.02800658978583196,0.5483870967741935,1.5701460742544124,1.0,0.010169657130294829,1.4409272770063541,0.38265931372549017,0.07522123893805309,0.3060024499795834,0.3142878880097383
"frozenset({'Best Cinematography', 'Best Supporting Actor'})","frozenset({'Best Actor', 'Best Picture'})",0.07742998352553541,0.13289401427786932,0.02800658978583196,0.3617021276595745,2.72173377879374,1.0,0.01771660844965427,1.3584660442980048,0.6856792717086835,0.1536144578313253,0.2638756013097436,0.28622296465623354
"frozenset({'Best Cinematography', 'Best Actor'})","frozenset({'Best Supporting Actor', 'Best Picture'})",0.07742998352553541,0.10598572213069742,0.02800658978583196,0.3617021276595745,3.412743909161063,1.0,0.019800117067310087,1.4006223686619073,0.7663165266106444,0.18021201413427562,0.28603167964870096,0.31297541616139346
"frozenset({'Best Cinematography', 'Best Picture'})","frozenset({'Best Supporting Actor', 'Best Actor'})",0.13618890719384955,0.071389346512905,0.02800658978583196,0.20564516129032256,2.880614143920595,1.0,0.018284152698956377,1.1690123962680181,0.7557807611283547,0.15596330275229356,0.1445770778886324,0.29897642679900743
"frozenset({'Best Supporting Actor', 'Best Actor'})","frozenset({'Best Cinematography', 'Best Picture'})",0.071389346512905,0.13618890719384955,0.02800658978583196,0.3923076923076923,2.8806141439205954,1.0,0.018284152698956377,1.421461291959488,0.7030414767917812,0.15596330275229356,0.2964986062888161,0.29897642679900743
"frozenset({'Best Supporting Actor', 'Best Picture'})","frozenset({'Best Cinematography', 'Best Actor'})",0.10598572213069742,0.07742998352553541,0.02800658978583196,0.26424870466321243,3.4127439091610627,1.0,0.019800117067310087,1.2539155857716315,0.7907934672640556,0.18021201413427562,0.2024981495188749,0.31297541616139346
"frozenset({'Best Actor', 'Best Picture'})","frozenset({'Best Cinematography', 'Best Supporting Actor'})",0.13289401427786932,0.07742998352553541,0.02800658978583196,0.21074380165289255,2.72173377879374,1.0,0.01771660844965427,1.1689107015016775,0.7295384271504675,0.1536144578313253,0.14450265643447463,0.28622296465623354
frozenset({'Best Cinematography'}),"frozenset({'Best Supporting Actor', 'Best Actor', 'Best Picture'})",0.34925864909390447,0.051070840197693576,0.02800658978583196,0.08018867924528301,1.5701460742544124,1.0,0.010169657130294829,1.0316563173235331,0.5580044676098287,0.07522123893805309,0.030684944968553455,0.3142878880097383
frozenset({'Best Supporting Actor'}),"frozenset({'Best Cinematography', 'Best Actor', 'Best Picture'})",0.22679846238330587,0.060955518945634266,0.02800658978583196,0.12348668280871672,2.025849093645704,1.0,0.01418197181518564,1.0713408029708649,0.6549131016042781,0.10782241014799156,0.06659020432437025,0.2914730711340881
frozenset({'Best Actor'}),"frozenset({'Best Cinematography', 'Best Supporting Actor', 'Best Picture'})",0.2531576057111477,0.05326743547501373,0.02800658978583196,0.11062906724511931,2.0768611490037348,1.0,0.014521533358604432,1.0644968591366308,0.6942618223760092,0.10059171597633138,0.060589055367379505,0.318201131560704
frozenset({'Best Picture'}),"frozenset({'Best Cinematography', 'Best Supporting Actor', 'Best Actor'})",0.31466227347611203,0.034047226798462386,0.02800658978583196,0.08900523560209424,2.6141699037324773,1.0,0.01729321199587098,1.0603274694338718,0.9009709653092005,0.08732876712328767,0.056895130205465376,0.45579294038169227
"frozenset({'Best Supporting Actress', 'Best Cinematography', 'Best Actor'})",frozenset({'Best Picture'}),0.029654036243822075,0.31466227347611203,0.025260845689181768,0.8518518518518519,2.7071941050998642,1.0,0.01592983922695769,4.626029654036245,0.6498855835240276,0.07917383820998278,0.7838319088319089,0.46606554198177236
"frozenset({'Best Supporting Actress', 'Best Cinematography', 'Best Picture'})",frozenset({'Best Actor'}),0.04557935200439319,0.2531576057111477,0.025260845689181768,0.5542168674698795,2.1892167367953377,1.0,0.013722086065883987,1.675349154756074,0.5691574523440236,0.09236947791164658,0.40310949681077257,0.3269999738650916
"frozenset({'Best Supporting Actress', 'Best Actor', 'Best Picture'})",frozenset({'Best Cinematography'}),0.05216913783635365,0.34925864909390447,0.025260845689181768,0.4842105263157895,1.3863952333664349,1.0,0.007040323084063195,1.2616413946138585,0.2940450400523956,0.06715328467153284,0.20738174550299798,0.2782687851704734
"frozenset({'Best Cinematography', 'Best Actor', 'Best Picture'})",frozenset({'Best Supporting Actress'}),0.060955518945634266,0.2213069741900055,0.025260845689181768,0.4144144144144144,1.8725772919321304,1.0,0.011770964231141894,1.3297680902293751,0.4962242562929061,0.09829059829059827,0.24798917394121905,0.26427916750497393
"frozenset({'Best Supporting Actress', 'Best Cinematography'})","frozenset({'Best Actor', 'Best Picture'})",0.06809445359692477,0.13289401427786932,0.025260845689181768,0.3709677419354838,2.791455611836843,1.0,0.01621150040062834,1.3784761824300538,0.6886577335963722,0.14375,0.27456127806492464,0.2805251932817915
"frozenset({'Best Supporting Actress', 'Best Actor'})","frozenset({'Best Cinematography', 'Best Picture'})",0.071389346512905,0.13618890719384955,0.025260845689181768,0.3538461538461538,2.5982009925558307,1.0,0.015538408602306182,1.3368505007714233,0.6624071169619211,0.13855421686746988,0.25197320162355125,0.26966501240694785
"frozenset({'Best Supporting Actress', 'Best Picture'})","frozenset({'Best Cinematography', 'Best Actor'})",0.09665019220208676,0.07742998352553541,0.025260845689181768,0.26136363636363635,3.3754835589941976,1.0,0.01777722289923436,1.2490178684577367,0.7790405708999605,0.16974169741697417,0.19937094155844154,0.2938023855577047
"frozenset({'Best Cinematography', 'Best Actor'})","frozenset({'Best Supporting Actress', 'Best Picture'})",0.07742998352553541,0.09665019220208676,0.025260845689181768,0.3262411347517731,3.3754835589941976,1.0,0.01777722289923436,1.340761293679008,0.7628105590062113,0.16974169741697417,0.25415507986807223,0.2938023855577047
"frozenset({'Best Cinematography', 'Best Picture'})","frozenset({'Best Supporting Actress', 'Best Actor'})",0.13618890719384955,0.071389346512905,0.025260845689181768,0.1854838709677419,2.5982009925558307,1.0,0.015538408602306182,1.1400764458653443,0.7120981785013405,0.13855421686746988,0.12286583621067888,0.26966501240694785
"frozenset({'Best Actor', 'Best Picture'})","frozenset({'Best Supporting Actress', 'Best Cinematography'})",0.13289401427786932,0.06809445359692477,0.025260845689181768,0.19008264462809915,2.791455611836843,1.0,0.01621150040062834,1.1506180725997153,0.7401217060880579,0.14375,0.13090188324559138,0.2805251932817915
frozenset({'Best Supporting Actress'}),"frozenset({'Best Cinematography', 'Best Actor', 'Best Picture'})",0.2213069741900055,0.060955518945634266,0.025260845689181768,0.1141439205955335,1.8725772919321306,1.0,0.011770964231141894,1.0600418091454045,0.5984086588581591,0.09829059829059827,0.05664098210787514,0.26427916750497393
frozenset({'Best Cinematography'}),"frozenset({'Best Supporting Actress', 'Best Actor', 'Best Picture'})",0.34925864909390447,0.05216913783635365,0.025260845689181768,0.07232704402515723,1.3863952333664349,1.0,0.007040323084063195,1.0217295395526764,0.4282883874518437,0.06715328467153284,0.02126740855724874,0.2782687851704734
frozenset({'Best Actor'}),"frozenset({'Best Supporting Actress', 'Best Cinematography', 'Best Picture'})",0.2531576057111477,0.04557935200439319,0.025260845689181768,0.09978308026030369,2.1892167367953377,1.0,0.013722086065883987,1.0602118523517463,0.7273497442455245,0.09236947791164658,0.05679228374799369,0.3269999738650916
frozenset({'Best Picture'}),"frozenset({'Best Supporting Actress', 'Best Cinematography', 'Best Actor'})",0.31466227347611203,0.029654036243822075,0.025260845689181768,0.08027923211169284,2.7071941050998642,1.0,0.01592983922695769,1.055044093419905,0.9201505016722408,0.07917383820998278,0.05217231560576835,0.46606554198177236
"frozenset({'Best Supporting Actress', 'Best Cinematography', 'Best Supporting Actor'})",frozenset({'Best Actor'}),0.02800658978583196,0.2531576057111477,0.017023613399231193,0.607843137254902,2.401046318744418,1.0,0.009933532184915689,1.9044481054365736,0.6003280481137233,0.06444906444906445,0.4749134948096887,0.33754412828037944
"frozenset({'Best Supporting Actress', 'Best Cinematography', 'Best Actor'})",frozenset({'Best Supporting Actor'}),0.029654036243822075,0.22679846238330587,0.017023613399231193,0.5740740740740742,2.531207963411354,1.0,0.010298123575673524,1.8153427404913691,0.6234185880935431,0.07110091743119268,0.449139835858586,0.32456730338086276
"frozenset({'Best Supporting Actress', 'Best Supporting Actor', 'Best Actor'})",frozenset({'Best Cinematography'}),0.029104887424492038,0.34925864909390447,0.017023613399231193,0.5849056603773585,1.6747063011747951,1.0,0.006858479735322935,1.567695072637412,0.4149576704130784,0.047112462006079034,0.36212085025077617,0.3168238993710692
"frozenset({'Best Cinematography', 'Best Supporting Actor', 'Best Actor'})",frozenset({'Best Supporting Actress'}),0.034047226798462386,0.2213069741900055,0.017023613399231193,0.5,2.259305210918114,1.0,0.009488724656902614,1.5573860516199889,0.5770324047754406,0.07142857142857142,0.3578984485190409,0.28846153846153844
"frozenset({'Best Supporting Actress', 'Best Cinematography'})","frozenset({'Best Supporting Actor', 'Best Actor'})",0.06809445359692477,0.071389346512905,0.017023613399231193,0.25,3.5019230769230765,1.0,0.012162394855793401,1.2381475379827933,0.7666470241602829,0.13901345291479822,0.19234180958013009,0.24423076923076925
"frozenset({'Best Supporting Actress', 'Best Supporting Actor'})","frozenset({'Best Cinematography', 'Best Actor'})",0.06040637012630423,0.07742998352553541,0.017023613399231193,0.2818181818181818,3.639651837524178,1.0,0.012346349155514063,1.284591162179634,0.7718745875831905,0.1409090909090909,0.22154220779220776,0.2508381689232753
"frozenset({'Best Supporting Actress', 'Best Actor'})","frozenset({'Best Cinematography', 'Best Supporting Actor'})",0.071389346512905,0.07742998352553541,0.017023613399231193,0.23846153846153847,3.079705400981997,1.0,0.011495937474838219,1.211455577188691,0.727208561454379,0.12916666666666668,0.17454670329670333,0.22915984724495364
"frozenset({'Best Cinematography', 'Best Supporting Actor'})","frozenset({'Best Supporting Actress', 'Best Actor'})",0.07742998352553541,0.071389346512905,0.017023613399231193,0.21985815602836883,3.079705400981997,1.0,0.011495937474838219,1.1903100194698217,0.7319700460829492,0.12916666666666668,0.15988273336940248,0.22915984724495364
"frozenset({'Best Cinematography', 'Best Actor'})","frozenset({'Best Supporting Actress', 'Best Supporting Actor'})",0.07742998352553541,0.06040637012630423,0.017023613399231193,0.21985815602836883,3.639651837524178,1.0,0.012346349155514063,1.2043881982926463,0.7861175115207374,0.1409090909090909,0.16970292351119792,0.2508381689232753
"frozenset({'Best Supporting Actor', 'Best Actor'})","frozenset({'Best Supporting Actress', 'Best Cinematography'})",0.071389346512905,0.06809445359692477,0.017023613399231193,0.23846153846153847,3.501923076923077,1.0,0.012162394855793401,1.223714353862624,0.7693672383205205,0.13901345291479822,0.1828158288382213,0.24423076923076925
frozenset({'Best Supporting Actress'}),"frozenset({'Best Cinematography', 'Best Supporting Actor', 'Best Actor'})",0.2213069741900055,0.034047226798462386,0.017023613399231193,0.07692307692307693,2.259305210918114,1.0,0.009488724656902614,1.046448837634999,0.7157968970380818,0.07142857142857142,0.04438710805964928,0.28846153846153844
frozenset({'Best Cinematography'}),"frozenset({'Best Supporting Actress', 'Best Supporting Actor', 'Best Actor'})",0.34925864909390447,0.029104887424492038,0.017023613399231193,0.04874213836477988,1.6747063011747954,1.0,0.006858479735322935,1.020643457186815,0.6191098407513271,0.047112462006079034,0.02022592418680099,0.3168238993710692
frozenset({'Best Supporting Actor'}),"frozenset({'Best Supporting Actress', 'Best Cinematography', 'Best Actor'})",0.22679846238330587,0.029654036243822075,0.017023613399231193,0.07506053268765134,2.5312079634113536,1.0,0.010298123575673524,1.0490913168358678,0.782372617302053,0.07110091743119268,0.04679413130968483,0.32456730338086276
frozenset({'Best Actor'}),"frozenset({'Best Supporting Actress', 'Best Cinematography', 'Best Supporting Actor'})",0.2531576057111477,0.02800658978583196,0.017023613399231193,0.06724511930585685,2.401046318744418,1.0,0.009933532184915689,1.042067353741236,0.7813092979127135,0.06444906444906445,0.0403691312180595,0.33754412828037944
"frozenset({'Best Director', 'Best Actor', 'Best Picture'})",frozenset({'Best Original Screenplay'}),0.09719934102141681,0.19769357495881384,0.02800658978583196,0.288135593220339,1.4574858757062148,1.0,0.008790904575667186,1.127049501843571,0.3476814083297552,0.10493827160493828,0.11272752584136707,0.21490112994350283
"frozenset({'Best Director', 'Best Actor', 'Best Original Screenplay'})",frozenset({'Best Picture'}),0.03130148270181219,0.31466227347611203,0.02800658978583196,0.8947368421052632,2.843483053182695,1.0,0.018157194075706543,6.510708401976936,0.6692677070828332,0.08808290155440414,0.846406882591093,0.4918710388536787
"frozenset({'Best Director', 'Best Picture', 'Best Original Screenplay'})",frozenset({'Best Actor'}),0.054914881933003847,0.2531576057111477,0.02800658978583196,0.51,2.014555314533623,1.0,0.014104469757762344,1.5241681516099026,0.5328753232844562,0.1,0.34390441176470593,0.3103145336225597
"frozenset({'Best Actor', 'Best Picture', 'Best Original Screenplay'})",frozenset({'Best Director'}),0.03459637561779242,0.2591982427237781,0.02800658978583196,0.8095238095238095,3.1231840193704605,1.0,0.019039270021088402,3.889209225700165,0.7041758682995384,0.10537190082644629,0.7428783225669808,0.45878732849071835
"frozenset({'Best Director', 'Best Actor'})","frozenset({'Best Picture', 'Best Original Screenplay'})",0.11257550796265788,0.07358594179022515,0.02800658978583196,0.24878048780487805,3.380815435020022,1.0,0.01972261500988679,1.2332135190454796,0.7935473694428268,0.17708333333333334,0.189110413925716,0.3146887513651256
"frozenset({'Best Director', 'Best Picture'})","frozenset({'Best Actor', 'Best Original Screenplay'})",0.1927512355848435,0.04503020318506315,0.02800658978583196,0.14529914529914528,3.226704190118824,1.0,0.019326962483274483,1.117314662273476,0.8548619447779111,0.13350785340314136,0.10499697733740285,0.38362518240567023
"frozenset({'Best Director', 'Best Original Screenplay'})","frozenset({'Best Actor', 'Best Picture'})",0.07193849533223504,0.13289401427786932,0.02800658978583196,0.3893129770992366,2.929499716106239,1.0,0.018446394360021483,1.419886051619989,0.709699501102216,0.15838509316770186,0.29571813255079793,0.3000283893760646
"frozenset({'Best Actor', 'Best Picture'})","frozenset({'Best Director', 'Best Original Screenplay'})",0.13289401427786932,0.07193849533223504,0.02800658978583196,0.21074380165289255,2.929499716106239,1.0,0.018446394360021483,1.1758685032963303,0.7595897130226377,0.15838509316770186,0.14956477089344222,0.3000283893760646
