Winner,Popularity,Vote_Average,IMDb_Rating
-0.48874209224461995,-0.28514219826354964,-0.4828454961716312,-0.3770769351002457
2.046068910102162,0.26172937262492585,1.3236576109465819,1.2848690817631938
-0.48874209224461995,0.26172937262492585,1.3236576109465819,1.2848690817631938
-0.48874209224461995,0.26172937262492585,1.3236576109465819,1.2848690817631938
-0.48874209224461995,0.26172937262492585,1.3236576109465819,1.2848690817631938
-0.48874209224461995,-0.16795543307316207,-1.9882647521034753,-2.7038013587090637
-0.48874209224461995,-0.19306688275681655,-0.03121971939207827,-0.044687731727557196
-0.48874209224461995,-0.19306688275681655,-0.03121971939207827,-0.044687731727557196
-0.48874209224461995,-0.11912761424383389,-1.085013198544368,-1.3742445452183112
-0.48874209224461995,-0.22654881566835586,-0.03121971939207827,-0.044687731727557196
-0.48874209224461995,0.7179207085446492,2.076367238912504,2.6144258952539476
-0.48874209224461995,0.7179207085446492,2.076367238912504,2.6144258952539476
-0.48874209224461995,0.15291309066242312,0.7214899085738438,0.9524798783905069
-0.48874209224461995,0.21150647325761687,1.173115685353398,1.1186744800768504
-0.48874209224461995,0.21150647325761687,1.173115685353398,1.1186744800768504
2.046068910102162,0.21150647325761687,1.173115685353398,1.1186744800768504
-0.48874209224461995,0.21150647325761687,1.173115685353398,1.1186744800768504
2.046068910102162,0.21150647325761687,1.173115685353398,1.1186744800768504
2.046068910102162,0.21150647325761687,1.173115685353398,1.1186744800768504
-0.48874209224461995,0.09850494968117166,-0.03121971939207827,0.12150686995878632
-0.48874209224461995,0.09850494968117166,-0.03121971939207827,0.12150686995878632
-0.48874209224461995,0.09850494968117166,-0.03121971939207827,0.12150686995878632
-0.48874209224461995,0.41379315126483357,1.4741995365397658,1.4510636834495403
-0.48874209224461995,0.41379315126483357,1.4741995365397658,1.4510636834495403
-0.48874209224461995,-0.19027672168085494,0.2698641317942908,-0.21088233341390217
-0.48874209224461995,-0.19585704383277816,0.2698641317942908,0.2877014716451298
-0.48874209224461995,-0.19585704383277816,0.2698641317942908,0.2877014716451298
-0.48874209224461995,-0.2335242183582599,-0.332303570578446,-0.21088233341390217
-0.48874209224461995,-0.25584550696595276,-0.7839293473580002,-0.5432715367865907
2.046068910102162,-0.2670061512697992,0.420406057387476,0.12150686995878632
2.046068910102162,-0.2670061512697992,0.420406057387476,0.12150686995878632
-0.48874209224461995,-0.2670061512697992,0.420406057387476,0.12150686995878632
-0.48874209224461995,-0.15400462769335402,-0.18176164498526212,-0.3770769351002457
-0.48874209224461995,0.2854457417705996,1.173115685353398,1.2848690817631938
2.046068910102162,0.2854457417705996,1.173115685353398,1.2848690817631938
2.046068910102162,0.2854457417705996,1.173115685353398,1.2848690817631938
