Year,Popularity,Vote_Count,Vote_Average,IMDb_Rating
-0.24225347927005392,-0.2848310528177041,-0.5526936271997765,-0.48334338782970654,-0.3770769351002457
1.451831569644251,0.2616739884582068,1.9743361410531293,1.322624221280606,1.2848690817631938
1.451831569644251,0.2616739884582068,1.9743361410531293,1.322624221280606,1.2848690817631938
1.451831569644251,0.2616739884582068,1.9743361410531293,1.322624221280606,1.2848690817631938
1.451831569644251,0.2616739884582068,1.9743361410531293,1.322624221280606,1.2848690817631938
0.010057059929948929,-0.16804967484964747,-0.4416153956282203,-1.9883163954216334,-2.7038013587090637
0.010057059929948929,-0.19359342148201059,-0.4626959359264718,-0.03185148555212873,-0.044687731727557196
0.010057059929948929,-0.19359342148201059,-0.4626959359264718,-0.03185148555212873,-0.044687731727557196
0.2623675991299518,-0.11948725976103142,-0.180946406940225,-1.0853325908664766,-1.3742445452183112
0.2623675991299518,-0.22668450122639358,-0.5490450721481561,-0.03185148555212873,-0.044687731727557196
-0.7829189204129172,0.7186015326689053,1.2229364979221817,2.144339483425797,2.6144258952539476
-0.7829189204129172,0.7186015326689053,1.2229364979221817,2.144339483425797,2.6144258952539476
0.5867668638156698,0.1533327889241095,1.1404386142549858,0.7176250722286512,0.9524798783905069
1.2355653931871056,0.2120234181334769,1.7264370950458054,1.2263059487947225,1.1186744800768504
1.2355653931871056,0.2120234181334769,1.7264370950458054,1.2263059487947225,1.1186744800768504
1.2355653931871056,0.2120234181334769,1.7264370950458054,1.2263059487947225,1.1186744800768504
1.2355653931871056,0.2120234181334769,1.7264370950458054,1.2263059487947225,1.1186744800768504
1.2355653931871056,0.2120234181334769,1.7264370950458054,1.2263059487947225,1.1186744800768504
1.2355653931871056,0.2120234181334769,1.7264370950458054,1.2263059487947225,1.1186744800768504
1.127432304958533,0.09899478065919731,0.9661187617886748,-0.05894099968878311,0.12150686995878632
1.127432304958533,0.09899478065919731,0.9661187617886748,-0.05894099968878311,0.12150686995878632
1.127432304958533,0.09899478065919731,0.9661187617886748,-0.05894099968878311,0.12150686995878632
-0.3864309302414841,0.4138204115999611,1.7931245734893129,1.4731215220397982,1.4510636834495403
-0.3864309302414841,0.4138204115999611,1.7931245734893129,1.4731215220397982,1.4510636834495403
1.3436984814156783,-0.19021735010842683,-0.3366180891426981,0.2691431159662569,-0.21088233341390217
0.8751217657585302,-0.1952954078769578,0.06776342907856982,0.2691431159662569,0.2877014716451298
0.8751217657585302,-0.1952954078769578,0.06776342907856982,0.2691431159662569,0.2877014716451298
-1.684027988984356,-0.2336738060122013,-0.5308022968900538,-0.33284608707051305,-0.21088233341390217
1.3076541186728208,-0.2561344461422421,-0.41850788030129066,-0.7843379893480922,-0.5432715367865907
-1.8642498026986436,-0.2663603152200805,-0.5484369796395526,0.41964041672545044,0.12150686995878632
-1.8642498026986436,-0.2663603152200805,-0.5484369796395526,0.41964041672545044,0.12150686995878632
-1.8642498026986436,-0.2663603152200805,-0.5484369796395526,0.41964041672545044,0.12150686995878632
1.451831569644251,-0.15439193156560405,-0.2389178927604168,-0.1823487863113209,-0.3770769351002457
0.8030330402728151,0.2855715515282439,1.5150235995546866,1.1089180542025519,1.2848690817631938
