IMDb_Rating,Popularity,Vote_Count,Vote_Average,Winner,Category_Best Actor,Category_Best Actress,Category_Best Adapted Screenplay,Category_Best Cinematography,Category_Best Director,Category_Best Original Screenplay,Category_Best Picture,Category_Best Supporting Actor,Category_Best Supporting Actress
6.8,12.783,251,6.311,0,False,False,False,False,False,True,False,False,False
6.4,10.563,224,6.1,0,False,False,False,False,False,False,False,True,False
8.0,22.907,2218,7.603,1,False,False,False,True,False,False,False,False,False
8.0,22.907,2218,7.603,0,False,False,False,False,True,False,False,False,False
8.0,22.907,2218,7.603,0,False,False,False,False,False,False,True,False,False
6.4,7.401,90,6.3,1,False,True,False,False,False,False,False,False,False
6.4,7.401,90,6.3,0,False,False,False,True,False,False,False,False,False
7.2,5.627,77,6.8,1,False,False,False,False,False,False,False,False,True
7.2,5.627,77,6.8,0,False,False,False,True,False,False,False,False,False
7.8,12.797,890,7.4,1,False,False,False,False,False,False,False,True,False
7.8,12.797,890,7.4,1,False,True,False,False,False,False,False,False,False
7.8,12.797,890,7.4,1,False,False,False,True,False,False,False,False,False
7.8,12.797,890,7.4,1,False,False,False,False,True,False,False,False,False
7.8,12.797,890,7.4,0,False,False,False,False,False,False,True,False,False
7.2,8.774,216,7.113,1,False,False,False,False,False,False,False,False,True
7.6,8.562,72,7.111,0,False,True,False,False,False,False,False,False,False
7.6,8.562,72,7.111,0,False,False,False,False,False,False,False,False,True
6.2,6.865,108,5.81,1,False,False,False,False,False,False,False,False,True
6.2,6.865,108,5.81,0,False,False,True,False,False,False,False,False,False
7.8,67.331,12163,8.1,0,True,False,False,False,False,False,False,False,False
7.8,67.331,12163,8.1,0,False,False,False,False,False,False,True,False,False
7.8,67.331,12163,8.1,1,False,False,True,False,False,False,False,False,False
6.6,6.402,70,6.207,0,False,False,False,True,False,False,False,False,False
7.3,7.08,130,7.0,0,False,True,False,False,False,False,False,False,False
7.3,10.392,133,6.8,0,False,True,False,False,False,False,False,False,False
7.1,9.604,1269,6.81,0,False,False,False,False,False,False,False,True,False
7.1,9.604,1269,6.81,0,False,True,False,False,False,False,False,False,False
7.1,9.604,1269,6.81,0,False,False,True,False,False,False,False,False,False
7.3,20.668,3462,7.258,0,True,False,False,False,False,False,False,False,False
7.3,20.668,3462,7.258,0,False,False,False,False,False,False,False,False,True
7.3,10.504,1469,7.0,1,True,False,False,False,False,False,False,False,False
7.3,10.504,1469,7.0,0,False,False,False,False,False,False,False,False,True
7.3,10.504,1469,7.0,0,False,False,False,False,True,False,False,False,False
7.3,10.504,1469,7.0,0,False,False,False,False,False,False,True,False,False
7.3,10.504,1469,7.0,0,False,False,True,False,False,False,False,False,False
7.7,13.985,233,7.24,0,False,False,False,False,True,False,False,False,False
7.7,13.985,233,7.24,0,False,False,False,False,False,False,True,False,False
7.8,31.009,6439,7.899,0,True,False,False,False,False,False,False,False,False
7.0,5.031,28,6.5,0,False,False,False,False,False,False,False,True,False
7.8,25.63,6973,7.54,0,False,False,False,False,False,False,False,True,False
7.8,25.63,6973,7.54,0,False,False,False,False,False,False,True,False,False
7.8,25.63,6973,7.54,0,False,False,True,False,False,False,False,False,False
7.9,11.91,162,7.451,1,True,False,False,False,False,False,False,False,False
7.9,11.91,162,7.451,0,False,False,False,False,False,False,True,False,False
6.4,2.891,25,6.5,0,False,False,False,True,False,False,False,False,False
6.9,1.432,13,6.5,0,False,False,False,True,False,False,False,False,False
6.7,7.153,82,6.0,0,False,True,False,False,False,False,False,False,False
7.0,10.849,185,6.6,0,False,False,False,False,False,False,False,False,True
7.2,26.714,3723,7.493,0,False,True,False,False,False,False,False,False,False
7.2,26.714,3723,7.493,0,False,False,False,False,False,False,False,False,True
7.2,26.714,3723,7.493,0,False,False,False,True,False,False,False,False,False
7.2,26.714,3723,7.493,0,False,False,True,False,False,False,False,False,False
7.4,26.534,3896,7.3,0,False,True,False,False,False,False,False,False,False
7.4,26.534,3896,7.3,0,False,False,False,False,False,False,False,False,True
8.5,31.099,5511,8.157,0,True,False,False,False,False,False,False,False,False
8.5,31.099,5511,8.157,0,False,False,False,False,False,False,False,True,False
8.5,31.099,5511,8.157,0,False,False,False,True,False,False,False,False,False
8.5,31.099,5511,8.157,1,False,False,False,False,True,False,False,False,False
6.6,6.694,48,6.3,0,False,False,False,False,False,True,False,False,False
8.2,32.963,5900,8.0,0,False,True,False,False,False,False,False,False,False
7.8,48.021,11469,7.661,0,True,False,False,False,False,False,False,False,False
6.8,11.395,249,6.373,1,True,False,False,False,False,False,False,False,False
7.9,12.745,764,7.651,0,True,False,False,False,False,False,False,False,False
7.9,12.745,764,7.651,0,False,True,False,False,False,False,False,False,False
7.9,12.745,764,7.651,0,False,False,False,True,False,False,False,False,False
7.9,12.745,764,7.651,0,False,False,False,False,True,False,False,False,False
7.9,12.745,764,7.651,0,False,False,False,False,False,False,True,False,False
8.1,71.483,15804,7.979,0,False,False,False,False,False,False,False,True,False
6.6,12.75,456,6.534,0,False,False,False,False,False,False,False,True,False
5.8,5.851,116,5.5,0,False,True,False,False,False,False,False,False,False
5.8,5.851,116,5.5,1,False,False,False,False,True,False,False,False,False
5.8,5.851,116,5.5,1,False,False,False,False,False,False,True,False,False
8.0,17.64,926,8.131,0,False,True,False,False,False,False,False,False,False
7.3,6.688,90,6.6,0,True,False,False,False,False,False,False,False,False
7.3,6.688,90,6.6,0,False,False,False,False,False,False,False,True,False
7.3,6.688,90,6.6,0,False,False,False,True,False,False,False,False,False
7.7,21.668,4182,7.593,0,False,True,False,False,False,False,False,False,False
7.7,21.668,4182,7.593,0,False,False,False,True,False,False,False,False,False
7.5,18.98,1090,7.434,0,True,False,False,False,False,False,False,False,False
6.0,0.803,14,5.7,0,False,True,False,False,False,False,False,False,False
7.1,17.595,922,6.781,0,False,False,False,False,False,False,False,True,False
7.1,17.595,922,6.781,0,False,False,False,False,True,False,False,False,False
7.1,17.595,922,6.781,1,False,False,False,False,False,False,True,False,False
7.1,17.595,922,6.781,1,False,False,False,False,False,True,False,False,False
7.0,17.95,1493,6.538,0,False,False,False,False,False,False,False,True,False
7.0,6.808,103,6.5,1,True,False,False,False,False,False,False,False,False
6.7,9.005,132,6.7,0,False,False,False,True,False,False,False,False,False
7.2,19.547,2633,7.1,0,False,False,False,False,False,False,False,True,False
7.2,19.547,2633,7.1,0,False,True,False,False,False,False,False,False,False
7.2,19.547,2633,7.1,0,False,False,False,False,False,False,False,False,True
7.2,19.547,2633,7.1,1,False,False,False,False,False,False,False,False,True
7.2,19.547,2633,7.1,0,False,False,False,True,False,False,False,False,False
7.2,19.547,2633,7.1,0,False,False,False,False,True,False,False,False,False
7.2,19.547,2633,7.1,1,False,False,False,False,False,False,True,False,False
7.2,19.547,2633,7.1,0,False,False,True,False,False,False,False,False,False
7.2,9.481,320,6.9,0,True,False,False,False,False,False,False,False,False
7.2,9.481,320,6.9,1,False,True,False,False,False,False,False,False,False
7.2,9.481,320,6.9,0,False,False,False,False,False,False,False,False,True
7.2,9.481,320,6.9,0,False,False,False,False,False,False,True,False,False
7.2,9.481,320,6.9,0,False,False,True,False,False,False,False,False,False
7.9,36.534,7175,7.6,0,False,False,False,True,False,False,False,False,False
7.9,36.534,7175,7.6,0,False,False,True,False,False,False,False,False,False
8.3,10.948,417,8.1,0,False,False,False,False,False,True,False,False,False
8.2,29.814,3858,7.911,0,True,False,False,False,False,False,False,False,False
8.2,29.814,3858,7.911,0,False,True,False,False,False,False,False,False,False
8.2,29.814,3858,7.911,0,False,False,False,True,False,False,False,False,False
8.2,29.814,3858,7.911,0,False,False,False,False,True,False,False,False,False
8.2,29.814,3858,7.911,0,False,False,False,False,False,False,True,False,False
8.2,29.814,3858,7.911,1,False,False,False,False,False,True,False,False,False
7.2,15.065,3293,6.965,0,False,True,False,False,False,False,False,False,False
7.2,15.065,3293,6.965,0,False,False,False,False,False,False,False,False,True
7.2,15.065,3293,6.965,0,False,False,False,False,False,False,True,False,False
7.2,15.065,3293,6.965,0,False,False,True,False,False,False,False,False,False
5.8,9.768,129,5.6,0,True,False,False,False,False,False,False,False,False
5.8,9.768,129,5.6,0,False,True,False,False,False,False,False,False,False
5.8,9.768,129,5.6,0,False,False,False,True,False,False,False,False,False
5.8,9.768,129,5.6,0,False,False,False,False,True,False,False,False,False
5.8,9.768,129,5.6,1,False,False,False,False,False,False,True,False,False
6.8,2.864,27,6.8,0,False,True,False,False,False,False,False,False,False
8.0,22.729,2210,7.556,0,False,False,False,False,False,False,False,True,False
8.3,29.191,5571,7.999,0,True,False,False,False,False,False,False,False,False
8.3,29.191,5571,7.999,0,False,False,False,True,False,False,False,False,False
8.3,29.191,5571,7.999,0,False,False,False,False,True,False,False,False,False
8.3,29.191,5571,7.999,1,False,False,False,False,False,True,False,False,False
8.6,47.008,7486,8.4,0,False,False,False,True,False,False,False,False,False
8.6,47.008,7486,8.4,0,False,False,False,False,True,False,False,False,False
8.6,47.008,7486,8.4,0,False,False,True,False,False,False,False,False,False
6.8,13.366,787,6.444,1,False,False,False,False,False,False,False,True,False
7.1,4.835,32,7.0,0,False,True,False,False,False,False,False,False,False
6.8,8.193,82,6.0,1,False,False,False,True,False,False,False,False,False
6.8,8.193,82,6.0,0,False,False,False,False,False,False,True,False,False
7.0,29.747,754,7.037,0,True,False,False,False,False,False,False,False,False
7.0,29.747,754,7.037,1,False,False,False,True,False,False,False,False,False
7.0,29.747,754,7.037,0,False,False,False,False,False,False,True,False,False
7.6,35.512,4247,7.4,0,False,False,False,False,False,False,False,False,True
7.6,35.512,4247,7.4,1,False,False,False,True,False,False,False,False,False
7.6,35.512,4247,7.4,0,False,False,False,False,True,False,False,False,False
7.2,24.326,3453,6.834,0,False,False,False,False,False,False,False,True,False
7.2,24.326,3453,6.834,0,False,False,False,False,False,False,False,False,True
7.5,11.622,257,7.3,1,False,True,False,False,False,False,False,False,False
7.5,11.622,257,7.3,0,False,False,False,True,False,False,False,False,False
7.5,11.622,257,7.3,0,False,False,False,False,False,False,True,False,False
7.5,11.622,257,7.3,0,False,False,True,False,False,False,False,False,False
6.7,14.807,1290,6.6,1,False,False,False,False,False,False,False,True,False
8.0,36.013,2279,7.937,1,False,False,False,False,False,False,False,True,False
8.0,36.013,2279,7.937,1,False,False,False,False,False,False,True,False,False
8.0,36.013,2279,7.937,1,False,False,True,False,False,False,False,False,False
7.2,24.255,1792,6.92,0,True,False,False,False,False,False,False,False,False
7.2,24.255,1792,6.92,1,False,False,False,False,False,False,False,False,True
7.2,24.255,1792,6.92,0,False,False,False,True,False,False,False,False,False
7.5,12.383,1476,7.4,0,False,False,False,True,False,False,False,False,False
7.5,12.383,1476,7.4,0,False,False,False,False,True,False,False,False,False
7.5,30.622,5660,7.227,0,False,False,False,False,False,False,False,True,False
6.9,6.156,37,6.8,1,False,False,False,False,False,False,False,True,False
7.5,2.563,34,7.4,1,False,True,False,False,False,False,False,False,False
7.5,2.563,34,7.4,0,False,False,False,False,False,False,False,False,True
6.9,1.405,5,7.0,0,False,False,False,False,False,False,False,True,False
7.1,3.84,23,6.3,0,False,True,False,False,False,False,False,False,False
7.1,3.84,23,6.3,0,False,False,False,False,False,False,False,False,True
7.1,3.84,23,6.3,0,False,False,False,False,False,False,False,False,True
7.1,3.84,23,6.3,0,False,False,False,True,False,False,False,False,False
6.3,4.294,66,6.0,0,False,False,False,False,False,False,False,True,False
7.3,10.433,188,7.0,1,True,False,False,False,False,False,False,False,False
7.3,10.433,188,7.0,0,False,False,False,False,False,False,False,True,False
7.3,10.433,188,7.0,1,False,True,False,False,False,False,False,False,False
7.3,10.433,188,7.0,0,False,False,False,False,False,False,False,False,True
7.3,10.433,188,7.0,0,False,False,False,False,True,False,False,False,False
7.3,10.433,188,7.0,0,False,False,False,False,False,False,True,False,False
7.3,10.433,188,7.0,1,False,False,False,False,False,True,False,False,False
7.4,255.206,1064,7.1,0,True,False,False,False,False,False,False,False,False
7.4,255.206,1064,7.1,0,False,False,False,False,False,False,False,False,True
7.4,255.206,1064,7.1,0,False,False,False,False,False,False,True,False,False
7.4,255.206,1064,7.1,0,False,False,True,False,False,False,False,False,False
6.4,2.075,14,6.4,0,True,False,False,False,False,False,False,False,False
6.5,3.12,21,6.6,0,True,False,False,False,False,False,False,False,False
8.1,21.215,1439,7.727,0,True,False,False,False,False,False,False,False,False
8.1,21.215,1439,7.727,1,False,False,False,False,False,False,False,True,False
5.5,4.155,27,5.6,1,False,True,False,False,False,False,False,False,False
6.5,2.143,11,6.2,0,False,False,False,True,False,False,False,False,False
6.6,2.891,32,6.391,0,False,True,False,False,False,False,False,False,False
6.6,3.618,37,6.2,0,False,True,False,False,False,False,False,False,False
6.6,3.618,37,6.2,0,False,False,False,False,False,True,False,False,False
6.7,6.485,89,6.4,0,False,False,False,True,False,False,False,False,False
7.7,24.333,3492,7.225,0,False,False,False,False,False,False,False,True,False
7.7,24.333,3492,7.225,0,False,False,False,False,True,False,False,False,False
7.7,24.333,3492,7.225,1,False,False,False,False,False,False,True,False,False
7.7,24.333,3492,7.225,1,False,False,False,False,False,True,False,False,False
7.2,11.92,1059,6.9,1,True,False,False,False,False,False,False,False,False
7.2,11.92,1059,6.9,0,False,False,False,False,False,False,False,False,True
7.6,55.902,7484,7.409,0,False,False,False,False,False,False,False,True,False
8.1,11.824,692,7.9,1,False,False,False,True,False,False,False,False,False
8.1,11.824,692,7.9,0,False,False,False,False,True,False,False,False,False
8.1,11.824,692,7.9,0,False,False,False,False,False,False,True,False,False
7.8,8.763,878,7.418,0,False,False,False,False,False,False,False,True,False
7.8,8.763,878,7.418,0,False,False,False,False,True,False,False,False,False
7.8,8.763,878,7.418,0,False,False,False,False,False,True,False,False,False
6.3,4.813,62,6.1,0,False,True,False,False,False,False,False,False,False
6.3,4.813,62,6.1,0,False,False,False,False,False,False,False,False,True
6.3,4.813,62,6.1,0,False,False,True,False,False,False,False,False,False
6.9,2.763,23,6.5,0,False,False,False,False,False,False,False,True,False
6.9,2.763,23,6.5,0,False,False,False,False,False,False,False,False,True
7.3,15.296,138,6.6,0,False,False,False,False,False,False,False,True,False
7.3,15.296,138,6.6,0,False,False,False,False,False,False,False,False,True
7.3,15.296,138,6.6,0,False,False,False,False,True,False,False,False,False
7.3,15.296,138,6.6,0,False,False,False,False,False,False,True,False,False
7.9,25.413,3233,7.4,1,False,False,False,True,False,False,False,False,False
7.9,25.413,3233,7.4,0,False,False,False,False,True,False,False,False,False
7.9,25.413,3233,7.4,0,False,False,False,False,False,False,True,False,False
7.9,25.413,3233,7.4,0,False,False,True,False,False,False,False,False,False
7.4,9.024,211,7.0,0,False,False,False,False,False,False,False,True,False
7.4,7.308,61,6.8,1,True,False,False,False,False,False,False,False,False
7.5,13.085,766,7.326,0,True,False,False,False,False,False,False,False,False
7.9,24.949,8505,7.9,1,True,False,False,False,False,False,False,False,False
7.9,24.949,8505,7.9,1,False,False,False,False,False,False,False,True,False
7.9,24.949,8505,7.9,0,False,False,False,False,False,False,True,False,False
7.9,24.949,8505,7.9,0,False,False,False,False,False,True,False,False,False
6.7,27.154,602,6.633,0,False,False,False,False,False,False,False,False,True
8.0,43.628,4272,7.8,0,True,False,False,False,False,False,False,False,False
8.0,43.628,4272,7.8,0,False,False,False,False,False,False,False,True,False
8.0,43.628,4272,7.8,0,False,False,False,False,False,False,False,False,True
8.0,43.628,4272,7.8,1,False,False,False,True,False,False,False,False,False
8.0,43.628,4272,7.8,1,False,False,False,False,True,False,False,False,False
8.0,43.628,4272,7.8,1,False,False,False,False,False,False,True,False,False
8.0,43.628,4272,7.8,1,False,False,True,False,False,False,False,False,False
6.8,4.687,49,6.7,1,False,True,False,False,False,False,False,False,False
7.5,19.549,1167,7.2,0,False,True,False,False,False,False,False,False,False
7.5,19.549,1167,7.2,0,False,False,False,False,False,False,False,False,True
7.5,19.549,1167,7.2,0,False,False,False,False,False,False,True,False,False
7.5,19.549,1167,7.2,1,False,False,True,False,False,False,False,False,False
7.3,9.702,88,6.8,0,True,False,False,False,False,False,False,False,False
7.4,5.28,141,6.954,0,False,True,False,False,False,False,False,False,False
7.4,5.28,141,6.954,0,False,False,False,False,False,False,True,False,False
7.4,25.776,5120,7.351,1,True,False,False,False,False,False,False,False,False
7.4,25.776,5120,7.351,0,False,False,False,True,False,False,False,False,False
7.4,25.776,5120,7.351,0,False,False,False,False,False,False,True,False,False
7.0,9.304,130,6.7,1,False,True,False,False,False,False,False,False,False
7.0,9.304,130,6.7,0,False,False,False,False,True,False,False,False,False
7.0,9.304,130,6.7,0,False,False,False,False,False,False,True,False,False
7.0,9.304,130,6.7,1,False,False,False,False,False,True,False,False,False
8.4,29.132,2240,8.084,0,False,False,False,True,False,False,False,False,False
8.4,29.132,2240,8.084,0,False,False,False,False,True,False,False,False,False
8.4,29.132,2240,8.084,0,False,False,True,False,False,False,False,False,False
6.9,11.462,756,6.651,0,False,False,False,False,False,True,False,False,False
6.1,6.066,61,5.8,0,False,False,False,True,False,False,False,False,False
7.2,4.307,55,7.3,0,False,False,False,False,True,False,False,False,False
7.3,8.822,68,6.588,0,False,False,False,False,False,False,True,False,False
8.0,10.269,597,7.786,0,False,False,False,False,False,False,False,False,True
8.0,10.269,597,7.786,0,False,False,False,False,True,False,False,False,False
8.0,10.269,597,7.786,0,False,False,False,False,False,True,False,False,False
8.0,17.706,1028,7.5,1,False,False,False,True,False,False,False,False,False
7.9,8.627,192,7.466,0,True,False,False,False,False,False,False,False,False
7.9,8.627,192,7.466,0,False,True,False,False,False,False,False,False,False
7.2,7.502,126,7.0,0,False,False,False,False,False,False,False,False,True
7.2,7.502,126,7.0,0,False,False,False,True,False,False,False,False,False
7.2,7.502,126,7.0,0,False,False,False,False,False,False,True,False,False
7.5,23.091,1354,7.3,0,True,False,False,False,False,False,False,False,False
7.5,23.091,1354,7.3,1,False,True,False,False,False,False,False,False,False
7.5,23.091,1354,7.3,0,False,False,False,False,True,False,False,False,False
8.1,63.938,11427,8.3,0,True,False,False,False,False,False,False,False,False
8.1,63.938,11427,8.3,0,False,False,False,False,True,False,False,False,False
8.1,63.938,11427,8.3,0,False,False,False,False,False,False,True,False,False
8.1,63.938,11427,8.3,1,False,False,False,False,False,True,False,False,False
7.2,2.551,16,6.9,0,True,False,False,False,False,False,False,False,False
7.2,2.551,16,6.9,0,False,False,False,False,False,False,False,True,False
7.2,2.551,16,6.9,0,False,False,False,False,False,False,False,False,True
7.2,2.551,16,6.9,0,False,False,False,True,False,False,False,False,False
7.2,3.614,44,6.7,0,False,False,False,False,False,False,True,False,False
7.3,13.613,968,7.3,0,False,False,False,False,False,True,False,False,False
7.7,14.153,1603,7.306,0,False,False,False,False,True,False,False,False,False
7.7,14.153,1603,7.306,0,False,False,False,False,False,False,True,False,False
6.8,7.629,70,6.5,1,False,False,False,False,False,True,False,False,False
6.5,4.114,20,6.8,0,False,False,False,True,False,False,False,False,False
7.5,6.224,142,6.982,0,False,True,False,False,False,False,False,False,False
7.5,6.224,142,6.982,0,False,False,False,False,False,False,False,False,True
7.5,6.224,142,6.982,0,False,False,False,False,True,False,False,False,False
6.9,3.972,37,6.4,0,False,True,False,False,False,False,False,False,False
6.2,14.388,938,6.1,0,False,False,False,False,False,False,False,True,False
6.2,14.388,938,6.1,0,False,False,False,True,False,False,False,False,False
6.5,2.479,30,5.9,0,False,False,False,False,False,True,False,False,False
7.0,13.959,282,6.8,0,False,False,False,False,False,True,False,False,False
7.2,8.812,447,6.9,0,False,False,False,False,False,True,False,False,False
6.1,3.718,20,5.1,1,True,False,False,False,False,False,False,False,False
6.1,3.718,20,5.1,0,False,False,False,False,False,False,True,False,False
7.9,45.485,9563,7.4,0,False,False,False,False,False,False,True,False,False
7.9,45.485,9563,7.4,0,False,False,True,False,False,False,False,False,False
6.5,8.254,28,6.3,0,False,False,False,True,False,False,False,False,False
6.3,3.64,22,5.8,0,False,False,False,False,False,True,False,False,False
8.0,9.154,470,7.903,0,True,False,False,False,False,False,False,False,False
8.0,9.154,470,7.903,0,False,False,False,False,True,False,False,False,False
8.0,9.154,470,7.903,1,False,False,False,False,False,True,False,False,False
8.5,69.558,26444,8.182,1,False,False,False,False,False,False,False,True,False
8.5,69.558,26444,8.182,0,False,False,False,True,False,False,False,False,False
8.5,69.558,26444,8.182,0,False,False,False,False,False,False,True,False,False
8.5,69.558,26444,8.182,1,False,False,False,False,False,True,False,False,False
7.9,19.364,1789,7.8,0,False,False,False,False,False,False,False,True,False
7.9,19.364,1789,7.8,0,False,False,False,False,False,True,False,False,False
6.2,12.13,180,6.2,0,False,False,False,True,False,False,False,False,False
6.2,12.13,180,6.2,0,False,False,False,False,False,False,True,False,False
7.9,28.637,1155,7.5,0,False,False,False,False,False,False,False,True,False
7.9,28.637,1155,7.5,1,False,False,False,True,False,False,False,False,False
7.9,28.637,1155,7.5,0,False,False,False,False,True,False,False,False,False
7.9,28.637,1155,7.5,0,False,False,False,False,False,False,True,False,False
7.7,6.578,129,7.085,0,True,False,False,False,False,False,False,False,False
7.7,6.578,129,7.085,0,False,False,False,False,False,False,False,False,True
7.7,6.578,129,7.085,0,False,False,False,False,True,False,False,False,False
7.7,6.578,129,7.085,0,False,False,False,False,False,False,True,False,False
8.0,19.9,2994,7.843,0,True,False,False,False,False,False,False,False,False
8.0,19.9,2994,7.843,0,False,False,False,False,False,False,False,True,False
8.0,19.9,2994,7.843,0,False,False,False,False,True,False,False,False,False
8.0,19.9,2994,7.843,0,False,False,False,False,False,False,True,False,False
8.0,19.9,2994,7.843,1,False,False,False,False,False,True,False,False,False
7.2,33.072,8372,7.1,0,False,False,False,False,False,False,True,False,False
7.2,33.072,8372,7.1,0,False,False,False,False,False,True,False,False,False
7.7,24.077,4462,7.5,0,False,False,True,False,False,False,False,False,False
8.3,20.05,1820,8.113,0,False,True,False,False,False,False,False,False,False
8.3,20.05,1820,8.113,0,False,False,False,True,False,False,False,False,False
8.3,20.05,1820,8.113,0,False,False,False,False,True,False,False,False,False
8.3,20.05,1820,8.113,0,False,False,False,False,False,False,True,False,False
7.5,15.677,1712,7.2,0,False,False,False,False,False,False,False,True,False
7.5,15.677,1712,7.2,0,False,True,False,False,False,False,False,False,False
7.5,15.677,1712,7.2,0,False,False,False,False,False,False,False,False,True
7.5,15.677,1712,7.2,0,False,False,False,False,False,False,False,False,True
7.5,15.677,1712,7.2,0,False,False,True,False,False,False,False,False,False
6.4,2.495,24,6.0,0,False,False,False,True,False,False,False,False,False
7.4,4.163,29,6.3,0,False,False,False,False,False,True,False,False,False
7.6,10.281,291,7.3,1,True,False,False,False,False,False,False,False,False
7.6,10.281,291,7.3,0,False,False,False,True,False,False,False,False,False
6.8,9.16,166,6.4,0,False,False,False,True,False,False,False,False,False
8.4,33.722,5678,8.117,0,True,False,False,False,False,False,False,False,False
8.4,33.722,5678,8.117,0,False,False,False,False,True,False,False,False,False
8.4,33.722,5678,8.117,0,False,False,False,False,False,False,True,False,False
6.5,0.913,1,6.0,0,False,False,False,False,True,False,False,False,False
5.9,3.429,14,6.4,0,False,False,False,False,False,False,False,False,True
5.9,3.429,14,6.4,0,False,False,False,True,False,False,False,False,False
6.6,23.165,1008,6.727,0,False,False,False,False,False,False,False,True,False
6.6,23.165,1008,6.727,1,False,False,False,False,False,False,False,False,True
7.5,16.878,1281,7.42,0,False,False,False,False,True,False,False,False,False
7.5,16.878,1281,7.42,0,False,False,False,False,False,False,True,False,False
7.5,16.878,1281,7.42,0,False,False,True,False,False,False,False,False,False
7.3,22.027,1600,7.237,0,True,False,False,False,False,False,False,False,False
7.3,22.027,1600,7.237,0,False,False,False,False,False,False,False,True,False
7.3,22.027,1600,7.237,1,False,True,False,False,False,False,False,False,False
7.3,22.027,1600,7.237,1,False,False,False,False,False,False,True,False,False
7.3,22.027,1600,7.237,1,False,False,True,False,False,False,False,False,False
7.0,8.14,109,6.4,0,False,False,False,False,False,False,False,False,True
7.0,8.14,109,6.4,0,False,False,False,True,False,False,False,False,False
6.7,10.648,169,6.3,0,False,True,False,False,False,False,False,False,False
6.7,10.648,169,6.3,0,False,False,False,False,False,False,False,False,True
8.0,130.718,13098,7.785,1,False,False,False,True,False,False,False,False,False
8.0,130.718,13098,7.785,0,False,False,False,False,False,False,True,False,False
8.0,130.718,13098,7.785,0,False,False,True,False,False,False,False,False,False
8.5,225.798,6170,8.15,0,False,False,False,True,False,False,False,False,False
8.5,225.798,6170,8.15,0,False,False,False,False,False,False,True,False,False
7.8,56.122,16583,7.45,0,False,False,False,True,False,False,False,False,False
7.8,56.122,16583,7.45,0,False,False,False,False,True,False,False,False,False
7.8,56.122,16583,7.45,0,False,False,False,False,False,False,True,False,False
7.9,50.319,11269,7.514,0,False,False,False,True,False,False,False,False,False
7.9,50.319,11269,7.514,0,False,False,False,False,True,False,False,False,False
7.9,50.319,11269,7.514,0,False,False,False,False,False,False,True,False,False
7.9,50.319,11269,7.514,0,False,False,False,False,False,True,False,False,False
5.9,15.612,328,6.111,0,False,False,False,True,False,False,False,False,False
5.8,2.175,13,6.3,0,False,False,False,False,False,False,True,False,False
7.6,26.461,3371,7.355,0,True,False,False,False,False,False,False,False,False
7.3,19.51,1970,7.06,0,False,False,False,False,False,False,False,True,False
7.8,12.344,2331,7.484,1,False,False,False,False,False,False,False,True,False
7.2,8.37,182,6.846,0,True,False,False,False,False,False,False,False,False
7.2,8.37,182,6.846,0,False,True,False,False,False,False,False,False,False
7.2,8.37,182,6.846,0,False,False,True,False,False,False,False,False,False
6.5,2.894,19,6.526,0,False,True,False,False,False,False,False,False,False
6.4,18.013,279,6.183,0,False,False,False,True,False,False,False,False,False
7.7,7.538,69,7.232,0,False,False,False,False,False,True,False,False,False
7.2,17.174,1075,6.854,0,False,False,True,False,False,False,False,False,False
7.4,23.972,1393,7.2,0,False,True,False,False,False,False,False,False,False
7.4,23.972,1393,7.2,0,False,False,False,True,False,False,False,False,False
7.4,23.972,1393,7.2,0,False,False,False,False,False,False,True,False,False
6.8,20.138,1226,6.7,0,False,True,False,False,False,False,False,False,False
7.1,11.78,1873,6.657,0,False,True,False,False,False,False,False,False,False
7.7,11.671,178,7.2,1,True,False,False,False,False,False,False,False,False
7.7,11.671,178,7.2,1,False,False,False,False,False,False,False,False,True
7.7,11.671,178,7.2,0,False,False,False,False,False,False,True,False,False
7.3,48.142,3466,7.513,0,True,False,False,False,False,False,False,False,False
7.3,48.142,3466,7.513,0,False,False,False,True,False,False,False,False,False
7.3,48.142,3466,7.513,0,False,False,False,False,False,False,True,False,False
6.4,307.828,1103,7.3,0,False,True,False,False,False,False,False,False,False
6.4,307.828,1103,7.3,0,False,False,False,False,False,False,False,False,True
6.4,307.828,1103,7.3,0,False,False,False,True,False,False,False,False,False
6.4,307.828,1103,7.3,0,False,False,False,False,True,False,False,False,False
6.4,307.828,1103,7.3,0,False,False,False,False,False,False,True,False,False
6.4,307.828,1103,7.3,0,False,False,True,False,False,False,False,False,False
6.9,1.873,12,6.5,0,False,True,False,False,False,False,False,False,False
6.7,9.198,553,6.7,0,False,False,False,True,False,False,False,False,False
7.7,20.33,1929,7.5,0,False,False,False,True,False,False,False,False,False
7.3,5.191,67,6.6,0,False,False,False,False,False,False,False,False,True
7.3,5.191,67,6.6,0,False,False,True,False,False,False,False,False,False
6.5,3.661,40,6.288,0,False,False,False,False,False,False,False,False,True
6.5,3.661,40,6.288,0,False,False,False,False,False,False,False,False,True
6.5,3.661,40,6.288,0,False,False,True,False,False,False,False,False,False
7.1,6.503,137,7.0,0,True,False,False,False,False,False,False,False,False
7.1,6.503,137,7.0,0,False,False,False,False,False,False,False,True,False
7.4,30.243,3237,7.4,0,False,False,False,False,False,False,False,True,False
7.4,30.243,3237,7.4,1,False,True,False,False,False,False,False,False,False
