IMDb_Rating,Popularity,Vote_Count,Vote_Average,Category_Best Actor,Category_Best Actress,Category_Best Adapted Screenplay,Category_Best Cinematography,Category_Best Director,Category_Best Original Screenplay,Category_Best Picture,Category_Best Supporting Actor,Category_Best Supporting Actress,Winner
7.7,18.529,2001,7.4,True,False,False,False,False,False,False,False,False,1
7.5,39.728,6315,7.363,False,True,False,False,False,False,False,False,False,0
8.3,19.918,2636,8.028,False,False,False,False,False,False,True,False,False,1
7.8,54.343,10867,7.705,False,False,False,False,False,True,False,False,False,0
7.2,24.255,1792,6.92,False,False,False,False,False,False,False,False,True,1
7.8,7.931,105,7.2,False,True,False,False,False,False,False,False,False,0
6.9,9.209,217,6.6,False,False,False,False,False,True,False,False,False,0
7.9,165.436,25627,7.907,False,False,False,False,True,False,False,False,False,1
7.3,6.688,90,6.6,True,False,False,False,False,False,False,False,False,0
7.7,7.538,69,7.232,False,False,False,False,False,True,False,False,False,0
8.1,69.708,8031,7.73,False,False,False,False,False,False,True,False,False,0
7.8,768.016,913,7.048,False,False,False,False,True,False,False,False,False,0
7.8,12.456,338,7.283,False,False,False,False,False,False,True,False,False,0
6.6,5.896,69,6.0,False,True,False,False,False,False,False,False,False,0
6.1,1.557,11,6.182,True,False,False,False,False,False,False,False,False,0
8.5,148.769,19291,8.2,False,False,False,False,True,False,False,False,False,0
8.6,117.248,20840,8.203,False,False,False,False,True,False,False,False,False,0
6.4,8.421,77,6.0,False,True,False,False,False,False,False,False,False,0
7.6,11.006,263,7.397,True,False,False,False,False,False,False,False,False,1
5.7,2.852,15,6.3,False,True,False,False,False,False,False,False,False,0
7.4,13.199,461,7.155,False,False,False,False,False,True,False,False,False,0
7.7,50.911,7032,7.789,True,False,False,False,False,False,False,False,False,0
7.1,15.659,89,6.8,False,False,False,False,False,False,False,True,False,0
6.7,2.873,15,5.9,False,False,False,False,False,False,False,False,True,0
8.0,19.049,574,7.704,True,False,False,False,False,False,False,False,False,0
7.2,19.547,2633,7.1,False,False,False,False,False,False,False,True,False,0
7.6,9.235,111,7.0,False,False,False,True,False,False,False,False,False,1
7.2,24.168,4601,7.005,False,False,False,False,False,False,True,False,False,0
7.5,26.93,6673,7.322,False,False,False,False,False,False,True,False,False,0
7.7,18.759,3557,7.3,False,False,True,False,False,False,False,False,False,0
7.8,768.016,913,7.048,False,True,False,False,False,False,False,False,False,0
6.9,16.593,691,6.8,False,False,False,False,False,False,False,True,False,0
7.3,9.815,93,6.6,False,False,False,False,False,True,False,False,False,0
6.9,12.03,431,6.5,True,False,False,False,False,False,False,False,False,0
7.1,27.901,1110,7.0,False,True,False,False,False,False,False,False,False,0
7.8,14.014,879,7.431,False,False,False,True,False,False,False,False,False,0
7.7,9.702,144,7.1,False,False,False,False,False,False,False,True,False,1
5.9,8.698,116,5.9,False,True,False,False,False,False,False,False,False,0
6.2,12.13,180,6.2,False,False,False,True,False,False,False,False,False,0
7.1,13.336,791,7.097,False,False,False,False,False,True,False,False,False,1
7.3,6.35,64,6.8,False,False,False,False,False,True,False,False,False,0
7.1,5.4,53,6.8,False,False,False,True,False,False,False,False,False,0
8.0,43.867,3468,7.789,False,False,True,False,False,False,False,False,False,0
7.8,19.988,1629,7.473,False,False,False,False,False,False,False,True,False,1
7.7,24.447,3054,7.696,False,False,False,False,False,False,True,False,False,0
7.1,11.935,261,6.0,False,False,False,True,False,False,False,False,False,0
7.2,11.363,1489,6.9,False,False,False,False,False,False,False,False,True,0
6.7,3.818,20,5.8,False,True,False,False,False,False,False,False,False,0
7.5,15.677,1712,7.2,False,True,False,False,False,False,False,False,False,0
7.9,165.436,25627,7.907,False,False,False,True,False,False,False,False,False,1
6.3,3.336,21,6.0,False,False,False,False,False,False,True,False,False,0
7.7,8.566,147,7.3,True,False,False,False,False,False,False,False,False,0
7.2,11.275,113,7.0,False,False,False,False,False,True,False,False,False,0
7.1,20.851,3005,6.9,False,False,False,False,False,False,True,False,False,1
7.4,2.154,35,6.6,False,False,False,True,False,False,False,False,False,1
7.1,4.402,58,6.586,False,False,False,False,True,False,False,False,False,0
7.4,9.952,622,7.093,False,False,False,False,False,False,False,False,True,1
7.4,12.37,169,6.9,False,False,False,False,False,True,False,False,False,0
7.0,7.677,78,6.8,False,False,False,True,False,False,False,False,False,0
9.0,108.119,16099,8.567,False,False,False,False,False,False,False,True,False,0
6.6,10.212,309,6.4,False,False,False,False,False,True,False,False,False,0
7.4,5.28,141,6.954,False,False,False,False,False,False,True,False,False,0
8.1,16.69,1764,7.905,True,False,False,False,False,False,False,False,False,0
7.7,7.723,110,6.818,False,True,False,False,False,False,False,False,False,1
7.7,19.193,647,7.455,False,False,False,False,True,False,False,False,False,0
5.7,2.852,15,6.3,False,False,False,False,True,False,False,False,False,0
8.1,22.899,1591,7.9,False,False,False,False,False,False,False,False,True,1
7.2,13.559,3355,7.023,False,False,False,False,False,True,False,False,False,0
7.7,20.239,1870,7.5,False,False,False,False,True,False,False,False,False,1
8.1,19.264,812,7.8,False,False,False,False,False,False,True,False,False,1
7.7,13.897,2510,7.354,False,False,True,False,False,False,False,False,False,0
8.2,70.686,18559,8.146,False,False,False,False,False,True,False,False,False,0
6.9,7.263,225,6.58,False,False,False,False,False,False,False,False,True,0
7.5,18.98,1090,7.434,True,False,False,False,False,False,False,False,False,0
8.0,18.296,834,7.722,False,False,False,False,True,False,False,False,False,0
6.6,20.65,186,6.4,False,False,False,True,False,False,False,False,False,0
7.1,13.25,139,6.7,False,False,False,False,True,False,False,False,False,0
7.6,8.923,206,7.044,False,False,False,False,False,False,False,True,False,0
7.7,15.468,404,7.27,False,False,False,False,True,False,False,False,False,1
7.2,17.08,764,6.956,False,False,True,False,False,False,False,False,False,1
8.0,74.069,18212,7.532,False,False,False,False,False,False,False,True,False,0
7.4,12.635,117,7.1,False,True,False,False,False,False,False,False,False,0
8.1,46.908,14928,8.043,False,False,False,False,True,False,False,False,False,0
7.7,8.639,309,7.217,False,False,False,False,True,False,False,False,False,1
7.5,30.397,3187,7.2,False,False,False,False,True,False,False,False,False,0
7.6,8.798,102,7.1,False,False,False,False,False,False,True,False,False,0
5.4,1.283,12,4.5,True,False,False,False,False,False,False,False,False,0
5.9,1.616,9,4.7,False,False,False,True,False,False,False,False,False,0
7.8,77.457,4420,7.72,False,False,False,True,False,False,False,False,False,0
7.4,30.243,3237,7.4,False,False,False,False,False,True,False,False,False,0
6.3,7.093,28,6.2,False,False,False,True,False,False,False,False,False,0
7.7,34.199,7396,7.386,False,False,False,False,False,False,True,False,False,0
7.5,23.091,1354,7.3,False,False,False,False,True,False,False,False,False,0
7.4,18.44,1414,7.399,False,False,False,False,False,False,True,False,False,0
7.7,35.272,5445,7.4,False,False,True,False,False,False,False,False,False,0
7.1,12.95,460,7.117,False,True,False,False,False,False,False,False,False,0
7.9,12.19,597,7.626,True,False,False,False,False,False,False,False,False,1
7.1,8.264,72,6.6,True,False,False,False,False,False,False,False,False,0
6.9,24.66,1515,6.84,False,True,False,False,False,False,False,False,False,0
8.4,25.272,3404,8.3,False,False,False,False,False,False,False,True,False,0
6.4,2.075,14,6.4,True,False,False,False,False,False,False,False,False,0
6.4,2.302,31,5.9,False,False,False,False,False,False,True,False,False,0
7.8,19.164,1313,7.5,False,False,False,False,False,False,False,True,False,0
8.0,61.749,14584,7.7,False,True,False,False,False,False,False,False,False,1
6.9,4.947,48,6.3,False,False,False,True,False,False,False,False,False,0
7.3,7.334,146,6.6,False,False,False,False,False,True,False,False,False,0
8.1,18.046,1767,7.8,False,False,False,False,False,True,False,False,False,1
7.9,11.91,162,7.451,False,False,False,False,False,False,True,False,False,0
7.2,5.277,44,7.1,False,False,False,False,False,False,False,False,True,0
6.5,5.729,58,6.1,False,False,False,False,False,False,True,False,False,0
7.2,11.753,238,6.763,True,False,False,False,False,False,False,False,False,0
7.4,20.633,1538,7.3,False,False,False,False,False,False,True,False,False,0
6.8,19.243,2999,6.8,False,False,False,False,False,False,False,False,True,0
7.2,17.071,1754,6.772,True,False,False,False,False,False,False,False,False,0
7.7,19.971,1676,7.5,True,False,False,False,False,False,False,False,False,0
6.8,11.123,190,6.5,False,True,False,False,False,False,False,False,False,0
8.1,46.908,14928,8.043,False,False,False,True,False,False,False,False,False,0
7.8,18.511,2231,7.6,False,False,False,False,False,False,True,False,False,1
7.2,7.311,207,6.9,False,False,False,True,False,False,False,False,False,0
6.0,4.881,46,6.1,False,False,False,True,False,False,False,False,False,0
8.0,63.494,19912,7.688,True,False,False,False,False,False,False,False,False,0
6.5,10.236,216,5.9,False,False,False,False,False,False,False,False,True,0
7.2,19.833,955,6.861,False,False,False,False,False,True,False,False,False,1
7.8,18.511,2231,7.6,False,False,False,True,False,False,False,False,False,0
7.9,24.949,8505,7.9,False,False,False,False,False,False,False,True,False,1
7.2,7.219,81,6.9,True,False,False,False,False,False,False,False,False,0
7.6,13.524,221,7.002,False,False,False,False,False,False,False,True,False,0
7.5,3.768,38,7.2,False,False,False,False,True,False,False,False,False,0
8.1,29.017,3843,8.0,True,False,False,False,False,False,False,False,False,0
7.6,9.838,272,7.2,True,False,False,False,False,False,False,False,False,0
7.8,17.737,874,7.621,False,False,False,False,True,False,False,False,False,0
7.4,4.033,61,6.8,False,False,False,False,False,True,False,False,False,0
8.0,32.733,8744,7.737,False,False,False,False,False,False,False,True,False,0
7.1,8.879,737,6.6,False,True,False,False,False,False,False,False,False,0
7.0,14.046,2109,6.7,False,False,False,False,False,True,False,False,False,0
7.5,11.622,257,7.3,False,True,False,False,False,False,False,False,False,1
7.7,5.795,347,7.173,False,False,False,False,False,True,False,False,False,0
7.0,23.863,1366,6.85,True,False,False,False,False,False,False,False,False,1
8.1,77.941,5652,7.6,False,False,False,False,False,False,True,False,False,0
7.3,8.653,250,6.9,True,False,False,False,False,False,False,False,False,0
6.8,12.034,391,6.4,False,False,False,False,True,False,False,False,False,0
8.2,29.814,3858,7.911,False,False,False,False,False,False,True,False,False,0
7.9,25.413,3233,7.4,False,False,False,False,False,False,True,False,False,0
7.0,6.798,89,6.6,False,False,False,False,False,False,False,False,True,0
8.0,29.176,6416,7.755,False,False,False,False,False,False,True,False,False,1
7.0,8.14,109,6.4,False,False,False,True,False,False,False,False,False,0
6.6,4.032,37,6.3,False,False,False,True,False,False,False,False,False,0
8.1,63.938,11427,8.3,False,False,False,False,True,False,False,False,False,0
8.0,74.069,18212,7.532,False,False,False,True,False,False,False,False,False,1
8.2,47.709,10276,7.858,False,False,False,False,True,False,False,False,False,1
7.6,9.775,257,7.0,False,False,False,False,False,False,False,True,False,0
8.9,120.342,28256,8.5,False,False,False,False,True,False,False,False,False,0
6.8,109.25,9491,6.99,False,False,True,False,False,False,False,False,False,0
7.8,71.181,6731,7.769,False,False,False,False,False,False,False,True,False,1
7.3,7.947,229,6.9,False,False,False,False,False,False,False,False,True,1
7.6,18.537,346,7.5,False,False,False,False,False,False,True,False,False,0
7.4,2.154,35,6.6,False,False,False,False,False,False,True,False,False,0
7.6,10.38,195,7.128,False,False,False,False,False,True,False,False,False,0
7.3,2.6,42,6.6,False,False,False,True,False,False,False,False,False,0
7.8,63.155,12224,7.367,False,False,False,False,False,False,True,False,False,0
7.7,35.672,12870,7.461,False,False,False,False,False,False,False,True,False,0
8.1,10.91,726,7.9,False,False,False,False,False,False,False,False,True,0
8.2,33.411,4463,7.914,False,False,False,False,False,True,False,False,False,0
7.4,21.558,2201,7.2,True,False,False,False,False,False,False,False,False,0
7.7,12.898,334,7.145,True,False,False,False,False,False,False,False,False,0
7.7,10.367,389,7.258,False,True,False,False,False,False,False,False,False,0
6.9,30.399,2902,6.235,False,False,True,False,False,False,False,False,False,0
7.3,8.883,396,7.2,False,False,False,False,False,False,True,False,False,0
7.9,7.07,352,7.56,False,False,False,False,True,False,False,False,False,0
7.9,19.551,757,7.4,False,False,False,False,False,False,False,True,False,1
6.2,4.81,42,5.5,False,True,False,False,False,False,False,False,False,0
5.7,1.388,19,5.9,False,False,False,False,False,False,True,False,False,0
7.8,33.474,5873,7.544,True,False,False,False,False,False,False,False,False,1
6.9,14.34,397,6.5,False,False,False,False,True,False,False,False,False,0
7.9,14.639,1702,7.7,False,False,False,True,False,False,False,False,False,0
8.0,81.408,17128,7.996,False,False,False,False,False,False,True,False,False,0
7.9,40.297,9640,8.015,False,False,True,False,False,False,False,False,False,1
7.9,9.28,102,7.3,False,False,False,False,True,False,False,False,False,0
8.1,23.987,1406,7.919,False,False,False,False,True,False,False,False,False,0
7.8,42.382,6325,7.877,False,True,False,False,False,False,False,False,False,0
7.6,5.605,126,6.8,False,False,False,False,False,False,True,False,False,0
6.6,4.111,20,5.625,False,False,False,False,False,False,False,True,False,0
8.1,30.898,8157,7.86,False,True,False,False,False,False,False,False,False,1
8.1,38.44,3314,7.726,False,False,False,False,False,False,False,False,True,0
9.0,112.575,12647,8.6,True,False,False,False,False,False,False,False,False,0
7.2,2.437,32,6.8,False,True,False,False,False,False,False,False,False,0
7.6,18.537,346,7.5,False,False,False,False,False,False,False,False,True,1
7.0,9.356,314,6.678,True,False,False,False,False,False,False,False,False,0
6.8,11.123,190,6.5,False,False,False,True,False,False,False,False,False,0
7.5,6.308,83,7.0,False,False,False,False,False,False,True,False,False,0
7.8,11.872,405,7.489,False,False,False,True,False,False,False,False,False,0
7.5,11.208,244,7.115,False,False,False,False,False,False,False,False,True,0
8.0,95.59,17022,7.9,False,False,False,False,True,False,False,False,False,1
7.1,10.24,205,7.0,False,False,False,False,False,False,True,False,False,0
7.8,67.331,12163,8.1,False,False,False,False,False,False,True,False,False,0
8.5,148.769,19291,8.2,False,False,False,False,False,True,False,False,False,0
7.4,25.776,5120,7.351,True,False,False,False,False,False,False,False,False,1
8.0,13.725,1102,7.495,False,False,False,True,False,False,False,False,False,0
7.1,46.968,5677,7.05,False,False,True,False,False,False,False,False,False,0
7.3,10.171,271,6.779,False,True,False,False,False,False,False,False,False,0
7.3,48.142,3466,7.513,False,False,False,False,False,False,True,False,False,0
5.6,3.206,39,5.5,False,False,False,True,False,False,False,False,False,0
7.7,11.444,208,7.204,False,False,False,False,True,False,False,False,False,0
7.9,17.285,1446,7.7,False,False,False,False,True,False,False,False,False,0
7.1,3.84,23,6.3,False,False,False,False,False,False,False,False,True,0
7.8,14.014,879,7.431,False,False,False,False,False,False,True,False,False,0
7.3,26.899,3666,7.2,False,False,False,False,False,True,False,False,False,0
7.3,14.023,3441,7.0,False,False,False,False,False,False,False,False,True,0
8.1,57.206,2795,7.872,True,False,False,False,False,False,False,False,False,1
7.6,21.181,6848,7.235,False,False,False,False,False,True,False,False,False,0
7.0,13.374,687,7.0,False,False,False,True,False,False,False,False,False,0
7.9,4.508,58,7.1,False,True,False,False,False,False,False,False,False,0
6.6,3.618,37,6.2,False,False,False,False,False,True,False,False,False,0
8.7,40.769,10569,8.414,False,False,False,False,False,False,False,True,False,0
8.0,13.725,1102,7.495,False,False,False,False,True,False,False,False,False,1
8.1,9.002,249,7.747,False,True,False,False,False,False,False,False,False,1
7.9,44.533,13126,7.402,False,False,False,False,True,False,False,False,False,1
8.1,22.899,1591,7.9,False,False,False,False,False,False,True,False,False,1
7.3,8.894,614,7.028,False,False,False,True,False,False,False,False,False,0
7.0,3.16,30,7.0,False,False,False,False,False,False,False,True,False,0
7.3,13.395,342,7.07,False,False,False,False,False,False,True,False,False,0
7.8,7.4,67,6.806,False,False,False,False,False,False,True,False,False,0
8.2,17.489,1651,8.1,False,False,False,False,False,True,False,False,False,0
8.4,24.252,2620,8.3,False,False,False,False,False,False,False,True,False,0
7.6,8.923,206,7.044,True,False,False,False,False,False,False,False,False,1
7.3,20.668,3462,7.258,False,False,False,False,False,False,False,False,True,0
7.2,8.959,177,6.8,False,True,False,False,False,False,False,False,False,0
7.3,22.027,1600,7.237,True,False,False,False,False,False,False,False,False,0
6.4,20.441,466,6.3,False,False,True,False,False,False,False,False,False,0
7.8,14.344,321,7.6,False,True,False,False,False,False,False,False,False,0
6.8,19.243,2999,6.8,False,True,False,False,False,False,False,False,False,0
7.0,4.194,72,6.486,False,False,False,False,False,False,True,False,False,0
7.5,8.398,112,7.5,False,False,False,False,False,False,True,False,False,0
8.4,28.892,4279,8.0,False,False,False,True,False,False,False,False,False,0
7.9,16.011,1832,7.7,False,False,False,False,False,False,False,True,False,1
7.5,12.785,322,7.188,False,False,False,False,False,False,False,True,False,0
7.8,63.155,12224,7.367,False,False,True,False,False,False,False,False,False,1
7.3,13.401,293,7.043,False,False,False,False,False,False,False,True,False,0
8.0,81.408,17128,7.996,False,False,True,False,False,False,False,False,False,1
7.2,28.123,3064,7.127,False,False,False,True,False,False,False,False,False,0
7.4,4.376,35,6.7,False,True,False,False,False,False,False,False,False,0
8.1,12.711,695,7.8,False,False,False,False,False,False,True,False,False,0
7.4,255.206,1064,7.1,False,False,True,False,False,False,False,False,False,0
6.6,3.259,15,5.2,False,False,False,True,False,False,False,False,False,0
8.1,29.017,3843,8.0,False,False,False,False,False,True,False,False,False,0
7.8,20.394,3270,7.456,False,False,False,False,False,False,True,False,False,1
7.3,24.691,3096,7.666,False,False,False,True,False,False,False,False,False,1
7.0,11.506,1489,6.6,False,False,False,False,False,True,False,False,False,0
7.8,110.006,220,7.266,False,False,False,False,False,False,True,False,False,0
7.0,3.274,40,6.1,False,False,False,False,False,False,False,True,False,1
7.8,98.16,9798,8.058,False,False,False,False,False,False,False,False,True,0
6.4,307.828,1103,7.3,False,True,False,False,False,False,False,False,False,0
5.8,0.782,2,5.5,False,False,False,True,False,False,False,False,False,0
7.6,34.597,3448,7.591,False,True,False,False,False,False,False,False,False,0
7.2,13.559,3355,7.023,False,False,False,False,False,False,True,False,False,0
8.2,40.07,6703,8.1,False,False,False,False,False,False,True,False,False,0
7.3,2.959,25,7.3,False,True,False,False,False,False,False,False,False,0
6.2,11.602,286,5.9,False,False,False,False,False,False,False,True,False,0
8.0,18.461,2309,7.6,False,False,False,False,False,True,False,False,False,1
6.9,6.479,89,6.5,False,False,False,True,False,False,False,False,False,0
8.1,12.45,667,8.0,False,False,False,False,False,False,True,False,False,0
7.9,9.745,400,7.6,False,False,False,True,False,False,False,False,False,0
8.0,12.031,1174,7.6,False,False,False,True,False,False,False,False,False,0
7.1,18.106,1783,6.8,False,False,False,False,False,False,False,True,False,0
7.1,1.022,8,6.9,False,False,False,True,False,False,False,False,False,0
6.9,10.735,94,6.2,False,False,False,False,False,False,False,True,False,0
8.1,21.215,1439,7.727,False,False,False,False,False,False,False,True,False,1
7.5,15.843,271,7.2,False,False,False,True,False,False,False,False,False,1
7.5,7.088,69,6.268,False,True,False,False,False,False,False,False,False,1
8.1,44.505,4587,7.742,False,False,False,True,False,False,False,False,False,0
7.3,12.98,333,6.9,False,False,False,False,False,False,False,True,False,0
7.5,6.958,49,7.429,False,False,False,False,False,False,True,False,False,0
7.8,7.952,136,7.5,False,False,False,False,True,False,False,False,False,0
7.5,12.375,909,7.3,False,False,False,False,True,False,False,False,False,0
7.5,27.62,5372,7.223,False,False,False,False,False,False,False,True,False,0
8.5,69.558,26444,8.182,False,False,False,False,False,False,True,False,False,0
7.8,7.799,183,7.1,True,False,False,False,False,False,False,False,False,0
7.8,11.305,1145,7.927,False,False,True,False,False,False,False,False,False,0
7.2,3.614,44,6.7,False,False,False,False,False,False,True,False,False,0
7.4,3.898,52,7.0,False,False,False,True,False,False,False,False,False,0
7.4,29.384,8565,7.3,False,False,False,False,False,False,True,False,False,0
6.8,4.352,47,6.1,False,False,False,True,False,False,False,False,False,0
7.4,2.154,35,6.6,False,False,False,False,True,False,False,False,False,0
8.0,29.176,6416,7.755,False,False,False,False,False,True,False,False,False,1
6.7,14.807,1290,6.6,False,False,False,False,False,False,False,True,False,1
8.3,31.092,3058,8.0,False,False,False,False,True,False,False,False,False,1
8.2,45.996,12542,8.0,False,False,False,False,False,True,False,False,False,0
8.1,19.984,8264,7.816,False,False,False,False,False,False,False,False,True,0
7.8,12.344,2331,7.484,False,False,False,False,False,False,False,True,False,1
7.7,13.482,1052,7.394,False,False,False,False,False,True,False,False,False,0
8.0,13.725,1102,7.495,False,False,False,False,False,False,True,False,False,1
7.2,2.111,14,6.5,False,True,False,False,False,False,False,False,False,0
8.3,33.125,12137,8.01,False,False,False,False,True,False,False,False,False,1
7.8,19.827,744,7.5,False,False,True,False,False,False,False,False,False,0
8.2,29.814,3858,7.911,False,True,False,False,False,False,False,False,False,0
7.8,18.066,1423,7.5,True,False,False,False,False,False,False,False,False,0
7.4,255.206,1064,7.1,False,False,False,False,False,False,True,False,False,0
7.7,23.141,1711,7.6,False,False,True,False,False,False,False,False,False,1
7.3,11.017,180,6.742,False,True,False,False,False,False,False,False,False,0
6.6,6.368,74,6.17,False,False,False,False,False,False,False,False,True,0
8.1,24.096,2873,7.7,False,False,False,False,False,True,False,False,False,0
8.0,26.106,2132,7.601,False,False,False,False,True,False,False,False,False,0
6.7,8.706,138,6.036,False,False,False,True,False,False,False,False,False,0
7.9,13.437,607,7.691,False,False,False,False,True,False,False,False,False,0
8.0,16.526,2305,8.1,False,False,False,False,False,True,False,False,False,0
7.7,53.98,5788,7.386,False,False,False,True,False,False,False,False,False,0
7.8,14.344,321,7.6,False,False,False,False,False,False,False,False,True,0
7.3,6.635,127,6.909,False,False,False,False,False,False,False,True,False,0
7.7,37.486,13358,7.571,False,False,False,False,False,True,False,False,False,0
7.8,25.258,4376,7.389,False,False,False,False,False,False,False,True,False,1
8.5,225.798,6170,8.15,False,False,False,False,False,False,True,False,False,0
7.0,2.989,33,6.7,False,False,False,True,False,False,False,False,False,0
7.4,17.263,432,7.0,True,False,False,False,False,False,False,False,False,0
8.0,61.749,14584,7.7,False,False,False,True,False,False,False,False,False,0
7.2,17.08,764,6.956,False,False,False,False,False,False,True,False,False,0
7.3,10.504,1469,7.0,False,False,False,False,True,False,False,False,False,0
7.2,25.863,7290,6.852,False,False,False,False,False,False,True,False,False,0
7.1,1.21,1,7.0,False,True,False,False,False,False,False,False,False,0
8.1,23.987,1406,7.919,False,False,False,False,False,True,False,False,False,0
8.0,29.176,6416,7.755,True,False,False,False,False,False,False,False,False,1
7.4,9.952,622,7.093,False,False,False,False,True,False,False,False,False,0
6.9,24.66,1515,6.84,False,False,False,False,False,False,False,False,True,0
7.5,6.115,68,6.7,False,False,True,False,False,False,False,False,False,0
7.4,30.243,3237,7.4,False,False,False,False,True,False,False,False,False,0
6.8,8.481,199,6.457,False,False,False,False,False,True,False,False,False,0
7.6,9.635,428,7.3,False,False,False,False,False,False,False,False,True,0
6.7,2.663,22,6.3,False,True,False,False,False,False,False,False,False,1
8.0,43.628,4272,7.8,False,False,False,False,True,False,False,False,False,1
7.1,11.27,357,7.0,False,False,False,False,False,False,True,False,False,0
6.5,5.437,93,6.054,False,False,True,False,False,False,False,False,False,0
7.0,11.001,195,6.4,False,True,False,False,False,False,False,False,False,0
5.8,36.201,1844,6.17,False,False,False,True,False,False,False,False,False,0
7.2,9.909,506,6.778,False,False,False,False,False,False,False,False,True,0
7.5,11.094,163,7.239,False,False,False,True,False,False,False,False,False,1
6.5,5.793,223,6.922,False,False,False,False,False,False,False,True,False,0
7.6,10.38,195,7.128,False,False,False,False,False,False,False,True,False,0
7.7,11.444,208,7.204,False,False,False,False,False,False,False,False,True,0
7.0,4.947,67,6.3,False,False,False,False,False,True,False,False,False,0
6.2,12.13,180,6.2,False,False,False,False,False,False,True,False,False,0
7.2,6.593,110,6.9,False,True,False,False,False,False,False,False,False,0
7.1,41.262,1636,7.8,False,False,False,True,False,False,False,False,False,0
7.6,38.213,11704,7.499,False,False,True,False,False,False,False,False,False,0
7.6,13.556,178,7.1,False,False,False,True,False,False,False,False,False,0
6.2,14.388,938,6.1,False,False,False,True,False,False,False,False,False,0
6.6,2.401,10,5.7,False,False,False,False,False,True,False,False,False,0
8.8,127.926,27783,8.469,False,False,False,False,False,False,False,True,False,0
7.2,12.73,304,6.658,False,False,False,False,True,False,False,False,False,0
6.9,9.776,229,6.771,False,False,False,False,False,False,False,True,False,1
7.9,18.206,1366,7.6,False,True,False,False,False,False,False,False,False,1
7.3,2.898,35,7.1,False,False,False,True,False,False,False,False,False,0
8.0,36.37,7674,7.544,True,False,False,False,False,False,False,False,False,0
8.3,94.055,14789,7.799,False,False,True,False,False,False,False,False,False,0
7.3,20.876,3795,6.851,False,False,False,False,False,False,False,False,True,0
7.9,9.338,468,7.481,False,False,False,False,True,False,False,False,False,0
7.7,21.295,3303,7.629,False,False,False,False,True,False,False,False,False,0
5.8,9.768,129,5.6,False,False,False,False,True,False,False,False,False,0
7.6,13.524,221,7.002,False,False,False,False,False,False,True,False,False,0
6.8,6.049,57,6.4,False,False,False,True,False,False,False,False,False,1
8.4,28.892,4279,8.0,False,False,False,False,False,False,True,False,False,1
6.5,10.236,216,5.9,False,False,False,False,False,False,False,False,True,0
6.9,10.515,213,6.4,False,True,False,False,False,False,False,False,False,0
8.1,77.941,5652,7.6,False,False,False,True,False,False,False,False,False,0
7.1,11.735,113,6.6,False,False,False,True,False,False,False,False,False,0
7.7,9.356,259,7.1,False,False,False,False,False,True,False,False,False,1
8.2,59.506,21163,7.7,False,False,False,True,False,False,False,False,False,0
8.2,32.04,3231,8.117,False,False,False,False,False,False,True,False,False,0
7.4,3.988,43,7.1,True,False,False,False,False,False,False,False,False,0
7.2,10.047,147,6.5,False,False,False,False,False,False,False,True,False,0
7.0,10.031,137,7.1,False,False,False,True,False,False,False,False,False,0
7.8,11.127,482,7.478,False,False,False,False,True,False,False,False,False,0
7.7,9.963,292,7.3,False,False,False,False,False,False,True,False,False,0
7.4,20.633,1538,7.3,False,False,False,False,False,False,False,True,False,0
6.3,2.234,17,6.3,True,False,False,False,False,False,False,False,False,0
7.4,5.771,45,7.0,False,False,False,False,False,False,False,False,True,0
7.8,9.873,285,7.4,False,False,False,False,False,False,False,False,True,0
8.3,33.125,12137,8.01,False,True,False,False,False,False,False,False,False,0
8.4,77.935,22494,8.2,False,False,False,False,False,False,False,True,False,1
6.9,6.527,61,6.6,False,False,False,False,False,False,True,False,False,0
7.2,8.139,74,6.7,False,False,False,False,False,False,False,True,False,0
7.7,15.468,404,7.27,False,False,False,False,False,False,False,False,True,0
6.5,11.663,250,6.3,False,False,False,False,True,False,False,False,False,0
6.7,4.88,39,6.4,False,False,False,False,False,False,True,False,False,0
7.6,8.603,182,7.3,True,False,False,False,False,False,False,False,False,1
8.0,29.176,6416,7.755,False,False,False,False,True,False,False,False,False,1
7.4,17.878,538,7.02,False,False,False,False,False,False,False,False,True,0
6.9,2.2,2,6.0,False,False,False,False,False,False,True,False,False,0
7.4,26.186,1283,7.1,False,False,False,False,False,False,True,False,False,0
7.9,19.551,757,7.4,False,False,False,False,False,False,True,False,False,0
7.7,27.233,8314,7.278,False,False,False,False,False,False,True,False,False,1
8.1,113.549,13885,8.195,False,False,False,False,False,False,True,False,False,0
7.8,12.554,513,7.5,False,False,False,False,False,True,False,False,False,0
7.4,6.926,161,7.106,False,False,False,True,False,False,False,False,False,1
6.6,4.032,37,6.3,False,False,False,False,False,False,False,True,False,0
6.9,10.368,173,6.803,False,False,False,False,False,True,False,False,False,0
8.0,8.041,110,7.005,False,False,False,True,False,False,False,False,False,0
7.5,3.772,25,6.7,False,False,False,False,False,False,False,False,True,0
8.5,79.181,20179,8.3,False,False,False,False,False,True,False,False,False,0
7.7,20.672,2562,7.716,False,False,False,False,False,False,False,True,False,0
8.1,18.046,1767,7.8,True,False,False,False,False,False,False,False,False,0
8.1,44.505,4587,7.742,False,False,False,False,False,True,False,False,False,0
6.9,12.627,586,6.7,False,False,False,False,False,False,False,True,False,0
7.6,13.413,1610,7.4,False,False,True,False,False,False,False,False,False,0
