IMDb_Rating,Popularity,Vote_Average,Category,Winner
7.9,21.1,7.6,2,1
8.2,24.7,8.1,0,0
6.8,11.1,6.5,6,1
6.9,4.2,6.5,1,0
7.6,9.8,7.0,1,1
7.3,10.2,6.8,4,0
6.8,26.2,6.6,6,0
7.7,9.2,7.3,0,1
6.6,17.6,6.6,0,0
6.3,2.0,6.2,0,0
6.5,2.1,5.6,0,1
7.1,17.5,6.7,7,0
6.7,13.0,6.8,0,0
6.7,7.2,6.0,8,0
7.0,5.0,6.5,5,0
8.0,19.0,7.7,2,0
7.7,9.7,7.5,6,1
7.5,15.1,7.3,2,0
7.4,8.1,7.0,0,0
7.7,52.1,7.5,3,1
7.8,21.0,7.7,3,0
6.7,17.5,7.3,8,0
7.3,2.3,6.6,0,0
7.4,11.9,7.0,2,0
7.4,9.9,7.1,5,1
7.3,1079.0,7.1,2,0
7.0,5.6,6.7,6,0
8.2,56.7,8.0,3,0
7.2,23.6,7.3,2,0
7.6,9.6,7.3,0,0
7.3,18.3,6.8,2,0
8.1,26.3,8.0,7,0
7.5,3.8,7.2,0,0
8.9,120.3,8.5,3,1
8.5,109.9,8.5,2,1
6.1,13.4,6.2,5,0
7.1,14.1,7.2,0,0
6.7,10.6,6.3,8,0
7.7,24.5,7.4,3,0
6.4,1.5,5.9,8,0
7.7,6.6,7.1,2,0
7.3,1079.0,7.1,1,0
7.8,98.2,8.1,2,0
7.5,14.4,7.1,2,0
6.3,11.7,6.1,3,0
8.5,69.6,8.2,1,1
8.4,1520.3,7.9,2,0
7.5,9.8,7.3,0,0
8.8,127.9,8.5,4,1
7.6,13.6,7.6,6,0
6.9,4.3,6.5,2,0
8.2,56.7,8.0,2,0
7.8,31.4,7.5,5,1
6.8,1.6,6.6,3,0
7.2,7.1,6.5,0,1
8.5,64.8,8.4,7,1
7.8,23.6,7.6,2,0
8.2,58.6,8.1,7,0
7.5,5.4,6.8,3,0
8.1,42.4,7.9,4,0
7.4,3.1,5.5,3,0
6.8,109.2,7.0,2,0
7.7,35.7,7.5,1,1
6.9,2.5,6.5,5,0
7.4,26.2,7.1,0,0
7.2,16.5,7.0,1,0
7.1,10.9,6.6,6,0
7.3,12.0,6.9,3,0
7.9,17.9,7.5,2,0
6.4,8.8,6.0,3,0
7.0,8.0,6.5,5,1
8.0,36.4,7.5,5,0
7.4,8.6,6.9,1,0
7.8,8.6,7.5,0,0
6.9,9.5,6.6,0,0
7.2,5.0,6.5,3,0
6.2,8.6,6.0,0,0
7.7,8.3,7.0,2,0
7.2,17.9,7.1,5,0
8.1,20.0,7.8,1,0
7.6,9.8,7.0,6,0
7.6,7.5,7.6,1,0
8.4,1520.3,7.9,0,0
7.0,4.0,6.8,0,0
6.3,3.4,5.9,8,0
7.8,67.3,8.1,4,0
7.542690875,1.9,5.0,4,0
8.5,69.6,8.2,2,1
7.5,4.5,6.5,8,0
7.0,3.7,6.3,0,0
7.4,21.5,7.3,4,0
7.5,33.4,7.1,8,0
7.6,27.3,7.7,8,0
8.2,44.1,7.9,8,1
7.6,13.8,7.1,0,0
8.2,70.7,8.1,5,0
8.4,1520.3,7.9,1,0
7.2,7.2,6.9,1,0
7.5,15.4,7.0,0,0
7.0,7.7,6.7,0,0
7.2,14.3,6.8,6,0
7.6,17.9,7.4,4,0
7.7,38.2,7.6,1,0
7.8,42.4,7.9,2,0
8.0,19.0,7.7,1,0
7.8,19.5,7.5,3,0
6.6,11.1,6.5,8,0
7.7,19.2,7.5,4,0
7.8,14.7,7.5,3,1
7.1,5.8,6.7,4,0
7.3,60.6,7.4,4,0
7.8,15.8,7.5,6,0
8.8,139.4,8.4,0,1
7.2,7.2,6.9,8,1
6.1,5.3,5.9,0,0
7.6,7.2,7.0,8,0
7.1,12.4,6.7,3,0
7.7,9.4,7.1,1,0
7.6,34.6,7.6,0,0
6.9,24.7,6.8,2,0
7.5,21.7,7.3,7,0
7.7,38.1,7.5,0,0
8.9,120.3,8.5,5,0
8.1,135.8,7.9,3,0
7.9,13.4,7.7,5,0
7.5,19.6,7.4,0,0
6.8,12.0,6.4,4,0
6.3,9.0,6.3,8,0
7.2,220.4,6.9,3,0
6.9,8.9,6.3,5,0
7.5,14.4,7.4,8,1
8.5,69.6,8.2,3,1
8.0,12.0,7.6,7,0
7.7,20.3,7.4,5,0
7.9,18.2,7.6,0,0
7.9,165.4,7.9,6,0
7.3,19.4,7.3,8,0
7.5,4.6,7.1,3,0
7.3,20.9,6.9,5,0
7.4,9.8,6.9,0,0
7.3,34.2,7.0,5,0
8.1,21.2,7.9,8,0
6.5,4.1,6.8,0,0
8.3,29.2,8.0,4,0
8.1,11.9,7.8,8,1
7.5,8.1,7.4,8,1
7.3,1.8,7.0,4,0
6.6,7.5,6.3,0,0
7.4,15.1,7.1,4,0
6.0,1.6,5.2,0,0
7.3,21.8,7.2,6,0
7.6,10.6,7.3,2,1
7.1,3.3,6.5,6,0
8.1,64.1,7.8,7,0
6.0,1.7,4.9,0,0
5.9,9.7,5.7,5,0
7.8,35.7,7.8,2,0
8.0,13.2,7.7,5,0
7.6,13.6,7.6,2,0
6.2,0.9,5.0,0,0
8.3,32.4,8.1,6,0
7.2,8.9,7.0,4,0
6.8,5.9,6.5,2,0
7.5,16.9,7.4,2,0
7.6,63.7,7.4,3,0
8.0,12.7,7.8,3,0
6.4,1.3,5.6,8,0
7.2,13.0,6.9,7,0
7.5,6.7,6.9,0,0
8.2,40.1,8.1,4,1
8.2,13.1,8.0,5,1
7.1,17.6,6.8,1,0
7.6,9.8,7.2,0,1
7.2,8.4,6.8,8,0
7.6,9.0,6.8,5,1
5.7,4.9,5.8,0,0
7.2,5.3,6.7,0,0
7.1,22.3,7.6,6,1
7.5,7.7,7.3,3,1
8.2,47.7,7.9,2,1
7.2,13.0,6.8,1,0
7.5,32.0,7.4,5,0
8.0,95.6,7.9,0,1
6.3,1.2,6.3,2,0
7.0,3.0,6.7,4,0
7.9,10.2,7.5,1,0
7.6,21.1,7.5,2,0
7.2,3.3,6.5,5,0
7.7,20.5,7.8,0,0
7.0,7.3,6.7,2,0
8.0,95.6,7.9,4,0
7.7,11.7,7.2,6,1
7.9,13.4,7.6,0,1
7.4,14.3,7.1,3,1
7.5,13.9,7.3,2,0
6.6,2.5,6.6,0,0
8.0,27.5,7.6,4,0
7.5,19.5,7.2,7,1
7.2,5.5,6.6,7,0
7.1,15.6,7.1,5,0
7.9,9.3,7.3,6,0
6.7,10.1,6.8,0,0
6.8,5.1,6.5,2,0
6.7,8.9,6.4,1,0
7.3,37.1,7.2,8,0
8.2,47.7,7.9,6,1
7.4,255.2,7.1,4,0
7.4,11.6,7.2,4,0
7.5,26.9,7.3,0,0
6.5,10.7,6.4,4,0
7.8,25.5,7.8,8,1
6.8,48.9,6.7,8,0
7.5,35.8,7.3,2,0
8.2,105.1,7.8,3,0
8.3,56.9,8.1,1,0
8.4,80.3,8.0,8,0
7.4,23.1,7.1,0,0
7.6,41.7,7.5,1,0
8.0,81.1,7.7,3,0
8.0,15.6,7.7,1,0
7.4,7.1,6.9,4,1
7.6,11.0,7.5,5,0
6.7,9.1,6.3,8,0
7.4,12.6,7.1,0,0
7.4,9.2,7.0,5,0
6.7,9.0,6.7,0,0
7.0,14.0,6.8,3,0
7.4,12.6,7.1,2,0
7.4,20.1,7.1,7,0
8.0,43.6,7.8,4,0
6.8,12.0,6.4,2,0
7.1,20.9,6.9,5,0
7.0,3.4,6.1,6,0
7.5,30.9,7.6,5,0
8.6,73.7,8.2,2,0
7.5,12.4,7.3,2,0
7.6,13.8,7.1,1,0
9.3,177.9,8.7,0,0
8.5,62.3,8.2,5,1
5.7,2.9,4.7,0,0
7.3,9.4,6.8,5,0
8.3,33.1,8.0,0,1
7.4,7.2,6.8,2,0
7.5,8.3,7.3,8,0
7.5,23.4,7.5,8,0
7.1,13.1,6.7,0,0
7.1,7.8,6.9,8,0
8.1,31.6,8.0,2,1
7.7,26.4,7.7,6,0
7.8,41.9,7.6,5,0
7.6,13.4,7.4,2,0
8.3,31.1,8.0,5,0
6.4,2.5,6.0,0,0
7.6,6.7,6.7,3,0
7.4,21.6,7.2,8,0
8.1,52.7,8.0,2,0
7.0,11.5,6.6,8,0
6.4,3.1,5.6,6,0
7.9,15.6,7.8,3,0
8.1,12.1,8.0,3,0
6.9,10.7,6.2,0,0
7.9,24.7,7.6,3,0
7.3,9.7,6.8,4,0
6.8,7.0,6.5,2,0
7.5,8.4,7.5,1,0
7.4,11.7,7.0,0,0
7.0,7.1,6.5,0,1
8.2,78.8,7.9,5,1
6.3,6.7,5.8,2,0
7.7,7.4,7.0,2,0
8.2,122.5,8.0,2,0
7.6,21.0,7.5,6,1
7.8,110.0,7.3,4,0
7.2,13.0,6.7,0,0
7.8,22.1,7.7,5,1
6.8,4.5,5.6,0,0
6.9,9.7,6.6,8,0
7.0,19.4,6.7,5,0
8.1,30.9,7.9,1,0
8.9,120.3,8.5,4,0
6.9,4.0,6.7,8,0
7.2,8.1,6.8,1,0
7.8,16.2,7.5,4,0
7.5,19.2,7.2,2,0
7.6,36.5,7.7,4,0
8.0,13.2,7.7,8,0
7.4,8.1,7.0,8,1
6.8,25.6,6.8,0,0
5.8,5.9,5.5,8,0
7.8,71.2,7.8,6,1
6.8,25.6,6.8,5,0
7.3,9.9,6.9,1,0
7.6,9.9,7.2,6,0
7.7,48.1,7.4,0,0
9.0,167.1,8.5,2,1
7.1,6.5,6.5,0,0
7.9,42.0,7.5,5,1
7.4,20.5,7.2,5,0
7.2,24.3,6.8,5,0
6.5,3.8,6.2,2,0
8.1,14.8,7.8,1,1
6.7,11.8,6.4,0,1
8.3,22.9,8.2,5,0
7.8,19.8,7.5,1,0
7.2,19.8,6.9,5,0
6.9,3.7,5.8,7,0
5.6,0.7,5.0,0,0
7.2,10.6,7.0,2,0
7.9,12.7,7.7,4,0
7.6,8.5,6.7,3,0
7.5,24.3,7.5,8,1
7.4,2.9,6.5,6,0
8.0,43.6,7.8,7,1
7.3,20.9,6.9,4,1
6.6,11.8,6.2,2,1
7.7,15.9,7.6,6,0
8.5,109.9,8.5,1,1
8.0,11.4,7.6,3,0
8.3,40.7,8.2,2,0
6.1,3.7,5.1,4,1
7.1,16.9,7.0,4,0
7.8,20.4,7.5,1,1
7.3,4.9,7.1,4,1
8.1,191.4,5.6,2,0
7.7,20.7,7.7,4,0
6.9,12.7,6.5,8,0
9.0,78.7,8.5,1,0
7.6,23.3,7.3,1,0
7.3,8.7,7.0,0,0
7.9,21.9,7.5,5,0
8.2,76.2,8.2,5,1
7.6,9.2,7.0,8,1
8.2,29.6,8.0,2,0
6.3,21.7,6.3,3,0
7.8,33.4,7.6,2,0
7.7,10.4,7.3,7,1
7.9,4.5,7.1,5,0
6.4,3.4,5.7,6,0
8.0,27.5,7.6,8,0
8.3,29.4,8.0,1,0
7.3,7.5,6.9,1,0
8.6,117.2,8.2,2,0
7.1,18.0,7.0,2,0
7.7,24.3,7.2,2,1
7.3,31.9,7.0,5,1
7.0,18.3,7.0,8,0
8.2,7.7,7.8,2,0
7.2,7.5,7.0,0,0
7.7,8.6,7.2,8,0
6.2,3.5,5.8,2,0
7.8,33.7,7.6,6,0
7.1,43.1,7.2,3,1
7.7,26.4,7.7,7,0
7.4,12.4,6.9,2,0
7.1,12.4,6.9,7,0
7.6,10.3,7.4,2,0
7.3,14.6,6.9,1,0
7.2,38.4,7.1,7,0
7.8,38.9,7.5,5,0
8.0,32.7,7.7,4,1
7.7,15.6,7.3,2,0
8.0,32.7,7.7,6,0
6.8,30.7,6.7,3,0
6.6,9.1,6.4,3,0
8.0,26.8,7.9,0,0
7.9,8.1,7.3,8,0
8.0,18.1,7.7,4,0
6.0,3.2,6.6,0,0
7.7,24.5,7.4,4,1
7.5,2.6,7.4,8,1
7.7,39.0,7.2,1,1
7.3,15.3,6.6,1,0
7.2,9.5,6.9,7,0
6.8,29.2,6.5,0,0
7.3,6.7,6.6,0,0
7.6,30.6,7.5,2,0
6.3,9.0,6.3,0,0
7.2,1.4,6.6,6,0
7.5,24.3,7.5,6,0
7.7,35.3,7.4,2,0
8.1,10.9,7.9,6,1
7.8,22.1,7.7,3,1
7.3,28.3,6.8,3,0
7.6,6.9,7.3,7,0
7.6,55.9,7.4,5,0
7.5,23.1,7.3,8,1
8.1,21.2,7.9,2,1
6.9,6.1,6.6,4,1
7.3,13.4,7.1,0,1
7.5,26.3,7.0,6,0
7.7,52.1,7.5,1,0
9.0,112.6,8.6,6,0
7.5,13.9,7.3,3,0
7.2,4.4,7.5,5,0
8.1,22.9,7.9,4,1
8.3,81.4,8.1,2,0
8.0,32.7,7.7,2,1
7.1,1.9,6.4,0,0
7.5,10.6,7.2,5,0
7.4,30.2,7.4,2,0
7.4,20.4,6.9,6,0
6.8,7.0,6.5,0,1
6.5,2.6,6.1,6,0
7.3,37.1,7.2,1,1
8.0,9.2,7.9,4,0
8.0,18.3,7.7,8,1
8.1,38.4,7.7,2,1
7.6,38.2,7.5,2,0
7.4,11.2,6.9,8,0
8.1,31.6,8.0,7,0
7.0,9.8,6.6,1,0
7.8,56.1,7.4,0,0
6.5,2.1,5.6,6,0
7.6,23.3,7.3,4,0
7.6,5.4,7.2,2,0
8.0,13.6,7.6,4,0
7.1,11.7,6.6,7,0
7.4,7.7,6.6,5,0
8.0,12.2,7.5,1,0
6.9,12.0,6.5,3,0
7.7,26.0,7.8,4,1
7.0,5.7,6.8,8,0
6.5,1.1,5.6,5,0
8.3,81.8,8.2,6,0
7.9,29.1,7.7,6,0
7.7,11.4,7.2,5,0
6.8,17.3,7.0,0,0
6.9,30.4,6.2,5,0
7.8,19.5,7.5,2,0
6.8,7.6,6.5,3,1
9.3,177.9,8.7,7,0
7.6,73.6,7.4,1,0
8.3,22.9,8.2,4,0
7.3,13.0,6.9,3,0
8.0,18.3,7.7,6,1
8.1,14.8,7.8,6,1
7.8,8.8,7.4,3,0
7.3,7.5,6.9,2,0
7.2,5.3,6.7,8,0
6.7,3.4,6.4,3,1
8.3,130.7,8.1,0,1
7.0,5.0,6.2,8,0
7.3,21.0,7.3,2,0
7.0,13.5,7.0,8,0
6.7,1.4,6.4,2,0
7.2,9.0,6.9,8,1
7.6,10.5,7.1,8,0
7.9,50.0,8.0,2,0
8.1,26.3,8.0,2,0
9.0,112.6,8.6,7,1
8.0,23.6,8.1,0,0
7.5,27.6,7.2,4,0
8.4,28.9,8.0,7,1
7.3,11.8,7.0,4,0
6.9,9.6,6.7,5,0
7.3,16.7,7.2,8,0
6.6,23.9,6.7,0,0
7.4,9.6,7.2,8,0
8.1,22.9,7.8,2,1
7.9,41.3,7.8,2,0
7.6,9.1,7.4,6,0
7.6,6.7,6.7,4,0
6.7,2.5,6.6,1,0
7.5,15.1,7.3,7,0
8.1,51.3,7.8,8,0
6.7,12.9,6.5,8,0
8.0,12.0,7.6,1,0
7.2,2.6,6.9,0,0
6.7,7.3,6.3,6,0
7.5,12.1,7.2,4,0
8.0,9.2,7.9,1,0
7.2,11.7,7.1,8,0
6.1,9.2,5.9,0,0
6.4,8.4,6.0,5,0
6.7,12.9,6.5,7,0
8.1,19.7,8.0,8,1
7.3,22.0,7.2,7,1
7.7,6.6,7.1,4,0
7.4,26.2,7.0,3,0
7.2,11.9,6.9,6,0
7.1,4.9,7.0,6,0
7.1,43.1,7.2,2,0
8.0,27.5,7.6,1,1
7.6,10.6,7.3,1,1
7.8,19.9,7.4,0,0
6.6,6.7,6.3,3,0
6.6,10.1,6.3,6,0
7.8,768.0,7.0,2,0
7.6,10.3,7.4,4,1
7.8,15.8,7.5,0,0
5.5,1.0,5.8,8,0
8.5,31.1,8.2,5,0
7.3,4.9,6.8,8,0
6.8,9.8,6.7,0,0
7.3,14.0,7.0,3,0
7.4,11.9,7.0,0,0
8.2,25.7,7.8,6,1
7.0,9.5,6.6,3,0
7.1,6.2,7.0,3,0
8.2,32.0,8.1,4,1
8.0,19.9,7.8,1,0
6.9,11.9,6.7,4,0
7.2,1.2,6.6,6,0
7.4,30.7,7.4,6,0
8.0,12.7,7.7,1,0
8.1,44.5,7.7,2,1
7.0,16.3,6.7,7,0
7.5,4.0,7.6,6,0
7.2,16.8,7.0,2,0
7.0,6.8,6.6,5,0
7.6,26.8,7.3,6,0
7.0,8.1,6.4,6,0
7.6,23.3,7.3,2,0
7.6,7.1,6.9,6,0
7.3,48.0,7.2,5,0
7.8,14.7,7.5,2,0
7.9,12.2,7.6,0,0
7.9,14.3,7.6,5,1
7.5,11.7,7.1,6,0
6.5,6.9,6.2,5,0
7.8,20.3,7.4,7,0
7.2,5.6,6.6,2,0
7.8,40.3,7.4,0,0
7.0,4.0,6.4,0,0
7.8,40.3,7.4,8,0
7.6,13.8,7.5,5,0
7.0,21.0,6.7,8,0
7.4,17.3,7.0,5,0
8.2,40.1,8.1,0,1
6.9,2.5,6.1,8,0
7.4,4.9,7.3,7,0
7.3,7.6,6.9,8,0
8.0,13.7,7.5,4,0
5.8,2.2,6.3,2,0
7.2,4.3,7.3,1,0
7.5,11.5,7.1,4,0
7.3,28.2,7.6,6,1
6.8,109.2,7.0,6,0
7.1,4.2,6.7,2,0
6.5,11.0,6.5,8,0
8.0,10.9,7.9,3,0
7.1,0.6,6.2,4,0
7.3,7.5,6.9,3,0
7.4,23.0,7.1,8,0
7.1,11.0,6.8,3,0
7.1,18.1,6.8,7,0
9.0,108.1,8.6,0,1
7.0,7.7,6.7,1,1
7.0,9.3,6.7,8,1
8.6,47.0,8.4,1,0
7.6,38.2,7.5,0,0
7.2,25.9,6.9,6,0
7.5,4.5,6.5,0,0
7.6,14.1,7.3,0,0
7.2,1.4,6.6,8,0
6.9,2.1,6.0,2,0
7.2,15.1,7.0,6,0
7.4,20.6,7.3,0,0
7.4,8.5,7.0,3,0
7.7,50.9,7.8,5,0
8.7,81.6,8.5,5,1
7.7,38.4,7.1,6,0
7.2,9.9,6.8,4,0
8.0,26.8,7.9,5,0
8.0,30.7,7.7,1,1
5.5,2.6,5.3,0,0
8.1,44.5,7.7,5,0
7.8,19.2,7.5,0,1
8.2,46.0,8.0,2,0
8.0,21.0,7.8,5,0
8.2,44.1,7.9,6,0
7.3,10.5,7.0,6,0
7.6,16.5,7.4,2,0
7.8,15.9,7.5,8,0
7.2,10.2,7.2,5,1
6.9,9.7,6.6,0,0
7.7,26.0,7.8,7,0
7.1,3.3,6.5,8,0
7.8,12.6,7.5,2,0
7.3,16.3,7.1,7,0
8.6,117.2,8.2,5,0
7.9,12.2,7.6,1,1
7.2,7.1,6.5,4,0
5.6,1.4,5.8,4,0
7.4,13.4,7.1,0,1
8.1,19.0,7.8,1,1
7.6,10.9,7.2,4,1
8.1,12.0,7.8,2,1
7.3,19.5,7.1,5,0
7.1,8.8,6.8,5,1
7.6,18.9,7.6,4,0
7.7,9.7,7.1,2,0
6.6,7.8,6.2,8,0
6.7,11.5,6.6,5,0
7.9,141.7,7.7,7,0
7.4,20.4,6.9,2,0
8.1,51.3,7.8,3,0
7.5,20.9,7.0,6,0
8.1,19.7,8.0,7,0
6.8,30.6,6.5,6,0
7.9,45.5,7.4,7,0
6.9,4.0,6.7,2,0
6.8,2.3,6.1,0,0
7.5,9.7,7.2,7,0
6.9,16.3,6.9,4,0
8.7,81.6,8.5,6,0
7.0,11.0,6.3,0,0
7.6,21.1,7.5,5,0
7.1,11.2,7.1,3,0
7.5,9.5,7.2,8,1
8.3,85.7,7.9,0,1
8.0,26.1,7.6,5,0
7.6,26.6,7.6,8,0
6.9,2.8,6.5,6,0
7.1,14.3,7.0,3,0
7.2,3.9,6.9,3,1
7.9,77.0,7.6,0,0
7.9,45.5,7.4,2,0
6.4,7.3,6.4,6,0
7.2,14.6,6.8,1,0
8.2,122.5,8.0,7,0
7.2,13.0,6.8,2,0
7.7,14.2,7.3,2,0
7.2,17.9,7.1,2,0
7.5,34.3,7.1,4,0
8.0,19.4,7.7,4,0
6.8,15.1,6.7,6,0
7.0,13.4,7.0,3,0
7.4,9.8,6.7,5,0
6.8,8.9,6.3,0,0
7.6,38.2,7.5,4,0
7.1,14.3,7.0,6,0
8.1,143.8,7.8,3,0
7.3,13.0,6.9,4,0
7.5,13.1,7.3,4,0
7.5,4.6,6.7,8,0
8.1,42.4,7.9,7,1
6.0,1.9,6.8,0,0
6.1,1.9,4.6,0,0
7.3,84.1,7.4,2,0
6.8,20.5,6.4,8,0
7.4,9.2,7.0,2,1
6.4,10.0,6.5,6,0
7.3,18.3,6.8,1,0
8.0,18.1,7.7,1,1
7.4,19.3,7.2,2,0
7.5,9.7,7.2,8,0
7.4,21.0,7.3,3,0
8.0,29.2,7.8,0,0
7.5,30.9,7.6,2,0
6.5,6.8,6.4,6,0
7.8,33.4,7.6,7,0
7.4,8.1,7.0,2,0
8.5,64.8,8.4,0,0
7.1,15.8,6.7,0,0
6.9,18.3,7.0,2,0
7.4,20.4,6.9,1,0
6.6,11.8,6.2,8,1
7.8,20.0,7.5,0,1
8.1,191.4,5.6,3,0
6.7,10.1,6.8,2,0
7.1,16.0,7.2,2,1
7.5,24.3,7.5,3,0
7.3,29.2,7.1,2,0
7.3,9.9,7.0,6,0
7.6,57.3,7.4,8,0
7.3,29.2,7.1,7,0
7.8,31.4,7.5,0,0
6.4,2.9,6.5,0,0
6.4,7.3,6.4,8,0
7.7,15.6,7.3,5,0
6.9,16.6,6.8,2,0
7.0,3.0,6.7,1,0
7.4,3.2,7.2,6,0
7.1,5.2,6.7,6,0
7.8,23.9,7.5,5,0
8.1,21.2,7.9,6,0
7.3,13.5,7.1,4,0
8.2,25.7,7.8,2,0
8.6,55.9,8.4,1,0
8.1,16.7,7.9,2,0
8.0,18.5,7.6,0,1
8.5,91.9,8.4,5,1
7.1,2.7,7.0,0,0
8.403120310485193,87.0075756795022,8.303120310485191,0,1
7.73216402365985,18.5,7.566082011829925,6,1
8.255300145259197,33.23409956422241,7.955300145259196,5,1
7.8,71.2,7.8,3,1
7.578383255341886,10.213533021367546,7.278383255341886,4,1
7.996180766289797,12.103819233710203,7.696180766289797,1,1
8.1,19.0,7.8,4,1
7.850800155703151,11.0672001038021,7.2,4,1
7.6877214432979075,18.724557113404185,7.6,1,1
7.534895935924435,15.927517344012594,7.489930623949623,0,1
7.859327864831018,14.3,7.477983594493053,5,1
7.669941162825309,18.76011767434938,7.6,1,1
7.943783678572886,19.10414421428474,7.643783678572886,4,1
8.192128989028879,94.1782454811863,8.092128989028879,0,1
7.3,13.268393024874136,7.067098256218533,4,1
7.3,13.141054777809,6.858945222191,4,1
8.44885581311899,69.44656743935697,8.174427906559496,7,1
7.2,16.838450166308064,7.0,1,1
8.5,69.6,8.2,3,1
6.417464663082945,7.408732331541472,6.3087323315414725,0,1
7.6838327455853195,10.43233450882936,7.3,4,1
7.297913886070846,6.514602797504077,7.193741658212539,8,1
7.130652603847466,10.173368490381336,6.569347396152534,6,1
8.099694387606533,29.2,7.866462925071022,3,1
7.828760682140316,19.083008545712254,7.691504272856126,1,1
7.39731073871352,9.90134463064324,6.7466384233919,6,1
8.291847351044758,81.55542053134272,8.175542053134272,5,1
7.298369319438084,7.1,6.380652272224766,0,1
7.355887775015535,17.189719437538837,7.0,7,1
8.1,22.9,7.9,2,1
7.540715656068449,23.1,7.361073484102673,3,1
7.120226203138467,14.568090481255387,6.70427144376616,5,1
7.530322665368698,5.6,6.8,0,1
7.892156110297396,50.082360841877346,7.980390275743488,4,1
7.424772209844082,10.60795368307347,7.083181473229388,8,1
8.184624529201905,31.93849811680762,8.084624529201905,0,1
8.0,13.7,7.5,5,1
7.520605089599726,21.0,7.44707005973315,6,1
7.6,10.6,7.3,0,1
7.3,22.0,7.2,2,1
7.291339895327343,7.154330052336329,6.9,4,1
7.3,22.0,7.2,2,1
8.376417513427024,62.505970810954956,8.03522335123603,5,1
7.694121110848699,11.697060555424349,7.202939444575651,4,1
8.420896966030197,31.1,8.120896966030196,1,1
7.457524514575532,24.621237742712236,7.581856614068352,8,1
7.4,7.3,6.7,4,1
7.3207043905394364,4.741408781078874,6.903521952697184,4,1
8.189508404948898,64.42051027271532,8.05500933883211,7,1
7.799213331634067,37.61101335712306,7.398426663268135,2,1
8.241927264304323,56.830989112808766,8.041927264304324,4,1
7.428169794066753,23.4,7.39225469110013,8,1
7.584845854439662,6.83838471518678,7.16161528481322,4,1
7.506837438595951,9.89316256140405,7.046581280702025,6,1
8.182000968109396,19.08359980637812,7.965600774487517,1,1
7.870737628187762,9.382103953020396,7.776420790604079,8,1
7.1,20.9,6.9,2,1
8.040531018308574,22.9,7.721593054925723,0,1
8.800927691831005,111.52500953588742,8.5601855383662,2,1
8.5,69.6,8.2,3,1
7.9881454088433195,38.58642431859447,7.625430272562213,2,1
8.19747695895884,19.95126152052058,7.897476958958839,1,1
7.75869688253523,18.91087817774661,7.45869688253523,4,1
8.113826557237324,31.56543360690669,8.0,1,1
8.1,19.39398422782822,7.912566922236635,1,1
7.638957357021421,18.480521321489288,7.51947867851071,0,1
7.659497920091968,51.613975041103615,7.5810041598160645,4,1
7.9,12.022124480050465,7.5407081600168215,1,1
7.1,20.9,6.9,6,1
8.5,69.6,8.2,3,1
6.609526150795462,11.8,6.219052301590925,0,1
7.230424649106087,12.265212324553044,6.934787675446956,6,1
7.4312148056696445,23.031214805669645,7.162429611339289,6,1
8.420667837704022,81.52019081077258,8.300477026931445,5,1
7.9,18.2,7.6,2,1
8.5,69.6,8.2,3,1
7.758841263334061,20.08231747333188,7.5,2,1
7.3,10.45987139801001,7.0,4,1
7.6,9.2,7.0,0,1
7.8,12.7288916428675,7.376297214289167,0,1
7.8,71.2,7.8,1,1
7.7,11.67674193393215,7.234887099101774,4,1
7.3,13.0,6.944202437378286,4,1
7.7,35.7,7.5,0,1
7.8,23.73463327214942,7.55512224261686,0,1
7.933060959854064,29.133060959854063,7.733060959854064,4,1
7.5,19.585424343175525,7.37084868635105,6,1
8.044943383521373,29.110113232957254,7.889886767042747,2,1
8.3,81.8,8.2,5,1
7.384575006455431,19.279433341940575,7.179433341940574,1,1
6.975758334622626,9.850505556415085,6.724241665377374,5,1
8.071850149583248,46.99517582270787,7.9,4,1
7.610320705038788,22.06206414100776,7.510320705038788,2,1
7.857784736942047,27.23944618423551,7.6155694738840936,1,1
8.1,57.414039231824,8.007019615912,6,1
6.960053577589909,12.493297614940062,6.806702385059939,2,1
7.8,18.18728386806199,7.521820967015497,2,1
7.82946144058878,25.18215423764488,7.547307202943898,5,1
7.7,15.410726270697483,7.3446368646512585,1,1
6.872843235534834,4.1592648533022505,6.4728432355348335,8,1
7.8,38.17441767552798,7.444185975040614,4,1
7.938028248149336,12.107981167900443,7.638028248149336,1,1
8.1,12.0,7.8,8,1
7.002661403928568,10.493346490178581,6.6973385960714324,6,1
7.7631087574411115,9.5,7.726217514882224,8,1
6.776886908757235,14.938208361300648,6.584434543786177,0,1
8.905169683724154,119.90193435324024,8.505169683724153,2,1
7.564000296683691,21.1,7.428000593367383,7,1
7.957290823880876,67.81681270703716,8.122470117697267,1,1
7.3,21.0,7.3,6,1
8.0,95.6,7.9,0,1
7.8,14.3,7.3,5,1
6.907664649778706,3.9,6.549197579734447,8,1
6.9558960670667025,1.5558960670667021,6.962358426826681,0,1
7.22052420230712,12.33973789884644,6.9,4,1
8.5,69.6,8.2,7,1
7.4,14.8,7.1,5,1
7.4,7.296524041962904,6.703475958037096,4,1
6.561565328535139,15.30918240863675,6.4,5,1
7.1,18.891929324421103,6.805380450385931,1,1
8.032044891878186,39.59613467563456,7.84806733781728,8,1
5.952534747938496,5.849155084020501,5.652534747938496,8,1
7.595653990672758,15.704346009327242,7.2478269953363785,1,1
7.068530697624183,9.197203953563726,6.7685306976241835,8,1
