Popularity,Vote_Average,IMDb_Rating,Genres,Director,Winner
307.8,7.3,6.4,"Comedy, Crime, Drama",Jacques Audiard,False
307.8,7.3,6.4,"Comedy, Crime, Drama",Jacques Audiard,False
307.8,7.3,6.4,"Comedy, Crime, Drama",Jacques Audiard,False
307.8,7.3,6.4,"Comedy, Crime, Drama",Jacques Audiard,False
1.9,6.5,6.9,Drama,Clarence Brown,False
9.2,6.7,6.7,"Drama, Romance",Sam Mendes,False
20.3,7.5,7.7,"Drama, War",Steven Spielberg,False
5.2,6.6,7.3,Drama,Mike Newell,False
5.2,6.6,7.3,Drama,Mike Newell,False
3.7,6.3,6.5,"Comedy, Drama, Romance",Paul Mazursky,False
3.7,6.3,6.5,"Comedy, Drama, Romance",Paul Mazursky,False
3.7,6.3,6.5,"Comedy, Drama, Romance",Paul Mazursky,False
6.5,7.0,7.1,"Drama, Mystery, Psychological",Sidney Lumet,False
6.5,7.0,7.1,"Drama, Mystery, Psychological",Sidney Lumet,False
30.2,7.4,7.4,"Biography, Drama",Steven Soderbergh,False
30.2,7.4,7.4,"Biography, Drama",Steven Soderbergh,True
30.2,7.4,7.4,"Biography, Drama",Steven Soderbergh,False
30.2,7.4,7.4,"Biography, Drama",Steven Soderbergh,False
30.2,7.4,7.4,"Biography, Drama",Steven Soderbergh,False
0.5,5.4,5.5,Drama,Paul Czinner,False
69.0,8.1,8.3,"Drama, Romance, Sci-Fi",Michel Gondry,False
69.0,8.1,8.3,"Drama, Romance, Sci-Fi",Michel Gondry,True
8.3,7.3,7.5,"Drama, History, War",Agnieszka Holland,False
71.2,7.8,7.8,"Action, Adventure, Comedy","Daniel Kwan, Daniel Scheinert",True
71.2,7.8,7.8,"Action, Adventure, Comedy","Daniel Kwan, Daniel Scheinert",True
71.2,7.8,7.8,"Action, Adventure, Comedy","Daniel Kwan, Daniel Scheinert",True
71.2,7.8,7.8,"Action, Adventure, Comedy","Daniel Kwan, Daniel Scheinert",False
71.2,7.8,7.8,"Action, Adventure, Comedy","Daniel Kwan, Daniel Scheinert",True
71.2,7.8,7.8,"Action, Adventure, Comedy","Daniel Kwan, Daniel Scheinert",True
71.2,7.8,7.8,"Action, Adventure, Comedy","Daniel Kwan, Daniel Scheinert",True
17.7,6.1,6.3,"Biography, Drama, History",Alan Parker,False
37.5,7.6,7.7,"Drama, Sci-Fi, Thriller",Alex Garland,False
19.5,6.9,7.3,"Adventure, Drama, Fantasy",John Boorman,False
3.9,7.0,7.4,"Drama, Romance",Robert Wise,False
3.9,7.0,7.4,"Drama, Romance",Robert Wise,False
11.5,6.6,6.7,"Action, Drama, History",Otto Preminger,False
11.5,6.6,6.7,"Action, Drama, History",Otto Preminger,False
18.3,7.0,6.9,"Adventure, Drama, Mystery",Stephen Daldry,False
18.3,7.0,6.9,"Adventure, Drama, Mystery",Stephen Daldry,False
8.7,7.3,7.5,"Drama, Psychological",Ingmar Bergman,False
8.7,7.3,7.5,"Drama, Psychological",Ingmar Bergman,False
10.4,7.1,7.6,"Drama, Indie",John Cassavetes,False
10.4,7.1,7.6,"Drama, Indie",John Cassavetes,False
10.4,7.1,7.6,"Drama, Indie",John Cassavetes,False
13.2,6.4,6.6,"Drama, Music, Musical",Alan Parker,False
4.4,6.8,7.1,"Drama, Musical",Joshua Logan,False
4.4,6.8,7.1,"Drama, Musical",Joshua Logan,False
4.4,6.8,7.1,"Drama, Musical",Joshua Logan,False
11.7,7.8,8.1,Drama,Ingmar Bergman,True
11.7,7.8,8.1,Drama,Ingmar Bergman,False
11.7,7.8,8.1,Drama,Ingmar Bergman,False
9.8,6.7,6.8,"Adventure, Family, Sci-Fi",Richard Fleischer,False
8.9,7.0,7.3,"Drama, Romance",Todd Haynes,False
8.9,7.0,7.3,"Drama, Romance",Todd Haynes,False
8.9,7.0,7.3,"Drama, Romance",Todd Haynes,False
21.0,7.9,8.1,"Drama, Music, Romance",Kaige Chen,False
13.5,6.6,7.0,"Crime, Mystery, Thriller",Dick Richards,False
30.9,7.9,8.1,"Crime, Drama, Thriller","Joel Coen, Ethan Coen",False
30.9,7.9,8.1,"Crime, Drama, Thriller","Joel Coen, Ethan Coen",True
30.9,7.9,8.1,"Crime, Drama, Thriller","Joel Coen, Ethan Coen",False
30.9,7.9,8.1,"Crime, Drama, Thriller","Joel Coen, Ethan Coen",False
30.9,7.9,8.1,"Crime, Drama, Thriller","Joel Coen, Ethan Coen",False
30.9,7.9,8.1,"Crime, Drama, Thriller","Joel Coen, Ethan Coen",True
10.3,7.0,7.3,"Drama, Sport",John Huston,False
24.7,6.8,6.9,"Drama, Thriller",Adrian Lyne,False
24.7,6.8,6.9,"Drama, Thriller",Adrian Lyne,False
24.7,6.8,6.9,"Drama, Thriller",Adrian Lyne,False
24.7,6.8,6.9,"Drama, Thriller",Adrian Lyne,False
24.7,6.8,6.9,"Drama, Thriller",Adrian Lyne,False
4.0,6.4,7.0,"Drama, Mystery",Ralph Nelson,False
10.7,7.0,7.3,"Adventure, Comedy, Romance",Ralph Nelson,True
10.2,7.0,7.1,"Comedy, Drama, Romance",Vincente Minnelli,False
10.2,7.0,7.1,"Comedy, Drama, Romance",Vincente Minnelli,False
11.3,6.9,7.1,"Drama, Thriller",Peter Weir,False
16.5,8.1,8.0,"Drama, Fantasy",Federico Fellini,False
16.5,8.1,8.0,"Drama, Fantasy",Federico Fellini,False
10.6,6.7,6.9,"Drama, Fantasy, History",Federico Fellini,False
23.4,6.9,7.2,Drama,Denzel Washington,False
23.4,6.9,7.2,Drama,Denzel Washington,True
23.4,6.9,7.2,Drama,Denzel Washington,False
23.4,6.9,7.2,Drama,Denzel Washington,False
19.0,7.7,8.0,"Drama, Family, Musical",Norman Jewison,False
19.0,7.7,8.0,"Drama, Family, Musical",Norman Jewison,False
19.0,7.7,8.0,"Drama, Family, Musical",Norman Jewison,True
19.0,7.7,8.0,"Drama, Family, Musical",Norman Jewison,False
19.0,7.7,8.0,"Drama, Family, Musical",Norman Jewison,False
16.9,7.1,7.5,"Drama, Family, Fantasy",Phil Alden Robinson,False
16.9,7.1,7.5,"Drama, Family, Fantasy",Phil Alden Robinson,False
105.1,7.8,8.2,"Animation, Adventure, Comedy","Andrew Stanton, Lee Unkrich",False
18.8,7.3,7.7,"Biography, Drama, Family",Marc Forster,False
18.8,7.3,7.7,"Biography, Drama, Family",Marc Forster,False
18.8,7.3,7.7,"Biography, Drama, Family",Marc Forster,False
1.7,7.8,7.0,"Comedy, Musical, Mystery",Henry Koster,False
10.3,7.0,7.1,"Drama, Mystery, Thriller",Paul Schrader,False
8.2,7.1,7.4,"Drama, Romance",Bob Rafelson,False
8.2,7.1,7.4,"Drama, Romance",Bob Rafelson,False
8.2,7.1,7.4,"Drama, Romance",Bob Rafelson,False
7.5,7.6,7.6,"Crime, Drama, Mystery",Joseph L. Mankiewicz,False
6.9,6.9,7.3,"Thriller, War",Billy Wilder,False
3.0,6.6,7.3,"Crime, Drama",Mervyn LeRoy,False
22.3,6.5,6.2,"Drama, Music, Romance",Adrian Lyne,False
28.3,6.8,7.3,"Drama, Thriller",Robert Zemeckis,False
28.3,6.8,7.3,"Drama, Thriller",Robert Zemeckis,False
2.8,5.5,5.6,Musical,Frank Borzage,False
10.0,6.7,6.8,"Biography, Comedy, Drama",Stephen Frears,False
4.1,6.1,6.9,"Comedy, Drama, Musical",Henry Koster,False
15.1,6.9,6.9,"Adventure, Drama, Family",Carroll Ballard,False
6.3,6.2,6.4,"Comedy, Drama, Music",Mark Rydell,False
11.1,6.5,6.8,"Adventure, Drama, History",Sam Wood,False
11.1,6.5,6.8,"Adventure, Drama, History",Sam Wood,False
11.1,6.5,6.8,"Adventure, Drama, History",Sam Wood,False
11.1,6.5,6.8,"Adventure, Drama, History",Sam Wood,True
11.1,6.5,6.8,"Adventure, Drama, History",Sam Wood,False
52.7,8.0,8.1,"Action, Biography, Drama",James Mangold,False
11.9,7.0,7.4,"Action, Drama, Romance",Alfred Hitchcock,False
11.9,7.0,7.4,"Action, Drama, Romance",Alfred Hitchcock,False
11.9,7.0,7.4,"Action, Drama, Romance",Alfred Hitchcock,False
11.9,7.0,7.4,"Action, Drama, Romance",Alfred Hitchcock,False
127.9,8.5,8.8,"Drama, Romance",Robert Zemeckis,True
127.9,8.5,8.8,"Drama, Romance",Robert Zemeckis,False
127.9,8.5,8.8,"Drama, Romance",Robert Zemeckis,False
127.9,8.5,8.8,"Drama, Romance",Robert Zemeckis,True
127.9,8.5,8.8,"Drama, Romance",Robert Zemeckis,True
127.9,8.5,8.8,"Drama, Romance",Robert Zemeckis,True
4.3,6.5,6.9,"Drama, Music, Romance",Michael Curtiz,False
4.3,6.5,6.9,"Drama, Music, Romance",Michael Curtiz,False
4.3,6.5,6.9,"Drama, Music, Romance",Michael Curtiz,False
2.7,7.0,7.1,Drama,F.W. Murnau,False
11.7,7.0,7.4,"Adventure, Drama, Romance",Zoltan Korda,False
32.0,6.8,7.1,"Comedy, Drama, Romance",Mike Newell,False
32.0,6.8,7.1,"Comedy, Drama, Romance",Mike Newell,False
19.4,6.7,7.0,"Biography, Drama, History",Bennett Miller,False
19.4,6.7,7.0,"Biography, Drama, History",Bennett Miller,False
19.4,6.7,7.0,"Biography, Drama, History",Bennett Miller,False
19.4,6.7,7.0,"Biography, Drama, History",Bennett Miller,False
6.6,6.9,7.2,"Biography, Drama, Romance",Graeme Clifford,False
6.6,6.9,7.2,"Biography, Drama, Romance",Graeme Clifford,False
5.0,6.5,7.2,"Biography, Drama, History",John Huston,False
13.6,7.4,7.3,"Biography, Drama, Romance",Julie Taymor,False
26.4,7.7,7.7,Drama,Jon Avnet,False
26.4,7.7,7.7,Drama,Jon Avnet,False
7.7,6.6,7.4,"Drama, War",William Wyler,False
7.7,6.6,7.4,"Drama, War",William Wyler,False
7.7,6.6,7.4,"Drama, War",William Wyler,False
7.7,6.6,7.4,"Drama, War",William Wyler,False
10.6,7.3,7.6,"Drama, Romance, War",Fred Zinnemann,False
10.6,7.3,7.6,"Drama, Romance, War",Fred Zinnemann,False
10.6,7.3,7.6,"Drama, Romance, War",Fred Zinnemann,True
10.6,7.3,7.6,"Drama, Romance, War",Fred Zinnemann,False
10.6,7.3,7.6,"Drama, Romance, War",Fred Zinnemann,True
10.6,7.3,7.6,"Drama, Romance, War",Fred Zinnemann,True
10.6,7.3,7.6,"Drama, Romance, War",Fred Zinnemann,True
10.6,7.3,7.6,"Drama, Romance, War",Fred Zinnemann,True
13.3,7.3,7.6,"Biography, Drama, History",Ron Howard,False
13.3,7.3,7.6,"Biography, Drama, History",Ron Howard,False
13.3,7.3,7.6,"Biography, Drama, History",Ron Howard,False
13.3,7.3,7.6,"Biography, Drama, History",Ron Howard,False
12.4,6.7,7.1,"Crime, Drama",Courtney Hunt,False
12.4,6.7,7.1,"Crime, Drama",Courtney Hunt,False
58.6,8.1,8.2,"Drama, War",Stanley Kubrick,False
13.4,7.0,7.0,"Comedy, Musical, Romance",Stanley Donen,False
13.4,7.0,7.0,"Comedy, Musical, Romance",Stanley Donen,False
8.9,7.2,7.3,"Biography, Comedy, Drama",William Wyler,True
8.9,7.2,7.3,"Biography, Comedy, Drama",William Wyler,False
8.9,7.2,7.3,"Biography, Comedy, Drama",William Wyler,False
8.9,7.2,7.3,"Biography, Comedy, Drama",William Wyler,False
5.4,5.2,6.4,"Biography, Drama, Musical",Herbert Ross,False
3.5,6.4,7.2,"Biography, Drama, War",William A. Wellman,False
1.0,6.0,6.8,"Drama, Romance",Luis Mandoki,False
18.5,7.6,8.0,"Biography, Drama, History",Richard Attenborough,True
18.5,7.6,8.0,"Biography, Drama, History",Richard Attenborough,True
18.5,7.6,8.0,"Biography, Drama, History",Richard Attenborough,True
18.5,7.6,8.0,"Biography, Drama, History",Richard Attenborough,True
18.5,7.6,8.0,"Biography, Drama, History",Richard Attenborough,True
26.9,7.3,7.5,"Crime, Drama",Martin Scorsese,False
26.9,7.3,7.5,"Crime, Drama",Martin Scorsese,False
26.9,7.3,7.5,"Crime, Drama",Martin Scorsese,False
26.9,7.3,7.5,"Crime, Drama",Martin Scorsese,False
26.9,7.3,7.5,"Crime, Drama",Martin Scorsese,False
16.2,7.5,7.8,"Crime, Drama, Mystery",George Cukor,False
16.2,7.5,7.8,"Crime, Drama, Mystery",George Cukor,True
16.2,7.5,7.8,"Crime, Drama, Mystery",George Cukor,False
16.2,7.5,7.8,"Crime, Drama, Mystery",George Cukor,False
16.2,7.5,7.8,"Crime, Drama, Mystery",George Cukor,False
8.1,7.4,7.9,"Drama, History, War",Roberto Rossellini,False
8.9,7.0,7.2,"Drama, Romance",Elia Kazan,False
8.9,7.0,7.2,"Drama, Romance",Elia Kazan,False
8.9,7.0,7.2,"Drama, Romance",Elia Kazan,True
8.9,7.0,7.2,"Drama, Romance",Elia Kazan,False
8.9,7.0,7.2,"Drama, Romance",Elia Kazan,True
8.9,7.0,7.2,"Drama, Romance",Elia Kazan,True
4.2,5.9,6.5,"Drama, Music",Ulu Grosbard,False
4.9,6.3,6.9,"Comedy, Drama, Romance",Silas Marner,False
4.9,6.3,6.9,"Comedy, Drama, Romance",Silas Marner,False
4.9,6.3,6.9,"Comedy, Drama, Romance",Silas Marner,False
59.7,7.6,7.8,"Horror, Mystery, Thriller",Jordan Peele,False
59.7,7.6,7.8,"Horror, Mystery, Thriller",Jordan Peele,False
59.7,7.6,7.8,"Horror, Mystery, Thriller",Jordan Peele,False
59.7,7.6,7.8,"Horror, Mystery, Thriller",Jordan Peele,True
43.1,7.2,7.1,"Drama, Fantasy, Romance",Jerry Zucker,True
43.1,7.2,7.1,"Drama, Fantasy, Romance",Jerry Zucker,False
43.1,7.2,7.1,"Drama, Fantasy, Romance",Jerry Zucker,True
9.3,7.1,7.3,"Comedy, Drama",Terry Zwigoff,False
10.8,6.6,6.7,"Drama, History",Rob Reiner,False
18.9,7.6,7.6,"Drama, Western",George Stevens,False
18.9,7.6,7.6,"Drama, Western",George Stevens,False
18.9,7.6,7.6,"Drama, Western",George Stevens,False
18.9,7.6,7.6,"Drama, Western",George Stevens,True
18.9,7.6,7.6,"Drama, Western",George Stevens,False
18.9,7.6,7.6,"Drama, Western",George Stevens,False
14.4,6.2,6.7,"Comedy, Musical, Romance",Vincente Minnelli,True
14.4,6.2,6.7,"Comedy, Musical, Romance",Vincente Minnelli,True
14.4,6.2,6.7,"Comedy, Musical, Romance",Vincente Minnelli,True
15.3,6.6,6.9,"Biography, Drama, Romance",Peter Webber,False
28.2,7.6,7.3,"Biography, Drama",James Mangold,True
0.6,6.2,7.1,"Biography, Drama",Steve Binder,False
148.8,8.2,8.5,"Action, Adventure, Drama",Ridley Scott,True
148.8,8.2,8.5,"Action, Adventure, Drama",Ridley Scott,False
148.8,8.2,8.5,"Action, Adventure, Drama",Ridley Scott,False
148.8,8.2,8.5,"Action, Adventure, Drama",Ridley Scott,False
148.8,8.2,8.5,"Action, Adventure, Drama",Ridley Scott,True
148.8,8.2,8.5,"Action, Adventure, Drama",Ridley Scott,False
47.0,7.0,7.1,"Comedy, Crime, Drama",Rian Johnson,False
17.1,7.3,7.7,"Crime, Drama, Mystery",James Foley,False
9.8,6.9,7.1,"Crime, Drama, Thriller",John Cassavetes,False
20.0,7.5,7.8,"Biography, Drama, History",Edward Zwick,True
20.0,7.5,7.8,"Biography, Drama, History",Edward Zwick,True
7.8,7.0,7.3,"Biography, Drama",Bill Condon,False
7.8,7.0,7.3,"Biography, Drama",Bill Condon,False
7.8,7.0,7.3,"Biography, Drama",Bill Condon,True
7.7,6.7,7.0,"Comedy, Drama, Music",Leo McCarey,True
7.7,6.7,7.0,"Comedy, Drama, Music",Leo McCarey,False
7.7,6.7,7.0,"Comedy, Drama, Music",Leo McCarey,True
7.7,6.7,7.0,"Comedy, Drama, Music",Leo McCarey,False
7.7,6.7,7.0,"Comedy, Drama, Music",Leo McCarey,True
7.7,6.7,7.0,"Comedy, Drama, Music",Leo McCarey,True
26.8,7.3,7.6,"Crime, Drama, Mystery",Ben Affleck,False
108.3,7.9,8.1,"Drama, Mystery, Thriller",David Fincher,False
44.1,7.9,8.2,"Drama, Romance, War","Victor Fleming, George Cukor, Sam Wood",False
44.1,7.9,8.2,"Drama, Romance, War","Victor Fleming, George Cukor, Sam Wood",True
44.1,7.9,8.2,"Drama, Romance, War","Victor Fleming, George Cukor, Sam Wood",False
44.1,7.9,8.2,"Drama, Romance, War","Victor Fleming, George Cukor, Sam Wood",True
44.1,7.9,8.2,"Drama, Romance, War","Victor Fleming, George Cukor, Sam Wood",True
44.1,7.9,8.2,"Drama, Romance, War","Victor Fleming, George Cukor, Sam Wood",True
44.1,7.9,8.2,"Drama, Romance, War","Victor Fleming, George Cukor, Sam Wood",True
81.6,8.5,8.7,"Biography, Crime, Drama",Martin Scorsese,True
81.6,8.5,8.7,"Biography, Crime, Drama",Martin Scorsese,False
81.6,8.5,8.7,"Biography, Crime, Drama",Martin Scorsese,False
81.6,8.5,8.7,"Biography, Crime, Drama",Martin Scorsese,False
81.6,8.5,8.7,"Biography, Crime, Drama",Martin Scorsese,False
20.6,7.3,7.3,"Biography, Comedy, Drama",Barry Levinson,False
15.1,7.1,7.4,"Biography, Drama, History",George Clooney,False
15.1,7.1,7.4,"Biography, Drama, History",George Clooney,False
15.1,7.1,7.4,"Biography, Drama, History",George Clooney,False
15.1,7.1,7.4,"Biography, Drama, History",George Clooney,False
15.1,7.1,7.4,"Biography, Drama, History",George Clooney,False
81.8,8.2,8.3,"Drama, Romance",Gus Van Sant,False
81.8,8.2,8.3,"Drama, Romance",Gus Van Sant,True
81.8,8.2,8.3,"Drama, Romance",Gus Van Sant,False
81.8,8.2,8.3,"Drama, Romance",Gus Van Sant,False
81.8,8.2,8.3,"Drama, Romance",Gus Van Sant,False
81.8,8.2,8.3,"Drama, Romance",Gus Van Sant,True
8.1,7.3,7.9,"Drama, Romance","Sam Wood, Sidney Franklin",True
8.1,7.3,7.9,"Drama, Romance","Sam Wood, Sidney Franklin",False
8.1,7.3,7.9,"Drama, Romance","Sam Wood, Sidney Franklin",False
8.1,7.3,7.9,"Drama, Romance","Sam Wood, Sidney Franklin",False
11.9,6.7,6.9,"Drama, Musical, Romance",Herbert Ross,False
13.5,7.0,7.0,"Biography, Drama",Michael Apted,False
13.5,7.0,7.0,"Biography, Drama",Michael Apted,False
14.6,6.8,7.2,"Comedy, Drama, Mystery",Robert Altman,False
14.6,6.8,7.2,"Comedy, Drama, Mystery",Robert Altman,False
14.6,6.8,7.2,"Comedy, Drama, Mystery",Robert Altman,False
14.6,6.8,7.2,"Comedy, Drama, Mystery",Robert Altman,False
14.6,6.8,7.2,"Comedy, Drama, Mystery",Robert Altman,True
8.5,6.5,6.8,"Crime, Drama",Lawrence Kasdan,False
12.3,6.9,7.3,"Drama, Romance",Edmund Goulding,True
12.7,7.8,8.1,"Drama, War",Jean Renoir,False
39.0,7.2,7.7,"Drama, Sci-Fi, Thriller",Alfonso Cuarón,False
39.0,7.2,7.7,"Drama, Sci-Fi, Thriller",Alfonso Cuarón,True
39.0,7.2,7.7,"Drama, Sci-Fi, Thriller",Alfonso Cuarón,True
39.0,7.2,7.7,"Drama, Sci-Fi, Thriller",Alfonso Cuarón,False
12.5,7.3,7.8,"Adventure, Drama, Mystery",David Lean,True
12.5,7.3,7.8,"Adventure, Drama, Mystery",David Lean,False
12.5,7.3,7.8,"Adventure, Drama, Mystery",David Lean,False
76.2,8.2,8.2,"Biography, Comedy, Drama",Peter Farrelly,False
76.2,8.2,8.2,"Biography, Comedy, Drama",Peter Farrelly,True
76.2,8.2,8.2,"Biography, Comedy, Drama",Peter Farrelly,True
76.2,8.2,8.2,"Biography, Comedy, Drama",Peter Farrelly,True
11.7,6.1,6.3,"Comedy, Drama, Romance",Peter Weir,False
1.6,6.1,6.8,"Adventure, Drama, Romance",Victor Saville,False
2.5,6.6,6.0,"Drama, Family, Western",Louis King,False
20.4,6.3,6.4,"Adventure, Drama",Hugh Hudson,False
20.4,6.3,6.4,"Adventure, Drama",Hugh Hudson,False
13.6,7.6,7.6,"Comedy, Drama",Stanley Kramer,False
13.6,7.6,7.6,"Comedy, Drama",Stanley Kramer,False
13.6,7.6,7.6,"Comedy, Drama",Stanley Kramer,True
13.6,7.6,7.6,"Comedy, Drama",Stanley Kramer,False
13.6,7.6,7.6,"Comedy, Drama",Stanley Kramer,False
13.6,7.6,7.6,"Comedy, Drama",Stanley Kramer,False
13.6,7.6,7.6,"Comedy, Drama",Stanley Kramer,True
7.4,6.5,7.2,"Adventure, Comedy, War",George Stevens,False
7.7,6.6,7.1,"Comedy, Crime, Musical",Joseph L. Mankiewicz,False
6.9,6.3,7.1,"Biography, Comedy, Drama",Mervyn LeRoy,False
113.5,8.2,8.1,"Biography, Drama, History",Mel Gibson,False
113.5,8.2,8.1,"Biography, Drama, History",Mel Gibson,False
113.5,8.2,8.1,"Biography, Drama, History",Mel Gibson,False
4.0,7.0,7.6,"Comedy, War",Preston Sturges,False
9.1,6.6,7.1,Drama,Ryan Fleck,False
2.5,6.6,6.7,"Drama, Musical",King Vidor,False
11.0,7.4,7.6,Drama,Laurence Olivier,True
11.0,7.4,7.6,Drama,Laurence Olivier,False
11.0,7.4,7.6,Drama,Laurence Olivier,False
11.0,7.4,7.6,Drama,Laurence Olivier,True
12.2,7.3,7.7,Drama,Kenneth Branagh,False
14.7,7.5,7.8,"Comedy, Drama",Woody Allen,True
14.7,7.5,7.8,"Comedy, Drama",Woody Allen,True
14.7,7.5,7.8,"Comedy, Drama",Woody Allen,False
14.7,7.5,7.8,"Comedy, Drama",Woody Allen,False
14.7,7.5,7.8,"Comedy, Drama",Woody Allen,True
3.7,6.3,6.8,"Biography, Family, Musical",Charles Vidor,False
9.5,6.6,7.0,"Comedy, Drama, Romance",Mike Leigh,False
17.5,7.3,6.7,"Action, Biography, Drama",Kasi Lemmons,False
7.2,7.1,7.4,"Adventure, Comedy, Drama",Paul Mazursky,True
7.2,7.1,7.4,"Adventure, Comedy, Drama",Paul Mazursky,False
112.3,7.7,7.6,"Action, Adventure, Family",David Yates,False
10.3,7.7,7.9,"Comedy, Drama, Fantasy",Henry Koster,False
10.3,7.7,7.9,"Comedy, Drama, Fantasy",Henry Koster,True
13.0,6.7,7.2,"Action, Adventure, Comedy",Howard Hawks,False
6.8,6.4,6.5,"Drama, History, Romance",George Roy Hill,False
6.8,6.4,6.5,"Drama, History, Romance",George Roy Hill,False
9.9,6.9,7.3,"Comedy, Drama, Fantasy",Ernst Lubitsch,False
9.9,6.9,7.3,"Comedy, Drama, Fantasy",Ernst Lubitsch,False
9.5,6.6,6.9,"Comedy, Fantasy, Romance","Warren Beatty, Buck Henry",False
9.5,6.6,6.9,"Comedy, Fantasy, Romance","Warren Beatty, Buck Henry",False
9.5,6.6,6.9,"Comedy, Fantasy, Romance","Warren Beatty, Buck Henry",False
9.5,6.6,6.9,"Comedy, Fantasy, Romance","Warren Beatty, Buck Henry",False
9.5,6.6,6.9,"Comedy, Fantasy, Romance","Warren Beatty, Buck Henry",False
9.5,6.6,6.9,"Comedy, Fantasy, Romance","Warren Beatty, Buck Henry",False
9.5,6.6,6.9,"Comedy, Fantasy, Romance","Warren Beatty, Buck Henry",False
7.6,6.9,7.3,"Adventure, Drama, War",John Huston,False
13.9,7.0,7.3,"Biography, Crime, Drama",Peter Jackson,False
0.8,6.4,6.3,"Drama, History, Romance",Trevor Nunn,False
21.9,7.3,7.6,"Crime, Drama, Thriller",David Mackenzie,False
21.9,7.3,7.6,"Crime, Drama, Thriller",David Mackenzie,False
21.9,7.3,7.6,"Crime, Drama, Thriller",David Mackenzie,False
12.5,6.4,7.3,"Drama, War","Howard Hughes, Edmund Goulding, James Whale",False
11.3,7.0,7.1,"Comedy, Musical, Romance",Gene Kelly,False
11.3,7.0,7.1,"Comedy, Musical, Romance",Gene Kelly,False
1.9,6.2,6.5,Musical,H. Bruce Humberstone,False
10.9,6.1,6.3,"Biography, Drama",Philip Kaufman,False
8.0,6.6,7.0,"Biography, Drama, History",Laurence Olivier,False
8.0,6.6,7.0,"Biography, Drama, History",Laurence Olivier,False
12.1,7.2,7.5,"Biography, Drama, History",Kenneth Branagh,False
12.1,7.2,7.5,"Biography, Drama, History",Kenneth Branagh,False
46.6,7.9,8.0,"Drama, Romance, Sci-Fi",Spike Jonze,False
46.6,7.9,8.0,"Drama, Romance, Sci-Fi",Spike Jonze,True
6.7,6.9,7.5,"Comedy, Fantasy, Romance",Alexander Hall,False
6.7,6.9,7.5,"Comedy, Fantasy, Romance",Alexander Hall,False
6.7,6.9,7.5,"Comedy, Fantasy, Romance",Alexander Hall,False
6.7,6.9,7.5,"Comedy, Fantasy, Romance",Alexander Hall,False
3.5,5.8,6.2,"Comedy, Drama, Romance",Lloyd Bacon,False
5.0,6.2,7.0,"Drama, Romance",Joan Micklin Silver,False
98.2,8.1,7.8,"Biography, Drama, History",Theodore Melfi,False
98.2,8.1,7.8,"Biography, Drama, History",Theodore Melfi,False
98.2,8.1,7.8,"Biography, Drama, History",Theodore Melfi,False
17.3,7.7,7.9,"Drama, Thriller, Western",Fred Zinnemann,True
17.3,7.7,7.9,"Drama, Thriller, Western",Fred Zinnemann,False
17.3,7.7,7.9,"Drama, Thriller, Western",Fred Zinnemann,False
8.5,6.7,7.3,"Biography, Drama, Music",Anand Tucker,False
8.5,6.7,7.3,"Biography, Drama, Music",Anand Tucker,False
31.9,6.7,6.7,"Biography, Drama",Ron Howard,False
14.7,7.7,7.9,"Drama, History, Romance",Alain Resnais,False
12.5,6.3,6.6,"Biography, Crime, Drama",Danny DeVito,False
2.6,6.6,7.3,"Drama, Romance",Mitchell Leisen,False
2.6,6.6,7.3,"Drama, Romance",Mitchell Leisen,False
2.4,6.2,6.3,"Comedy, Drama",Edward H. Griffith,False
2.3,5.7,5.7,"Comedy, Music","Charles Reisner, Christy Cabanne, Norman Houston",False
2.5,5.6,6.5,"Adventure, Drama, Romance",Henry Hathaway,False
12.7,6.6,7.0,"Drama, Romance, War",John Farrow,False
11.2,7.1,7.4,"Drama, Sport",David Anspaugh,False
7.5,6.9,7.3,"Comedy, Drama, Romance",John Boorman,False
7.5,6.9,7.3,"Comedy, Drama, Romance",John Boorman,False
7.5,6.9,7.3,"Comedy, Drama, Romance",John Boorman,False
7.5,6.9,7.3,"Comedy, Drama, Romance",John Boorman,False
1.6,6.6,6.8,"Comedy, Crime",Eric Till,False
24.1,7.7,8.1,"Biography, Drama, History",Terry George,False
24.1,7.7,8.1,"Biography, Drama, History",Terry George,False
24.1,7.7,8.1,"Biography, Drama, History",Terry George,False
23.9,7.3,7.5,"Action, Adventure, Drama",Yimou Zhang,False
12.8,7.2,7.5,"Crime, Drama",Vadim Perelman,False
12.8,7.2,7.5,"Crime, Drama",Vadim Perelman,False
14.7,6.4,6.7,"Comedy, Romance",Melville Shavelson,False
15.5,7.3,7.7,"Drama, Family",John Ford,True
15.5,7.3,7.7,"Drama, Family",John Ford,False
15.5,7.3,7.7,"Drama, Family",John Ford,True
15.5,7.3,7.7,"Drama, Family",John Ford,True
22.7,7.0,7.0,"Adventure, Drama, Western","John Ford, Henry Hathaway, George Marshall",False
22.7,7.0,7.0,"Adventure, Drama, Western","John Ford, Henry Hathaway, George Marshall",False
22.7,7.0,7.0,"Adventure, Drama, Western","John Ford, Henry Hathaway, George Marshall",True
17.9,7.0,7.4,"Drama, Romance",James Ivory,True
17.9,7.0,7.4,"Drama, Romance",James Ivory,False
17.9,7.0,7.4,"Drama, Romance",James Ivory,False
17.9,7.0,7.4,"Drama, Romance",James Ivory,False
17.9,7.0,7.4,"Drama, Romance",James Ivory,False
17.9,7.0,7.4,"Drama, Romance",James Ivory,True
