Popularity,Vote_Average,IMDb_Rating,Genres,Director,Winner
15.1,7.0,7.2,203,428,False
15.1,7.0,7.2,203,428,False
9.8,5.6,5.8,225,752,False
9.8,5.6,5.8,225,752,False
9.8,5.6,5.8,225,752,False
9.8,5.6,5.8,225,752,False
9.8,5.6,5.8,225,752,True
2.9,6.8,6.8,212,468,False
22.7,7.6,8.0,80,641,False
29.2,8.0,8.3,194,536,False
29.2,8.0,8.3,194,536,False
29.2,8.0,8.3,194,536,False
29.2,8.0,8.3,194,536,True
47.0,8.4,8.6,134,200,False
47.0,8.4,8.6,134,200,False
47.0,8.4,8.6,134,200,False
13.4,6.4,6.8,133,643,True
4.8,7.0,7.1,102,354,False
8.2,6.0,6.8,76,99,True
8.2,6.0,6.8,76,99,False
29.7,7.0,7.0,76,394,False
29.7,7.0,7.0,76,394,True
29.7,7.0,7.0,76,394,False
35.5,7.4,7.6,216,695,False
35.5,7.4,7.6,216,695,True
35.5,7.4,7.6,216,695,False
24.3,6.8,7.2,203,508,False
24.3,6.8,7.2,203,508,False
11.6,7.3,7.5,77,487,True
11.6,7.3,7.5,77,487,False
11.6,7.3,7.5,77,487,False
11.6,7.3,7.5,77,487,False
14.8,6.6,6.7,103,641,True
36.0,7.9,8.0,99,671,True
36.0,7.9,8.0,99,671,True
36.0,7.9,8.0,99,671,True
24.3,6.9,7.2,51,42,False
24.3,6.9,7.2,51,42,True
24.3,6.9,7.2,51,42,False
12.4,7.4,7.5,191,552,False
12.4,7.4,7.5,191,552,False
30.6,7.2,7.5,19,496,False
6.2,6.8,6.9,203,287,True
2.6,7.4,7.5,203,139,True
2.6,7.4,7.5,203,139,False
1.4,7.0,6.9,149,253,False
3.8,6.3,7.1,95,278,False
3.8,6.3,7.1,95,278,False
3.8,6.3,7.1,95,278,False
3.8,6.3,7.1,95,278,False
4.3,6.0,6.3,213,7,False
10.4,7.0,7.3,212,268,True
10.4,7.0,7.3,212,268,False
10.4,7.0,7.3,212,268,True
10.4,7.0,7.3,212,268,False
10.4,7.0,7.3,212,268,False
10.4,7.0,7.3,212,268,False
10.4,7.0,7.3,212,268,True
255.2,7.1,7.4,198,181,False
255.2,7.1,7.4,198,181,False
255.2,7.1,7.4,198,181,False
255.2,7.1,7.4,198,181,False
2.1,6.4,6.4,149,752,False
3.1,6.6,6.5,174,118,False
21.2,7.7,8.1,142,699,False
21.2,7.7,8.1,142,699,True
4.2,5.6,5.5,203,658,True
2.1,6.2,6.5,26,605,False
2.9,6.4,6.6,149,604,False
3.6,6.2,6.6,102,332,False
3.6,6.2,6.6,102,332,False
6.5,6.4,6.7,116,106,False
24.3,7.2,7.7,142,546,False
24.3,7.2,7.7,142,546,False
24.3,7.2,7.7,142,546,True
24.3,7.2,7.7,142,546,True
11.9,6.9,7.2,191,663,True
11.9,6.9,7.2,191,663,False
55.9,7.4,7.6,28,652,False
11.8,7.9,8.1,202,292,True
11.8,7.9,8.1,202,292,False
11.8,7.9,8.1,202,292,False
8.8,7.4,7.8,95,764,False
8.8,7.4,7.8,95,764,False
8.8,7.4,7.8,95,764,False
4.8,6.1,6.3,95,88,False
4.8,6.1,6.3,95,88,False
4.8,6.1,6.3,95,88,False
2.8,6.5,6.9,80,474,False
2.8,6.5,6.9,80,474,False
15.3,6.6,7.3,136,182,False
15.3,6.6,7.3,136,182,False
15.3,6.6,7.3,136,182,False
15.3,6.6,7.3,136,182,False
25.4,7.4,7.9,3,36,True
25.4,7.4,7.9,3,36,False
25.4,7.4,7.9,3,36,False
25.4,7.4,7.9,3,36,False
9.0,7.0,7.4,76,592,False
7.3,6.8,7.4,51,493,True
13.1,7.3,7.5,98,335,False
24.9,7.9,7.9,74,334,True
24.9,7.9,7.9,74,334,True
24.9,7.9,7.9,74,334,False
24.9,7.9,7.9,74,334,False
27.2,6.6,6.7,203,452,False
43.6,7.8,8.0,55,416,False
43.6,7.8,8.0,55,416,False
43.6,7.8,8.0,55,416,False
43.6,7.8,8.0,55,416,True
43.6,7.8,8.0,55,416,True
43.6,7.8,8.0,55,416,True
43.6,7.8,8.0,55,416,True
4.7,6.7,6.8,203,20,True
19.5,7.2,7.5,203,686,False
19.5,7.2,7.5,203,686,False
19.5,7.2,7.5,203,686,False
19.5,7.2,7.5,203,686,True
9.7,6.8,7.3,126,521,False
5.3,7.0,7.4,203,180,False
5.3,7.0,7.4,203,180,False
25.8,7.4,7.4,223,348,True
25.8,7.4,7.4,223,348,False
25.8,7.4,7.4,223,348,False
9.3,6.7,7.0,203,378,True
9.3,6.7,7.0,203,378,False
9.3,6.7,7.0,203,378,False
9.3,6.7,7.0,203,378,True
29.1,8.1,8.4,223,763,False
29.1,8.1,8.4,223,763,False
29.1,8.1,8.4,223,763,False
11.5,6.7,6.9,125,300,False
6.1,5.8,6.1,154,276,False
4.3,7.3,7.2,207,210,False
8.8,6.6,7.3,45,231,False
10.3,7.8,8.0,102,213,False
10.3,7.8,8.0,102,213,False
10.3,7.8,8.0,102,213,False
17.7,7.5,8.0,203,708,True
8.6,7.5,7.9,203,74,False
8.6,7.5,7.9,203,74,False
7.5,7.0,7.2,136,762,False
7.5,7.0,7.2,136,762,False
7.5,7.0,7.2,136,762,False
23.1,7.3,7.5,134,717,False
23.1,7.3,7.5,134,717,True
23.1,7.3,7.5,134,717,False
63.9,8.3,8.1,95,569,False
63.9,8.3,8.1,95,569,False
63.9,8.3,8.1,95,569,False
63.9,8.3,8.1,95,569,True
2.6,6.9,7.2,149,427,False
2.6,6.9,7.2,149,427,False
2.6,6.9,7.2,149,427,False
2.6,6.9,7.2,149,427,False
3.6,6.7,7.2,223,27,False
13.6,7.3,7.3,88,764,False
14.2,7.3,7.7,53,355,False
14.2,7.3,7.7,53,355,False
7.6,6.5,6.8,125,740,True
4.1,6.8,6.5,211,163,False
6.2,7.0,7.5,136,762,False
6.2,7.0,7.5,136,762,False
6.2,7.0,7.5,136,762,False
4.0,6.4,6.9,102,210,False
14.4,6.1,6.2,14,747,False
14.4,6.1,6.2,14,747,False
2.5,5.9,6.5,73,477,False
14.0,6.8,7.0,95,56,False
8.8,6.9,7.2,142,686,False
3.7,5.1,6.1,76,20,True
3.7,5.1,6.1,76,20,False
45.5,7.4,7.9,32,518,False
45.5,7.4,7.9,32,518,False
8.3,6.3,6.5,212,491,False
3.6,5.8,6.3,102,92,False
9.2,7.9,8.0,102,577,False
9.2,7.9,8.0,102,577,False
9.2,7.9,8.0,102,577,True
69.6,8.2,8.5,107,579,True
69.6,8.2,8.5,107,579,False
69.6,8.2,8.5,107,579,False
69.6,8.2,8.5,107,579,True
19.4,7.8,7.9,95,680,False
19.4,7.8,7.9,95,680,False
12.1,6.2,6.2,37,598,False
12.1,6.2,6.2,37,598,False
28.6,7.5,7.9,212,153,False
28.6,7.5,7.9,212,153,True
28.6,7.5,7.9,212,153,False
28.6,7.5,7.9,212,153,False
6.6,7.1,7.7,203,762,False
6.6,7.1,7.7,203,762,False
6.6,7.1,7.7,203,762,False
6.6,7.1,7.7,203,762,False
19.9,7.8,8.0,73,675,False
19.9,7.8,8.0,73,675,False
19.9,7.8,8.0,73,675,False
19.9,7.8,8.0,73,675,False
19.9,7.8,8.0,73,675,True
33.1,7.1,7.2,103,2,False
33.1,7.1,7.2,103,2,False
24.1,7.5,7.7,73,507,False
20.0,8.1,8.3,136,72,False
20.0,8.1,8.3,136,72,False
20.0,8.1,8.3,136,72,False
20.0,8.1,8.3,136,72,False
15.7,7.2,7.5,194,375,False
15.7,7.2,7.5,194,375,False
15.7,7.2,7.5,194,375,False
15.7,7.2,7.5,194,375,False
15.7,7.2,7.5,194,375,False
2.5,6.0,6.4,100,293,False
4.2,6.3,7.4,74,757,False
10.3,7.3,7.6,232,645,True
10.3,7.3,7.6,232,645,False
9.2,6.4,6.8,185,732,False
33.7,8.1,8.4,132,684,False
33.7,8.1,8.4,132,684,False
33.7,8.1,8.4,132,684,False
0.9,6.0,6.5,149,208,False
3.4,6.4,5.9,178,272,False
3.4,6.4,5.9,178,272,False
23.2,6.7,6.6,192,68,False
23.2,6.7,6.6,192,68,True
16.9,7.4,7.5,149,654,False
16.9,7.4,7.5,149,654,False
16.9,7.4,7.5,149,654,False
22.0,7.2,7.3,95,88,False
22.0,7.2,7.3,95,88,False
22.0,7.2,7.3,95,88,True
22.0,7.2,7.3,95,88,True
22.0,7.2,7.3,95,88,True
8.1,6.4,7.0,212,364,False
8.1,6.4,7.0,212,364,False
10.6,6.3,6.7,213,421,False
10.6,6.3,6.7,213,421,False
130.7,7.8,8.0,3,165,True
130.7,7.8,8.0,3,165,False
130.7,7.8,8.0,3,165,False
225.8,8.2,8.5,3,165,False
225.8,8.2,8.5,3,165,False
56.1,7.4,7.8,23,116,False
56.1,7.4,7.8,23,116,False
56.1,7.4,7.8,23,116,False
50.3,7.5,7.9,57,695,False
50.3,7.5,7.9,57,695,False
50.3,7.5,7.9,57,695,False
50.3,7.5,7.9,57,695,False
15.6,6.1,5.9,29,467,False
2.2,6.3,5.8,203,208,False
26.5,7.4,7.6,142,148,False
19.5,7.1,7.3,48,166,False
12.3,7.5,7.8,71,715,True
8.4,6.8,7.2,95,439,False
8.4,6.8,7.2,95,439,False
8.4,6.8,7.2,95,439,False
2.9,6.5,6.5,203,231,False
18.0,6.2,6.4,111,540,False
7.5,7.2,7.7,44,259,False
17.2,6.9,7.2,125,18,False
24.0,7.2,7.4,76,670,False
24.0,7.2,7.4,76,670,False
24.0,7.2,7.4,76,670,False
20.1,6.7,6.8,76,670,False
11.8,6.7,7.1,142,551,False
11.7,7.2,7.7,175,595,True
11.7,7.2,7.7,175,595,True
11.7,7.2,7.7,175,595,False
48.1,7.5,7.3,77,58,False
48.1,7.5,7.3,77,58,False
48.1,7.5,7.3,77,58,False
307.8,7.3,6.4,90,312,False
307.8,7.3,6.4,90,312,False
307.8,7.3,6.4,90,312,False
307.8,7.3,6.4,90,312,False
307.8,7.3,6.4,90,312,False
307.8,7.3,6.4,90,312,False
1.9,6.5,6.9,149,117,False
9.2,6.7,6.7,203,656,False
20.3,7.5,7.7,223,695,False
5.2,6.6,7.3,149,507,False
5.2,6.6,7.3,149,507,False
3.7,6.3,6.5,102,547,False
3.7,6.3,6.5,102,547,False
3.7,6.3,6.5,102,547,False
6.5,7.0,7.1,195,675,False
6.5,7.0,7.1,195,675,False
30.2,7.4,7.4,74,694,False
30.2,7.4,7.4,74,694,True
30.2,7.4,7.4,74,694,False
30.2,7.4,7.4,74,694,False
30.2,7.4,7.4,74,694,False
0.5,5.4,5.5,149,543,False
69.0,8.1,8.3,208,501,False
69.0,8.1,8.3,208,501,True
8.3,7.3,7.5,178,4,False
71.2,7.8,7.8,2,138,True
71.2,7.8,7.8,2,138,True
71.2,7.8,7.8,2,138,True
71.2,7.8,7.8,2,138,False
71.2,7.8,7.8,2,138,True
71.2,7.8,7.8,2,138,True
71.2,7.8,7.8,2,138,True
17.7,6.1,6.3,76,9,False
37.5,7.6,7.7,216,14,False
19.5,6.9,7.3,46,355,False
3.9,7.0,7.4,203,627,False
3.9,7.0,7.4,203,627,False
11.5,6.6,6.7,23,538,False
11.5,6.6,6.7,23,538,False
18.3,7.0,6.9,50,685,False
18.3,7.0,6.9,50,685,False
8.7,7.3,7.5,202,292,False
8.7,7.3,7.5,202,292,False
10.4,7.1,7.6,187,358,False
10.4,7.1,7.6,187,358,False
10.4,7.1,7.6,187,358,False
13.2,6.4,6.6,189,9,False
4.4,6.8,7.1,192,398,False
4.4,6.8,7.1,192,398,False
4.4,6.8,7.1,192,398,False
11.7,7.8,8.1,149,292,True
11.7,7.8,8.1,149,292,False
11.7,7.8,8.1,149,292,False
9.8,6.7,6.8,57,598,False
8.9,7.0,7.3,203,719,False
8.9,7.0,7.3,203,719,False
8.9,7.0,7.3,203,719,False
21.0,7.9,8.1,191,406,False
13.5,6.6,7.0,145,170,False
30.9,7.9,8.1,142,350,False
30.9,7.9,8.1,142,350,True
30.9,7.9,8.1,142,350,False
30.9,7.9,8.1,142,350,False
30.9,7.9,8.1,142,350,False
30.9,7.9,8.1,142,350,True
10.3,7.0,7.3,217,370,False
24.7,6.8,6.9,218,3,False
24.7,6.8,6.9,218,3,False
24.7,6.8,6.9,218,3,False
24.7,6.8,6.9,218,3,False
24.7,6.8,6.9,218,3,False
4.0,6.4,7.0,194,581,False
10.7,7.0,7.3,40,581,True
10.2,7.0,7.1,102,740,False
10.2,7.0,7.1,102,740,False
11.3,6.9,7.1,218,569,False
16.5,8.1,8.0,161,198,False
16.5,8.1,8.0,161,198,False
10.6,6.7,6.9,162,198,False
23.4,6.9,7.2,149,168,False
23.4,6.9,7.2,149,168,True
23.4,6.9,7.2,149,168,False
23.4,6.9,7.2,149,168,False
19.0,7.7,8.0,156,525,False
19.0,7.7,8.0,156,525,False
19.0,7.7,8.0,156,525,True
19.0,7.7,8.0,156,525,False
19.0,7.7,8.0,156,525,False
16.9,7.1,7.5,153,571,False
16.9,7.1,7.5,153,571,False
105.1,7.8,8.2,67,34,False
18.8,7.3,7.7,75,462,False
18.8,7.3,7.7,75,462,False
18.8,7.3,7.7,75,462,False
1.7,7.8,7.0,120,278,False
10.3,7.0,7.1,198,549,False
8.2,7.1,7.4,203,78,False
8.2,7.1,7.4,203,78,False
8.2,7.1,7.4,203,78,False
7.5,7.6,7.6,140,394,False
6.9,6.9,7.3,248,72,False
3.0,6.6,7.3,134,482,False
22.3,6.5,6.2,191,3,False
28.3,6.8,7.3,218,631,False
28.3,6.8,7.3,218,631,False
2.8,5.5,5.6,233,205,False
10.0,6.7,6.8,71,686,False
4.1,6.1,6.9,100,278,False
15.1,6.9,6.9,45,97,False
6.3,6.2,6.4,99,468,False
11.1,6.5,6.8,48,659,False
11.1,6.5,6.8,48,659,False
11.1,6.5,6.8,48,659,False
11.1,6.5,6.8,48,659,True
11.1,6.5,6.8,48,659,False
52.7,8.0,8.1,13,321,False
11.9,7.0,7.4,26,21,False
11.9,7.0,7.4,26,21,False
11.9,7.0,7.4,26,21,False
11.9,7.0,7.4,26,21,False
127.9,8.5,8.8,203,631,True
127.9,8.5,8.8,203,631,False
127.9,8.5,8.8,203,631,False
127.9,8.5,8.8,203,631,True
127.9,8.5,8.8,203,631,True
127.9,8.5,8.8,203,631,True
4.3,6.5,6.9,191,491,False
4.3,6.5,6.9,191,491,False
4.3,6.5,6.9,191,491,False
2.7,7.0,7.1,149,197,False
11.7,7.0,7.4,51,768,False
32.0,6.8,7.1,102,507,False
32.0,6.8,7.1,102,507,False
19.4,6.7,7.0,76,64,False
19.4,6.7,7.0,76,64,False
19.4,6.7,7.0,76,64,False
19.4,6.7,7.0,76,64,False
6.6,6.9,7.2,80,255,False
6.6,6.9,7.2,80,255,False
5.0,6.5,7.2,76,370,False
13.6,7.4,7.3,80,403,False
26.4,7.7,7.7,149,383,False
26.4,7.7,7.7,149,383,False
7.7,6.6,7.4,223,762,False
7.7,6.6,7.4,223,762,False
7.7,6.6,7.4,223,762,False
7.7,6.6,7.4,223,762,False
10.6,7.3,7.6,212,218,False
10.6,7.3,7.6,212,218,False
10.6,7.3,7.6,212,218,True
10.6,7.3,7.6,212,218,False
10.6,7.3,7.6,212,218,True
10.6,7.3,7.6,212,218,True
10.6,7.3,7.6,212,218,True
10.6,7.3,7.6,212,218,True
13.3,7.3,7.6,76,641,False
13.3,7.3,7.6,76,641,False
13.3,7.3,7.6,76,641,False
13.3,7.3,7.6,76,641,False
12.4,6.7,7.1,134,129,False
12.4,6.7,7.1,134,129,False
58.6,8.1,8.2,223,684,False
13.4,7.0,7.0,121,681,False
13.4,7.0,7.0,121,681,False
8.9,7.2,7.3,71,762,True
8.9,7.2,7.3,71,762,False
8.9,7.2,7.3,71,762,False
8.9,7.2,7.3,71,762,False
5.4,5.2,6.4,78,282,False
3.5,6.4,7.2,83,754,False
1.0,6.0,6.8,203,457,False
18.5,7.6,8.0,76,592,True
18.5,7.6,8.0,76,592,True
18.5,7.6,8.0,76,592,True
18.5,7.6,8.0,76,592,True
18.5,7.6,8.0,76,592,True
26.9,7.3,7.5,134,475,False
26.9,7.3,7.5,134,475,False
26.9,7.3,7.5,134,475,False
26.9,7.3,7.5,134,475,False
26.9,7.3,7.5,134,475,False
16.2,7.5,7.8,140,231,False
16.2,7.5,7.8,140,231,True
16.2,7.5,7.8,140,231,False
16.2,7.5,7.8,140,231,False
16.2,7.5,7.8,140,231,False
8.1,7.4,7.9,178,633,False
8.9,7.0,7.2,203,186,False
8.9,7.0,7.2,203,186,False
8.9,7.0,7.2,203,186,True
8.9,7.0,7.2,203,186,False
8.9,7.0,7.2,203,186,True
8.9,7.0,7.2,203,186,True
4.2,5.9,6.5,188,729,False
4.9,6.3,6.9,102,676,False
4.9,6.3,6.9,102,676,False
4.9,6.3,6.9,102,676,False
59.7,7.6,7.8,231,390,False
59.7,7.6,7.8,231,390,False
59.7,7.6,7.8,231,390,False
59.7,7.6,7.8,231,390,True
43.1,7.2,7.1,165,341,True
43.1,7.2,7.1,165,341,False
43.1,7.2,7.1,165,341,True
9.3,7.1,7.3,95,711,False
10.8,6.6,6.7,172,611,False
18.9,7.6,7.6,225,245,False
18.9,7.6,7.6,225,245,False
18.9,7.6,7.6,225,245,False
18.9,7.6,7.6,225,245,True
18.9,7.6,7.6,225,245,False
18.9,7.6,7.6,225,245,False
14.4,6.2,6.7,121,740,True
14.4,6.2,6.7,121,740,True
14.4,6.2,6.7,121,740,True
15.3,6.6,6.9,80,568,False
28.2,7.6,7.3,74,321,True
0.6,6.2,7.1,74,689,False
148.8,8.2,8.5,3,609,True
148.8,8.2,8.5,3,609,False
148.8,8.2,8.5,3,609,False
148.8,8.2,8.5,3,609,False
148.8,8.2,8.5,3,609,True
148.8,8.2,8.5,3,609,False
47.0,7.0,7.1,90,591,False
17.1,7.3,7.7,140,317,False
9.8,6.9,7.1,142,358,False
20.0,7.5,7.8,76,184,True
20.0,7.5,7.8,76,184,True
7.8,7.0,7.3,74,68,False
7.8,7.0,7.3,74,68,False
7.8,7.0,7.3,74,68,True
7.7,6.7,7.0,99,435,True
7.7,6.7,7.0,99,435,False
7.7,6.7,7.0,99,435,True
7.7,6.7,7.0,99,435,False
7.7,6.7,7.0,99,435,True
7.7,6.7,7.0,99,435,True
26.8,7.3,7.6,140,59,False
108.3,7.9,8.1,198,150,False
44.1,7.9,8.2,212,733,False
44.1,7.9,8.2,212,733,True
44.1,7.9,8.2,212,733,False
44.1,7.9,8.2,212,733,True
44.1,7.9,8.2,212,733,True
44.1,7.9,8.2,212,733,True
44.1,7.9,8.2,212,733,True
81.6,8.5,8.7,73,475,True
81.6,8.5,8.7,73,475,False
81.6,8.5,8.7,73,475,False
81.6,8.5,8.7,73,475,False
81.6,8.5,8.7,73,475,False
20.6,7.3,7.3,71,56,False
15.1,7.1,7.4,76,230,False
15.1,7.1,7.4,76,230,False
15.1,7.1,7.4,76,230,False
15.1,7.1,7.4,76,230,False
15.1,7.1,7.4,76,230,False
81.8,8.2,8.3,203,264,False
81.8,8.2,8.3,203,264,True
81.8,8.2,8.3,203,264,False
81.8,8.2,8.3,203,264,False
81.8,8.2,8.3,203,264,False
81.8,8.2,8.3,203,264,True
8.1,7.3,7.9,203,660,True
8.1,7.3,7.9,203,660,False
8.1,7.3,7.9,203,660,False
8.1,7.3,7.9,203,660,False
11.9,6.7,6.9,193,282,False
13.5,7.0,7.0,74,487,False
13.5,7.0,7.0,74,487,False
14.6,6.8,7.2,101,613,False
14.6,6.8,7.2,101,613,False
14.6,6.8,7.2,101,613,False
14.6,6.8,7.2,101,613,False
14.6,6.8,7.2,101,613,True
8.5,6.5,6.8,134,430,False
12.3,6.9,7.3,203,180,True
12.7,7.8,8.1,223,330,False
39.0,7.2,7.7,216,19,False
39.0,7.2,7.7,216,19,True
39.0,7.2,7.7,216,19,True
39.0,7.2,7.7,216,19,False
12.5,7.3,7.8,50,153,True
12.5,7.3,7.8,50,153,False
12.5,7.3,7.8,50,153,False
76.2,8.2,8.2,71,560,False
76.2,8.2,8.2,71,560,True
76.2,8.2,8.2,71,560,True
76.2,8.2,8.2,71,560,True
11.7,6.1,6.3,102,569,False
1.6,6.1,6.8,51,736,False
2.5,6.6,6.0,160,451,False
20.4,6.3,6.4,44,290,False
20.4,6.3,6.4,44,290,False
13.6,7.6,7.6,95,683,False
13.6,7.6,7.6,95,683,False
13.6,7.6,7.6,95,683,True
13.6,7.6,7.6,95,683,False
13.6,7.6,7.6,95,683,False
13.6,7.6,7.6,95,683,False
13.6,7.6,7.6,95,683,True
7.4,6.5,7.2,42,245,False
7.7,6.6,7.1,91,394,False
6.9,6.3,7.1,71,482,False
113.5,8.2,8.1,76,479,False
113.5,8.2,8.1,76,479,False
113.5,8.2,8.1,76,479,False
4.0,7.0,7.6,131,578,False
9.1,6.6,7.1,149,653,False
2.5,6.6,6.7,192,419,False
11.0,7.4,7.6,149,429,True
11.0,7.4,7.6,149,429,False
11.0,7.4,7.6,149,429,False
11.0,7.4,7.6,149,429,True
12.2,7.3,7.7,149,414,False
14.7,7.5,7.8,95,764,True
14.7,7.5,7.8,95,764,True
14.7,7.5,7.8,95,764,False
14.7,7.5,7.8,95,764,False
14.7,7.5,7.8,95,764,True
3.7,6.3,6.8,84,106,False
9.5,6.6,7.0,102,505,False
17.5,7.3,6.7,13,409,False
7.2,7.1,7.4,36,547,True
7.2,7.1,7.4,36,547,False
112.3,7.7,7.6,4,160,False
10.3,7.7,7.9,97,278,False
10.3,7.7,7.9,97,278,True
13.0,6.7,7.2,2,286,False
6.8,6.4,6.5,175,239,False
6.8,6.4,6.5,175,239,False
9.9,6.9,7.3,97,191,False
9.9,6.9,7.3,97,191,False
9.5,6.6,6.9,113,748,False
9.5,6.6,6.9,113,748,False
9.5,6.6,6.9,113,748,False
9.5,6.6,6.9,113,748,False
9.5,6.6,6.9,113,748,False
9.5,6.6,6.9,113,748,False
9.5,6.6,6.9,113,748,False
7.6,6.9,7.3,54,370,False
13.9,7.0,7.3,73,564,False
0.8,6.4,6.3,175,728,False
21.9,7.3,7.6,142,155,False
21.9,7.3,7.6,142,155,False
21.9,7.3,7.6,142,155,False
12.5,6.4,7.3,223,288,False
11.3,7.0,7.1,121,227,False
11.3,7.0,7.1,121,227,False
1.9,6.2,6.5,233,266,False
10.9,6.1,6.3,74,573,False
8.0,6.6,7.0,76,429,False
8.0,6.6,7.0,76,429,False
12.1,7.2,7.5,76,414,False
12.1,7.2,7.5,76,414,False
46.6,7.9,8.0,208,679,False
46.6,7.9,8.0,208,679,True
6.7,6.9,7.5,113,15,False
6.7,6.9,7.5,113,15,False
6.7,6.9,7.5,113,15,False
6.7,6.9,7.5,113,15,False
3.5,5.8,6.2,102,449,False
5.0,6.2,7.0,203,347,False
98.2,8.1,7.8,76,712,False
98.2,8.1,7.8,76,712,False
98.2,8.1,7.8,76,712,False
17.3,7.7,7.9,222,218,True
17.3,7.7,7.9,222,218,False
17.3,7.7,7.9,222,218,False
8.5,6.7,7.3,77,26,False
8.5,6.7,7.3,77,26,False
31.9,6.7,6.7,74,641,False
14.7,7.7,7.9,175,6,False
12.5,6.3,6.6,73,143,False
2.6,6.6,7.3,203,511,False
2.6,6.6,7.3,203,511,False
2.4,6.2,6.3,95,183,False
2.3,5.7,5.7,115,105,False
2.5,5.6,6.5,51,275,False
12.7,6.6,7.0,212,363,False
11.2,7.1,7.4,217,146,False
7.5,6.9,7.3,102,355,False
7.5,6.9,7.3,102,355,False
7.5,6.9,7.3,102,355,False
7.5,6.9,7.3,102,355,False
1.6,6.6,6.8,89,190,False
24.1,7.7,8.1,76,709,False
24.1,7.7,8.1,76,709,False
24.1,7.7,8.1,76,709,False
23.9,7.3,7.5,3,765,False
12.8,7.2,7.5,134,731,False
12.8,7.2,7.5,134,731,False
14.7,6.4,6.7,125,480,False
15.5,7.3,7.7,152,364,True
15.5,7.3,7.7,152,364,False
15.5,7.3,7.7,152,364,True
15.5,7.3,7.7,152,364,True
22.7,7.0,7.0,55,365,False
22.7,7.0,7.0,55,365,False
22.7,7.0,7.0,55,365,True
17.9,7.0,7.4,203,319,True
17.9,7.0,7.4,203,319,False
17.9,7.0,7.4,203,319,False
17.9,7.0,7.4,203,319,False
17.9,7.0,7.4,203,319,False
17.9,7.0,7.4,203,319,True
14.3,7.3,7.8,225,474,False
14.3,7.3,7.8,225,474,True
14.3,7.3,7.8,225,474,True
14.3,7.3,7.8,225,474,True
14.3,7.3,7.8,225,474,False
24.5,7.2,7.5,45,475,True
24.5,7.2,7.5,45,475,False
24.5,7.2,7.5,45,475,False
24.5,7.2,7.5,45,475,False
7.9,7.0,7.5,102,764,False
7.9,7.0,7.5,102,764,False
10.9,7.3,7.5,186,612,False
10.9,7.3,7.5,186,612,False
15.0,7.1,7.3,138,130,False
7.7,7.8,8.2,136,482,False
7.7,7.8,8.2,136,482,False
43.6,7.6,7.6,149,343,False
3.3,6.6,7.4,152,248,False
3.3,6.6,7.4,152,248,False
4.5,7.1,7.9,152,245,False
4.5,7.1,7.9,152,245,False
4.5,7.1,7.9,152,245,False
4.5,7.1,7.9,152,245,False
4.5,7.1,7.9,152,245,False
8.6,6.9,7.4,73,627,True
8.6,6.9,7.4,73,627,False
8.6,6.9,7.4,73,627,False
23.4,7.5,7.5,71,131,False
23.4,7.5,7.5,71,131,True
13.6,6.5,6.8,77,719,False
90.3,7.8,8.9,76,746,False
90.3,7.8,8.9,76,746,False
8.9,6.2,6.6,9,380,False
7.7,7.2,7.4,149,552,False
12.4,6.9,7.1,203,55,True
12.4,6.9,7.1,203,55,False
1.7,6.7,7.1,60,208,False
6.3,7.0,7.5,102,373,False
9.9,7.4,7.8,203,173,False
9.9,7.4,7.8,203,173,False
10.0,6.5,6.4,125,209,False
5.8,7.2,7.7,149,344,False
5.8,7.2,7.7,149,344,False
5.8,7.2,7.7,149,344,False
24.9,7.5,7.9,90,473,False
9.5,7.5,7.9,73,595,False
9.5,7.5,7.9,73,595,False
10.8,6.6,7.3,30,538,False
2.6,5.3,5.5,225,294,True
2.6,5.3,5.5,225,294,False
2.6,5.3,5.5,225,294,False
2.6,5.3,5.5,225,294,False
4.9,6.4,6.7,24,276,True
4.9,6.4,6.7,24,276,False
11.2,6.9,7.4,134,718,False
11.2,6.9,7.4,134,718,False
11.2,6.9,7.4,134,718,False
11.2,6.9,7.4,134,718,False
11.2,6.9,7.4,134,718,False
21.1,7.6,7.9,140,525,True
21.1,7.6,7.9,140,525,False
21.1,7.6,7.9,140,525,True
24.7,7.0,7.2,19,763,False
24.7,7.0,7.2,19,763,False
11.6,7.0,7.4,88,46,False
16.7,7.9,8.1,73,344,False
16.7,7.9,8.1,73,344,False
16.7,7.9,8.1,73,344,False
16.7,7.9,8.1,73,344,False
16.7,7.9,8.1,73,344,False
16.7,7.9,8.1,73,344,False
16.3,6.8,7.2,140,546,False
7.6,6.8,7.2,223,530,False
139.4,8.4,8.8,8,116,True
139.4,8.4,8.8,8,116,False
139.4,8.4,8.8,8,116,False
12.5,7.0,7.0,212,655,False
77.9,8.2,8.4,54,579,True
77.9,8.2,8.4,54,579,False
77.9,8.2,8.4,54,579,False
77.9,8.2,8.4,54,579,False
77.9,8.2,8.4,54,579,False
26.5,6.6,6.6,90,550,False
9.1,7.7,8.1,76,683,False
9.1,7.7,8.1,76,683,False
5.8,5.7,6.2,191,621,False
20.3,7.2,7.4,188,192,False
3.6,6.4,7.0,102,596,False
135.8,7.9,8.1,67,556,False
10.6,6.8,7.3,152,764,False
10.6,6.8,7.3,152,764,False
10.6,6.8,7.3,152,764,False
10.6,6.8,7.3,152,764,False
3.3,6.7,6.6,191,260,False
2.3,5.5,6.7,77,132,False
36.6,7.8,8.1,34,666,False
17.5,5.8,5.9,36,610,False
